timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
16616000,16612000,3.0079389,3.7977512,-2.5132742,-1.2566371,0.0,1.2566371,2.5132742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
16628000,16624000,-2.946606,3.7408168,-2.513295,-1.2566577,-2.0609747e-05,1.2566165,2.5132537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
17616000,17612000,2.4641185,3.5556655,-2.5123081,-1.2556713,0.0009660967,1.2576033,2.5142407,0.00552432,-0.0022091223,-0.006889636,-0.0020489104,0.005623345,0.00411777,0.0065264036,-8.423193e-05,-0.00657846,-0.0039814673,0.19999994,0.19999996,0.19999994,0.20000014,0.20000009
18616000,18612000,2.2459288,3.625824,-2.5112135,-1.2545764,0.0020609351,1.2586983,2.5153356,0.0041869152,-0.001998844,-0.0054222695,-0.0013523287,0.0045864997,0.0034621237,0.0050518517,-0.00033989522,-0.005261919,-0.0029121016,0.19999987,0.19999994,0.19999988,0.2000002,0.20000008
19616000,19612000,1.8157463,3.883405,-2.5419836,-1.2836534,-0.025424508,1.2305032,2.4851108,-0.041870333,-0.11620148,-0.11047369,-0.032619253,0.009775203,0.104508236,0.074345514,-0.005665496,-0.024938755,0.043140117,0.19969477,0.19912758,0.19976455,0.20072822,0.2006849
20616000,20612000,1.8456142,3.907221,-2.536496,-1.2776326,-0.018829707,1.2369207,2.4908442,0.027158456,0.05852375,0.034655165,-0.011305261,-0.015924841,-0.04738833,-0.012184244,0.02848088,0.01833519,-0.028448446,0.1996178,0.19883288,0.1996582,0.20095812,0.20093293
21616000,21612000,1.6325383,3.673148,-2.5337071,-1.2721155,-0.01199885,1.2418351,2.4932702,0.07906151,0.119648546,0.07740537,0.0111201,0.012096461,-0.08005681,-0.022608971,0.033585858,0.01081611,-0.059168793,0.19878979,0.19775692,0.19981547,0.20213833,0.20149946
22616000,22612000,1.5858061,3.631688,-2.5343,-1.2715247,-0.010888159,1.2420808,2.4924657,0.034540944,0.035203192,0.03350918,0.03182018,0.03245045,0.0042493143,0.006241525,0.007476939,0.00625357,0.004269702,0.19841497,0.19730207,0.19990589,0.2026536,0.20172352
23616000,23612000,1.562313,3.6151102,-2.5307274,-1.2680831,-0.007703117,1.2452393,2.4958618,9.0582296e-05,-0.028213434,-0.0076377913,0.03297921,0.0377988,0.04030092,0.009626564,-0.026616437,-0.018285656,0.022824708,0.19840364,0.19740562,0.19998229,0.20259646,0.20161204
24616000,24612000,1.4196159,3.5384505,-2.5305154,-1.2667465,-0.0067079747,1.2449138,2.4950516,-0.041022964,-0.07158742,-0.019175269,0.0430599,0.029826185,0.06359513,-0.0013115583,-0.050059177,-0.015507409,0.054354697,0.19782805,0.19719087,0.20042518,0.20308821,0.20146772
25616000,25612000,1.3496664,3.5104456,-2.5304554,-1.2654092,-0.005338426,1.2450392,2.4943702,-0.065297164,-0.07195001,-0.0021616835,0.046928898,0.00840226,0.049373254,-0.026219478,-0.055417933,0.0015095379,0.06598402,0.19728532,0.19683962,0.20074965,0.20364483,0.20148067
26616000,26612000,1.3027514,3.4940782,-2.5303013,-1.2638755,-0.0036892572,1.2453934,2.4938035,-0.06763883,-0.065792345,-0.0013976116,0.035955742,-0.004432082,0.03784085,-0.029409,-0.04794591,0.00709706,0.059906475,0.19671863,0.19643638,0.20106564,0.20424932,0.20153002
27616000,27612000,1.5453671,0.9706119,-2.8423593,-1.1346816,0.37718177,1.356231,2.19169,-0.97887534,0.30039385,0.9822081,0.24604481,-0.7810735,-1.5565975,-2.06186,-0.93863136,-0.09595668,-0.34737134,0.052142892,0.026324749,0.1479999,0.46489868,0.30863374
28616000,28612000,1.5400262,0.5068534,-2.9423187,-1.0921068,0.51044214,1.3924762,2.068665,-0.47036156,0.20130971,0.41574055,0.034168832,-0.288978,-0.7953404,-1.0267465,-0.4251547,-0.23370087,-0.27218032,0.0166434,0.0052142087,0.10324998,0.56254566,0.31234682
29616000,29612000,1.5357294,0.4519531,-2.9816508,-1.0664595,0.5485771,1.4027994,2.0367284,0.48077217,-0.09857732,-0.3304134,-0.10502404,0.16768074,0.27181447,0.7070814,0.11579399,-0.1669071,-0.14196321,0.014191777,0.0041956184,0.10103911,0.5717568,0.30881676
30616000,30612000,1.5503395,0.37057182,-3.0675967,-1.0214939,0.6219079,1.4213642,2.008244,0.4918164,-0.17720753,-0.382497,-0.1266368,0.15453655,0.3970881,0.8836401,0.20605963,-0.06376982,-0.035489466,0.010347449,0.0021701388,0.089413024,0.58622015,0.31184933
31616000,31612000,1.5652832,0.32561523,-3.1274328,-0.9912579,0.67473316,1.4371485,1.9946048,0.20433432,-0.07781663,-0.16111948,-0.07539794,0.035434224,0.22033726,0.49084932,0.18321589,0.061180174,0.069758296,0.008233522,0.001230325,0.08036647,0.59542865,0.31474108
32616000,32612000,1.5713102,0.3222861,-3.133166,-0.98889774,0.68253195,1.4414413,1.9982679,0.03772354,0.020051,-0.041330397,-0.05990991,-0.039083418,0.11954449,0.26163232,0.20137848,0.1403169,0.12753253,0.00818263,0.0011506475,0.078738704,0.5961248,0.31580314
33616000,33612000,1.5785645,0.32376635,-3.1292727,-0.99092567,0.6848409,1.445528,2.0073726,-0.09605803,0.10289587,0.049725015,-0.051277276,-0.101476856,0.028824165,0.066051126,0.21002986,0.19525497,0.16159144,0.008467884,0.0011670504,0.07781918,0.59553045,0.3170154
34616000,34612000,1.5820937,0.32466117,-3.125322,-0.99203426,0.68516207,1.4474678,2.0126839,-0.13774079,0.13308099,0.07403121,-0.053640768,-0.12589484,-0.029905044,-0.019433316,0.19116826,0.18833743,0.14414755,0.008638614,0.0011911114,0.07756813,0.59517044,0.31743166
35616000,35612000,1.5158182,0.22448245,2.986555,-0.84737724,0.7947236,1.4246328,1.9057713,-1.2305901,-1.7714193,-0.36611742,-0.16704988,-0.31896847,0.99398595,-0.6152967,-0.53560627,0.087475814,0.5720736,0.001944441,0.00014339175,0.06929642,0.6559633,0.2726524
36616000,36612000,1.4768937,0.19416869,2.9115143,-0.77919185,0.84153485,1.4061891,1.8472549,-0.72418666,-0.7236117,-0.2726609,-0.30073208,-0.38265032,0.37358513,-0.29727095,-0.04330092,0.15330957,0.2888618,0.0008108509,7.6517594e-05,0.06935979,0.68448657,0.24526624
37608000,37604000,1.4729325,0.19009654,2.9121823,-0.77056813,0.8477944,1.4043994,1.8445671,-0.2118295,0.44952762,-0.10925695,-0.30357742,-0.37011608,-0.32365784,0.16125391,0.40270695,0.24918646,0.081534676,0.0007869299,7.900262e-05,0.071125515,0.686002,0.24200656
38608000,38604000,1.5085121,0.16439725,2.8463354,-0.7142428,0.909298,1.4342349,1.8434204,0.11371082,0.9357466,0.06633881,-0.14511004,-0.19129059,-0.52868485,0.33756655,0.49448368,0.23698992,-0.011119127,0.0006199863,7.5379634e-05,0.05871394,0.68649924,0.25409147
39616000,39612000,1.5364938,0.15263037,2.8171754,-0.6878056,0.9490122,1.4563344,1.8505654,0.068872295,0.59877956,0.113432586,-0.014856689,-0.053046644,-0.212509,0.21861655,0.34597173,0.21582334,0.08672656,0.00056926906,7.322065e-05,0.05049377,0.6828568,0.266007
40612000,40612000,1.5473936,0.15080452,2.8160408,-0.68536675,0.9586583,1.4647881,1.8569654,-0.03265194,0.363411,0.10639435,0.005504327,-0.04159924,-0.047042675,0.09470411,0.2661086,0.21406502,0.1480506,0.00058518804,7.296486e-05,0.048387613,0.68017995,0.27077436
41612000,41612000,1.557529,0.14964105,2.8169851,-0.6886323,0.9630328,1.4725993,1.8635422,-0.095812246,0.26757613,0.16548422,0.06571722,-0.0030571534,0.053833142,-0.04388786,0.21585044,0.22548649,0.20136133,0.00062025007,7.326377e-05,0.04672645,0.6768832,0.27569675
42612000,42612000,1.563158,0.14888577,2.819736,-0.689324,0.96647996,1.4768918,1.8679395,-0.14566213,0.2345287,0.1794573,0.07249197,-0.009817987,0.060642898,-0.12968285,0.18264407,0.21513249,0.20369975,0.00063842186,7.321042e-05,0.04596091,0.6752312,0.27809623
43612000,43612000,1.554185,0.1301125,2.7295792,-0.59800255,1.0177369,1.4789848,1.833298,0.80607724,-0.5806822,-0.34950346,0.013641705,0.30999336,0.8443979,1.5420594,0.41416162,0.29940695,0.33940548,0.00029672938,7.759621e-05,0.041618746,0.69266856,0.2653383
44612000,44612000,1.5438808,0.123004064,2.6829598,-0.553794,1.0394691,1.4751159,1.8116316,0.24718662,-0.114839,0.01915064,0.09705852,0.15642431,0.60422164,0.68807447,0.45792478,0.45565337,0.4769625,0.00019514587,7.902967e-05,0.040629674,0.7027686,0.25632754
