timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
700000,696000,1.9979621e-10,1.3726806e-05,0.00023190674,6.491184e-05,0.00086555956,7.392993e-06,512,0,0.70622146,3.5000029,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
712000,708000,2.0465966e-10,1.3913317e-05,0.00023077833,7.559895e-05,0.001403035,1.320323e-05,512,0,0.7097526,3.5000114,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
892000,888000,2.0282634e-10,1.4465444e-05,0.00021819698,0.00032503056,0.00048813532,0.0060536084,512,0,1.3338207,1.7503711,0.0,nan,nan,0.0012775629,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1096000,1092000,2.2951191e-10,1.5054491e-05,0.00020531694,0.00010205994,0.00060578366,0.0049083284,67109376,0,1.2165871,1.3251052,7.139716e-05,nan,nan,0.0018691281,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1300000,1296000,2.6362965e-10,1.6969854e-05,0.00020329801,0.00015509376,0.0015029781,0.011837132,67109376,0,0.36429173,1.1131296,0.00020306327,nan,nan,0.0038261397,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1500000,1496000,2.9204023e-10,1.8234505e-05,0.00019472938,4.8398757e-05,0.0019735328,0.0042047827,67109376,0,0.29244488,0.94934696,0.00020080165,nan,nan,0.0010322691,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1700000,1696000,2.6474037e-10,1.7935561e-05,0.00019278475,0.0001597596,0.0023033426,0.0036299808,67109376,0,0.22755016,0.8761159,0.00051841803,nan,nan,0.00047784366,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1900000,1896000,2.601691e-10,1.7888779e-05,0.0001982372,0.00038382103,0.0028114761,0.0024788692,67109376,0,0.21038112,0.828178,0.00020356872,nan,nan,0.0012862918,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2092000,2088000,2.529165e-10,1.719857e-05,0.0001921344,0.0005876737,0.0037141687,0.005022875,67109376,0,0.2004009,0.7968608,0.00077226403,nan,nan,0.001917884,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2300000,2296000,2.6912306e-10,1.746349e-05,0.00019268272,0.0005141442,0.0030789725,0.0020808764,67109376,0,0.19958346,0.7837912,0.00083870866,nan,nan,0.0046904488,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2500000,2496000,2.9868133e-10,1.9152632e-05,0.00019737198,0.00030474368,0.0018556875,0.003862729,67109376,0,0.18750529,0.78002894,0.001163757,nan,nan,0.0015214974,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2700000,2696000,2.9019742e-10,1.869722e-05,0.00019406331,0.00025279913,0.001209564,0.0014783976,67109376,0,0.17528205,0.7658649,0.0011704457,nan,nan,0.00039136803,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2900000,2896000,2.9822222e-10,1.9192692e-05,0.00018312284,0.00048485963,0.0035420533,0.002046003,67109376,0,0.16492178,0.7765769,0.000991275,nan,nan,0.003332632,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
3100000,3096000,2.7911673e-10,1.89663e-05,0.00018584845,0.0004676861,0.004421177,0.002692488,67109376,0,0.15662755,0.7912417,0.0006298596,nan,nan,0.00021590327,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
3300000,3296000,2.507428e-10,1.8486666e-05,0.00018446457,0.0004000668,0.0042549423,0.0027267518,67109376,0,0.1498439,0.8081402,2.545129e-05,nan,nan,0.0019364358,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
3500000,3496000,2.704259e-10,1.8230234e-05,0.00018618141,0.0003787874,0.0056319763,0.008330689,67109376,0,0.14391066,0.8260521,0.00045525588,nan,nan,0.0058041285,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
3700000,3696000,2.806118e-10,1.888762e-05,0.00018873099,0.00034437835,0.006303211,0.010893584,67109376,0,0.1384282,0.8199549,3.504036e-05,nan,nan,0.0032516457,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
3900000,3896000,2.719276e-10,1.8007288e-05,0.00018817798,0.00032180327,0.0038402688,0.0054167896,67109376,0,0.13320214,0.83533776,9.333687e-05,nan,nan,0.0010231769,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
4100000,4096000,2.9759645e-10,1.8001116e-05,0.0001907984,0.00025791483,0.002992983,0.0042408337,67109376,0,0.12817174,0.8491957,0.00075340417,nan,nan,0.0017199392,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
4300000,4296000,2.7335775e-10,1.7259636e-05,0.00019757691,0.0013465468,0.003755958,0.007059552,67109395,0,0.12326916,0.8615239,0.0045142556,nan,nan,0.002569973,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,229,1,0,1,0,2,0,0,0,0,0,0,0
4500000,4496000,2.7147326e-10,1.7113458e-05,0.00018941937,0.0045434977,0.0032891172,0.0067461585,67109395,0,0.11556203,0.87198234,0.028304897,nan,nan,0.0054183984,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,229,1,0,1,0,2,0,0,0,0,0,0,0
4700000,4696000,2.5026636e-10,1.6813168e-05,0.00018852632,0.0012569323,0.0033430953,0.006866,67109395,0,0.10883356,0.8808801,0.012424938,nan,nan,0.0030125913,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,229,1,0,1,0,2,0,0,0,0,0,0,0
4900000,4896000,2.7607994e-10,1.7167022e-05,0.00019026997,0.0028095944,0.004151841,0.007527053,67109395,0,0.105429105,0.86053634,0.014119858,nan,nan,0.0064452323,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,229,1,0,1,0,2,0,0,0,0,0,0,0
5100000,5096000,2.8524919e-10,1.8595818e-05,0.00019064733,0.0006088781,0.005034161,0.008225179,67109395,0,0.10455039,0.865944,0.016334403,nan,nan,0.0041409647,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,229,1,0,1,0,2,0,0,0,0,0,0,0
5300000,5296000,3.029266e-10,1.8596209e-05,0.00018593897,0.00062706356,0.0046494678,0.003913812,67109395,0,0.104093514,0.87010694,0.0020183357,nan,nan,0.0001791605,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,229,1,0,1,0,2,0,0,0,0,0,0,0
5500000,5496000,2.944972e-10,1.7871307e-05,0.00018974881,0.00012377287,0.0030864906,0.004171968,67109395,0,0.15266368,0.8734481,0.0018778372,nan,nan,0.004932259,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,229,1,0,1,0,2,0,0,0,0,0,0,0
