timestamp,instance_count,seq_reached,seq_current,seq_total,item_changed_index,item_do_jump_remaining,valid,warning,finished,failure,stay_in_failsafe,flight_termination,item_do_jump_changed,execution_mode
6612000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
27660000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
30584000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
30632000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
30684000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
30732000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
30784000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
30832000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
30884000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
30932000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
30984000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
31032000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
31084000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
31132000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
31188000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
31244000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
31292000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
31344000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
31392000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
31444000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
31492000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
31544000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
31592000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
31644000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
31692000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
31744000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
31792000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
31844000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
31892000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
31944000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
31992000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
32044000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
32092000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
32144000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
32196000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
32252000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
32304000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
32352000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
32404000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
32452000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
32504000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
32552000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
