timestamp,mag_inconsistency_angle
496000,7.518416e-09
992000,7.938678e-09
1496000,0.00020544033
1992000,0.00054567034
2496000,5.155703e-05
2992000,5.134497e-06
3500000,4.926033e-07
3992000,8.4225365e-05
4500000,0.000115652285
4996000,0.00035809213
5500000,3.383575e-05
5996000,3.3716635e-06
6492000,1.38123405e-05
6996000,0.0003776601
7492000,3.756111e-05
7996000,3.5546257e-06
8492000,0.00031460344
8988000,3.129083e-05
9492000,0.0010387033
9988000,0.00010329664
10496000,7.624824e-05
10988000,7.5890493e-06
11496000,6.0838865e-05
11992000,6.0571115e-06
12496000,5.781159e-07
12992000,6.422946e-08
13496000,0.00066214585
13992000,0.0009221157
14496000,8.711805e-05
14632000,0.00015610232
32584000,0.00014829746
32592000,0.000140883
33088000,1.4017067e-05
