timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
1000000,102.706055,125.865265,0,7,10055,1024000,0,3,253
2000000,158.54492,87.304474,0,73,8237,1024000,0,3,253
3000000,213.24805,75.72729,0,129,8656,1024000,0,3,253
4000000,269.0996,70.51877,0,186,7307,1024000,0,3,253
5000000,323.63184,67.1993,0,243,9490,1024000,0,3,253
6000000,380.97852,65.50525,0,305,9906,1024000,0,3,253
7000000,436.78125,64.08176,0,365,10203,1024000,0,3,253
8000000,495.9912,63.458443,0,418,9170,1024000,0,3,253
9000000,556.541,63.128517,0,479,10039,1024000,0,3,253
10000000,616.65234,62.821144,0,534,10555,1024000,0,3,253
11000000,677.6416,62.651775,0,587,9554,1024000,0,3,253
12000000,737.34863,62.402557,0,652,8924,1024000,0,3,253
13000000,796.7344,62.167168,0,716,9255,1024000,0,3,253
14000000,855.9707,61.95503,0,771,10166,1024000,0,3,253
15000000,916.2656,61.84298,0,824,10791,1024000,0,3,253
16000000,977.1406,61.78178,0,882,10304,1024000,0,3,253
17000000,1037.7129,61.709854,0,949,10720,1024000,0,3,253
18000000,1098.6494,61.66645,0,1006,10189,1024000,0,3,253
19000000,1159.0146,61.597294,0,1063,10303,1024000,0,3,253
20000000,1219.6602,61.549263,0,1119,10804,1024000,0,3,253
21000000,1280.2695,61.504112,0,1167,11210,1024000,0,3,253
22000000,1341.6953,61.500523,0,1221,10534,1024000,0,3,253
23000000,1402.1758,61.45581,0,1286,10247,1024000,0,3,253
24000000,1463.2422,61.43946,0,1340,9423,1024000,0,3,253
25000000,1523.2773,61.38287,0,1393,9621,1024000,0,3,253
26000000,1583.1582,61.324688,0,1445,9719,1024000,0,3,253
27000000,1643.6289,61.292847,0,1497,9401,1024000,0,3,253
28000000,1702.6562,61.2114,0,1550,10493,1024000,0,3,253
29000000,1763.7402,61.206978,0,1602,10627,1024000,0,3,253
30000000,1824.9531,61.207172,0,1663,10070,1024000,0,3,253
31000000,1885.3223,61.179977,0,1723,10138,1024000,0,3,253
32000000,1946.8086,61.18961,0,1767,10344,1024000,0,3,253
33000000,2008.1201,61.19332,0,1838,9333,1024000,0,3,253
34000000,2068.29,61.16306,0,1889,10347,1024000,0,3,253
35000000,2129.1543,61.154476,0,1949,9984,1024000,0,3,253
36000000,2189.2832,61.125847,0,2005,10480,1024000,0,3,253
37000000,2250.2139,61.12054,0,2061,10088,1024000,0,3,253
38000000,2310.627,61.101837,0,2115,9573,1024000,0,3,253
39000000,2370.7812,61.077423,0,2167,9907,1024000,0,3,253
40000000,2430.7744,61.050194,0,2222,10012,1024000,0,3,253
41000000,2490.1602,61.00941,0,2279,9993,1024000,0,3,253
42000000,2549.748,60.975414,0,2337,9623,1024000,0,3,253
43000000,2609.501,60.946865,0,2391,9978,1024000,0,3,253
44000000,2669.2695,60.91997,0,2444,10053,1024000,0,3,253
45000000,2729.5205,60.90504,0,2494,9867,1024000,0,3,253
46000000,2788.8213,60.87003,0,2556,9611,1024000,0,3,253
47000000,2848.749,60.849903,0,2610,9679,1024000,0,3,253
48000000,2908.0186,60.81685,0,2672,9423,1024000,0,3,253
49000000,2967.7627,60.794876,0,2722,9949,1024000,0,3,253
50000000,3026.9326,60.76226,0,2781,10185,1024000,0,3,253
51000000,3086.9023,60.74666,0,2837,9820,1024000,0,3,253
52000000,3146.296,60.720547,0,2899,9627,1024000,0,3,253
53000000,3205.9648,60.700638,0,2952,9849,1024000,0,3,253
54000000,3265.6387,60.681557,0,3002,10139,1024000,0,3,253
55000000,3326.5273,60.685333,0,3058,9193,1024000,0,3,253
56000000,3385.502,60.654686,0,3113,10189,1024000,0,3,253
57000000,3445.7305,60.647186,0,3168,10209,1024000,0,3,253
58000000,3505.7168,60.635754,0,3224,10151,1024000,0,3,253
59000000,3565.3184,60.61817,0,3283,10821,1024000,0,3,253
60000000,3625.7773,60.615513,0,3337,10669,1024000,0,3,253
61000000,3686.788,60.62201,0,3394,9545,1024000,0,3,253
62000000,3746.289,60.603874,0,3445,10114,1024000,0,3,253
63000000,3806.2168,60.59311,0,3497,10270,1024000,0,3,253
64000000,3865.5762,60.573776,0,3552,9912,1024000,0,3,253
65000000,3924.8574,60.553833,0,3604,10300,1024000,0,3,253
66000000,3984.663,60.54247,0,3670,9087,1024000,0,3,253
67000000,4043.4814,60.516663,0,3727,10539,1024000,0,3,253
68000000,4104.546,60.524742,0,3778,10463,1024000,0,3,253
69000000,4164.408,60.515118,0,3826,10877,1024000,0,3,253
70000000,4225.174,60.518703,0,3881,10759,1024000,0,3,253
71000000,4286.1484,60.52514,0,3934,11005,1024000,0,3,253
72000000,4347.9736,60.543243,0,3991,10062,1024000,0,3,253
73000000,4408.538,60.543537,0,4050,10258,1024000,0,3,253
74000000,4469.955,60.555367,0,4101,10153,1024000,0,3,253
75000000,4530.9316,60.561,0,4156,9942,1024000,0,3,253
76000000,4591.717,60.563957,0,4209,10653,1024000,0,3,253
77000000,4652.9717,60.57295,0,4273,9896,1024000,0,3,253
78000000,4712.998,60.56592,0,4329,10741,1024000,0,3,253
79000000,4774.1777,60.573715,0,4388,9433,1024000,0,3,253
80000000,4837.96,60.613914,0,4443,6762,1024000,0,3,253
81000000,4895.58,60.576866,0,4496,10719,1024000,0,3,253
82000000,4960.343,60.628025,0,4555,6762,1024000,0,3,253
