timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3]
196000,1310988,1310988,1310996,1311004,0,0.010012199,0.02983254,0.027918933,0.0,1310988,1310988,1310996,1311004,0,0.002303338,0.00054613466,0.0018696452,0.0,1,1,1,0,1,1,1,0
396000,1310988,1310988,1310996,1311004,0,0.019881569,0.02423946,0.03659132,0.0,1310988,1310988,1310996,1311004,0,0.0015305673,0.01235864,0.01371945,0.0,1,1,1,0,1,1,1,0
596000,1310988,1310988,1310996,1311004,0,0.007801575,0.022572206,0.021977441,0.0,1310988,1310988,1310996,1311004,0,0.00048386614,0.010470571,0.0108976485,0.0,1,1,1,0,1,1,1,0
796000,1310988,1310988,1310996,1311004,0,0.0068551684,0.029370757,0.03403445,0.0,1310988,1310988,1310996,1311004,0,0.00036905942,0.00049309066,0.00079182675,0.0,1,1,1,0,1,1,1,0
996000,1310988,1310988,1310996,1311004,0,0.018681264,0.017619777,0.03125101,0.0,1310988,1310988,1310996,1311004,0,0.00034762715,0.00038084105,0.0007243364,0.0,1,1,1,0,1,1,1,0
1200000,1310988,1310988,1310996,1311004,0,0.017474445,0.041908976,0.036360566,0.0,1310988,1310988,1310996,1311004,0,0.00045613843,0.0003890041,0.00033685123,0.0,1,1,1,0,1,1,1,0
1400000,1310988,1310988,1310996,1311004,0,0.005512888,0.04861864,0.043368258,0.0,1310988,1310988,1310996,1311004,0,0.00027101286,0.0006970257,0.00044884998,0.0,1,1,1,0,1,1,1,0
1596000,1310988,1310988,1310996,1311004,0,0.021336196,0.021088555,0.0103811,0.0,1310988,1310988,1310996,1311004,0,0.00038552197,0.00038981208,0.0007204205,0.0,1,1,1,0,1,1,1,0
1796000,1310988,1310988,1310996,1311004,0,0.013292952,0.029409101,0.026415061,0.0,1310988,1310988,1310996,1311004,0,0.00021779137,0.0002012918,0.0003160666,0.0,1,1,1,0,1,1,1,0
2000000,1310988,1310988,1310996,1311004,0,0.013314246,0.015001192,0.020643331,0.0,1310988,1310988,1310996,1311004,0,0.00017480153,0.00020815196,0.00015826285,0.0,1,1,1,0,1,1,1,0
2200000,1310988,1310988,1310996,1311004,0,0.036386706,0.03975891,0.062095962,0.0,1310988,1310988,1310996,1311004,0,0.0009847971,0.0005867883,0.00088356115,0.0,1,1,1,0,1,1,1,0
2400000,1310988,1310988,1310996,1311004,0,0.04076028,0.030646637,0.06720717,0.0,1310988,1310988,1310996,1311004,0,0.00053689425,0.0010254768,0.0015578637,0.0,1,1,1,0,1,1,1,0
2600000,1310988,1310988,1310996,1311004,0,0.019954171,0.040552795,0.053576265,0.0,1310988,1310988,1310996,1311004,0,0.000554868,0.00041813296,0.0008059266,0.0,1,1,1,0,1,1,1,0
2800000,1310988,1310988,1310996,1311004,0,0.014221382,0.031161282,0.017764209,0.0,1310988,1310988,1310996,1311004,0,0.0003451126,0.00056754216,0.00027416676,0.0,1,1,1,0,1,1,1,0
2996000,1310988,1310988,1310996,1311004,0,0.014934274,0.03225401,0.024967393,0.0,1310988,1310988,1310996,1311004,0,0.00018861289,0.00082933065,0.00076679996,0.0,1,1,1,0,1,1,1,0
3196000,1310988,1310988,1310996,1311004,0,0.0285649,0.05684012,0.03395566,0.0,1310988,1310988,1310996,1311004,0,0.00041556737,0.0009113814,0.0006358609,0.0,1,1,1,0,1,1,1,0
3396000,1310988,1310988,1310996,1311004,0,0.051462423,0.03956105,0.08588273,0.0,1310988,1310988,1310996,1311004,0,0.0012974576,0.00049413653,0.0017911538,0.0,1,1,1,0,1,1,1,0
3596000,1310988,1310988,1310996,1311004,0,0.0053788507,0.014560563,0.017966557,0.0,1310988,1310988,1310996,1311004,0,0.00032986957,0.0002306324,0.00049727294,0.0,1,1,1,0,1,1,1,0
3800000,1310988,1310988,1310996,1311004,0,0.019012945,0.05202597,0.035539184,0.0,1310988,1310988,1310996,1311004,0,0.00019047229,0.00037534407,0.00027851216,0.0,1,1,1,0,1,1,1,0
4000000,1310988,1310988,1310996,1311004,0,0.047784027,0.057980035,0.105721146,0.0,1310988,1310988,1310996,1311004,0,0.0010847048,0.0014521538,0.0024812643,0.0,1,1,1,0,1,1,1,0
4200000,1310988,1310988,1310996,1311004,0,0.019992976,0.029238367,0.01375738,0.0,1310988,1310988,1310996,1311004,0,0.00046904746,0.0009469935,0.00053262914,0.0,1,1,1,0,1,1,1,0
4396000,1310988,1310988,1310996,1311004,0,0.027848275,0.057131335,0.032500237,0.0,1310988,1310988,1310996,1311004,0,0.0003127852,0.00035221793,0.0002459097,0.0,1,1,1,0,1,1,1,0
4596000,1310988,1310988,1310996,1311004,0,0.020155866,0.058503702,0.063685626,0.0,1310988,1310988,1310996,1311004,0,0.00025581484,0.0012925421,0.0014825525,0.0,1,1,1,0,1,1,1,0
4796000,1310988,1310988,1310996,1311004,0,0.013711069,0.037977748,0.03544159,0.0,1310988,1310988,1310996,1311004,0,0.0003857877,0.0002658379,0.0004089469,0.0,1,1,1,0,1,1,1,0
4996000,1310988,1310988,1310996,1311004,0,0.024937533,0.10888154,0.11127552,0.0,1310988,1310988,1310996,1311004,0,0.000236562,0.0005802971,0.0005558346,0.0,1,1,1,0,1,1,1,0
5200000,1310988,1310988,1310996,1311004,0,0.0035131762,0.020212322,0.020207856,0.0,1310988,1310988,1310996,1311004,0,0.00043497732,0.0001653599,0.0005016395,0.0,1,1,1,0,1,1,1,0
5400000,1310988,1310988,1310996,1311004,0,0.0513463,0.027636632,0.036580592,0.0,1310988,1310988,1310996,1311004,0,0.00015514884,0.00014337608,0.00020776613,0.0,1,1,1,0,1,1,1,0
5600000,1310988,1310988,1310996,1311004,0,0.014866753,0.071073815,0.07578861,0.0,1310988,1310988,1310996,1311004,0,0.0003382159,0.00019517276,0.00038711212,0.0,1,1,1,0,1,1,1,0
5800000,1310988,1310988,1310996,1311004,0,0.02316832,0.0125140045,0.032594103,0.0,1310988,1310988,1310996,1311004,0,0.00031750253,0.0001551599,0.00025935372,0.0,1,1,1,0,1,1,1,0
6000000,1310988,1310988,1310996,1311004,0,0.033121288,0.035587505,0.067156665,0.0,1310988,1310988,1310996,1311004,0,0.0007423564,0.00034522204,0.0010456064,0.0,1,1,1,0,1,1,1,0
6196000,1310988,1310988,1310996,1311004,0,0.017363016,0.038289703,0.05224696,0.0,1310988,1310988,1310996,1311004,0,0.00016562453,0.0006051995,0.00075954874,0.0,1,1,1,0,1,1,1,0
6400000,1310988,1310988,1310996,1311004,0,0.0038229642,0.022889137,0.02660184,0.0,1310988,1310988,1310996,1311004,0,0.00010180118,0.00014950999,0.000194654,0.0,1,1,1,0,1,1,1,0
6600000,1310988,1310988,1310996,1311004,0,0.025050927,0.016472252,0.020962123,0.0,1310988,1310988,1310996,1311004,0,0.000205432,0.00042396408,0.00039683003,0.0,1,1,1,0,1,1,1,0
6800000,1310988,1310988,1310996,1311004,0,0.00560544,0.010122465,0.014905855,0.0,1310988,1310988,1310996,1311004,0,0.00026757075,0.0002797416,0.000410376,0.0,1,1,1,0,1,1,1,0
7000000,1310988,1310988,1310996,1311004,0,0.04525193,0.040960643,0.08397743,0.0,1310988,1310988,1310996,1311004,0,0.00020053699,0.00022888237,0.00032231215,0.0,1,1,1,0,1,1,1,0
7200000,1310988,1310988,1310996,1311004,0,0.023735572,0.015951654,0.017032687,0.0,1310988,1310988,1310996,1311004,0,0.0001666013,0.00039575459,0.00048854155,0.0,1,1,1,0,1,1,1,0
7400000,1310988,1310988,1310996,1311004,0,0.023060044,0.045913804,0.06371293,0.0,1310988,1310988,1310996,1311004,0,0.00032475794,0.00021767282,0.00047834014,0.0,1,1,1,0,1,1,1,0
7600000,1310988,1310988,1310996,1311004,0,0.022246713,0.024684926,0.040501483,0.0,1310988,1310988,1310996,1311004,0,0.0004272224,0.0004212575,0.00026976317,0.0,1,1,1,0,1,1,1,0
7800000,1310988,1310988,1310996,1311004,0,0.006667269,0.014690393,0.008461807,0.0,1310988,1310988,1310996,1311004,0,0.0002779468,0.00022210926,0.00029348995,0.0,1,1,1,0,1,1,1,0
7996000,1310988,1310988,1310996,1311004,0,0.03660645,0.07403198,0.038878724,0.0,1310988,1310988,1310996,1311004,0,0.00049398537,0.00038586312,0.00011121093,0.0,1,1,1,0,1,1,1,0
8196000,1310988,1310988,1310996,1311004,0,0.008033176,0.009723879,0.0058971248,0.0,1310988,1310988,1310996,1311004,0,0.000249133,0.00034133485,0.00024677467,0.0,1,1,1,0,1,1,1,0
8396000,1310988,1310988,1310996,1311004,0,0.007030356,0.030744638,0.024191784,0.0,1310988,1310988,1310996,1311004,0,0.000556294,0.0005915413,0.00041943107,0.0,1,1,1,0,1,1,1,0
8600000,1310988,1310988,1310996,1311004,0,0.04318087,0.03567556,0.031920485,0.0,1310988,1310988,1310996,1311004,0,0.0010649671,0.00027829467,0.0007994243,0.0,1,1,1,0,1,1,1,0
8800000,1310988,1310988,1310996,1311004,0,0.007755326,0.0153387105,0.020809358,0.0,1310988,1310988,1310996,1311004,0,0.0004995846,0.0003609536,0.00082587375,0.0,1,1,1,0,1,1,1,0
9000000,1310988,1310988,1310996,1311004,0,0.032320958,0.008500517,0.037915934,0.0,1310988,1310988,1310996,1311004,0,0.00041512036,0.00024797602,0.00058513245,0.0,1,1,1,0,1,1,1,0
9200000,1310988,1310988,1310996,1311004,0,0.06251746,0.038396597,0.030267447,0.0,1310988,1310988,1310996,1311004,0,0.0012723368,0.0004675908,0.0009833736,0.0,1,1,1,0,1,1,1,0
9400000,1310988,1310988,1310996,1311004,0,0.023431204,0.05283583,0.034073867,0.0,1310988,1310988,1310996,1311004,0,0.00031827696,0.0005913795,0.0007523634,0.0,1,1,1,0,1,1,1,0
9600000,1310988,1310988,1310996,1311004,0,0.026591206,0.051492006,0.07525518,0.0,1310988,1310988,1310996,1311004,0,0.00090651686,0.0007429188,0.0016478715,0.0,1,1,1,0,1,1,1,0
9796000,1310988,1310988,1310996,1311004,0,0.017397236,0.026158402,0.0420185,0.0,1310988,1310988,1310996,1311004,0,0.00025148972,0.0002664129,0.00048575414,0.0,1,1,1,0,1,1,1,0
10000000,1310988,1310988,1310996,1311004,0,0.046105262,0.04116987,0.081245326,0.0,1310988,1310988,1310996,1311004,0,0.00014392544,0.00040859362,0.00029428312,0.0,1,1,1,0,1,1,1,0
10200000,1310988,1310988,1310996,1311004,0,0.008512708,0.027711658,0.030300096,0.0,1310988,1310988,1310996,1311004,0,0.0002962386,0.0005245404,0.00042584428,0.0,1,1,1,0,1,1,1,0
10396000,1310988,1310988,1310996,1311004,0,0.030619191,0.047726914,0.067803256,0.0,1310988,1310988,1310996,1311004,0,0.000497955,0.00089919753,0.0012825705,0.0,1,1,1,0,1,1,1,0
10600000,1310988,1310988,1310996,1311004,0,0.0058745504,0.018246122,0.015145885,0.0,1310988,1310988,1310996,1311004,0,0.00017798788,0.00041177802,0.0004396282,0.0,1,1,1,0,1,1,1,0
10796000,1310988,1310988,1310996,1311004,0,0.018087951,0.011355457,0.019901609,0.0,1310988,1310988,1310996,1311004,0,0.0003023992,0.00032775785,0.00039441133,0.0,1,1,1,0,1,1,1,0
10996000,1310988,1310988,1310996,1311004,0,0.006823692,0.01877219,0.012057684,0.0,1310988,1310988,1310996,1311004,0,9.4674026e-05,0.00037393847,0.00042719566,0.0,1,1,1,0,1,1,1,0
11200000,1310988,1310988,1310996,1311004,0,0.026827239,0.022602819,0.039476134,0.0,1310988,1310988,1310996,1311004,0,0.0005599623,0.0009791648,0.0011724619,0.0,1,1,1,0,1,1,1,0
11400000,1310988,1310988,1310996,1311004,0,0.03531828,0.01324434,0.029127728,0.0,1310988,1310988,1310996,1311004,0,0.000911002,0.0002805796,0.0006740942,0.0,1,1,1,0,1,1,1,0
11600000,1310988,1310988,1310996,1311004,0,0.03132489,0.02328315,0.01066555,0.0,1310988,1310988,1310996,1311004,0,0.00033034978,0.0003160563,0.0003634712,0.0,1,1,1,0,1,1,1,0
11796000,1310988,1310988,1310996,1311004,0,0.015933033,0.020098828,0.025285149,0.0,1310988,1310988,1310996,1311004,0,0.00010799253,0.00042482084,0.0005120494,0.0,1,1,1,0,1,1,1,0
11996000,1310988,1310988,1310996,1311004,0,0.03883797,0.01929267,0.02478754,0.0,1310988,1310988,1310996,1311004,0,0.00092036993,0.0010206049,0.00033456474,0.0,1,1,1,0,1,1,1,0
12200000,1310988,1310988,1310996,1311004,0,0.018732179,0.02190623,0.01255162,0.0,1310988,1310988,1310996,1311004,0,0.00038750647,0.00036903526,0.0005032576,0.0,1,1,1,0,1,1,1,0
12400000,1310988,1310988,1310996,1311004,0,0.008630794,0.00446909,0.010003573,0.0,1310988,1310988,1310996,1311004,0,0.00029912518,0.00035631444,0.00020056232,0.0,1,1,1,0,1,1,1,0
12596000,1310988,1310988,1310996,1311004,0,0.034757055,0.035396572,0.031478684,0.0,1310988,1310988,1310996,1311004,0,0.00018531042,0.0005537932,0.00060385425,0.0,1,1,1,0,1,1,1,0
12796000,1310988,1310988,1310996,1311004,0,0.035683136,0.055433527,0.0902869,0.0,1310988,1310988,1310996,1311004,0,0.00054491154,0.00065525295,0.0011972319,0.0,1,1,1,0,1,1,1,0
13000000,1310988,1310988,1310996,1311004,0,0.012914222,0.041679025,0.04719519,0.0,1310988,1310988,1310996,1311004,0,0.00011141833,0.00048535428,0.0005820628,0.0,1,1,1,0,1,1,1,0
13200000,1310988,1310988,1310996,1311004,0,0.011579306,0.005927151,0.015913643,0.0,1310988,1310988,1310996,1311004,0,0.00027237294,0.00028612034,0.00027049475,0.0,1,1,1,0,1,1,1,0
13396000,1310988,1310988,1310996,1311004,0,0.007073686,0.06033638,0.06093459,0.0,1310988,1310988,1310996,1311004,0,0.00036510025,0.0010547193,0.0013363546,0.0,1,1,1,0,1,1,1,0
13600000,1310988,1310988,1310996,1311004,0,0.008672924,0.01434937,0.019119795,0.0,1310988,1310988,1310996,1311004,0,0.00033565136,0.00041696534,0.00023187805,0.0,1,1,1,0,1,1,1,0
13796000,1310988,1310988,1310996,1311004,0,0.012076621,0.022142334,0.016201802,0.0,1310988,1310988,1310996,1311004,0,0.0002885346,0.00020743038,0.00021732216,0.0,1,1,1,0,1,1,1,0
14000000,1310988,1310988,1310996,1311004,0,0.014205187,0.014932547,0.021308746,0.0,1310988,1310988,1310996,1311004,0,0.00014259922,0.000527337,0.00064874004,0.0,1,1,1,0,1,1,1,0
14196000,1310988,1310988,1310996,1311004,0,0.0010222913,0.014544783,0.0141854,0.0,1310988,1310988,1310996,1311004,0,0.00013649507,0.00016344585,0.0001743825,0.0,1,1,1,0,1,1,1,0
14400000,1310988,1310988,1310996,1311004,0,0.02120969,0.012835333,0.024231093,0.0,1310988,1310988,1310996,1311004,0,0.000143887,0.0004093205,0.0003973007,0.0,1,1,1,0,1,1,1,0
14600000,1310988,1310988,1310996,1311004,0,0.020160394,0.007151796,0.024073105,0.0,1310988,1310988,1310996,1311004,0,0.00022473153,0.00039744144,0.00020747884,0.0,1,1,1,0,1,1,1,0
14796000,1310988,1310988,1310996,1311004,0,0.0066215494,0.060235497,0.057027973,0.0,1310988,1310988,1310996,1311004,0,0.0002256232,0.001163689,0.0013491265,0.0,1,1,1,0,1,1,1,0
15000000,1310988,1310988,1310996,1311004,0,0.020103138,0.029657047,0.039232202,0.0,1310988,1310988,1310996,1311004,0,0.00040942762,0.00095903897,0.0012615757,0.0,1,1,1,0,1,1,1,0
