timestamp,speed_xy,speed_up,speed_down,want_takeoff
8692000,5.0,3.0,1.0,0
8712000,5.0,3.0,1.0,0
9572000,5.0,3.0,1.0,0
75632000,5.0,3.0,1.0,0
75652000,5.0,3.0,1.0,0
76632000,5.0,3.0,1.0,0
77632000,5.0,3.0,1.0,0
78632000,5.0,3.0,1.0,0
79632000,5.0,3.0,1.0,0
80632000,5.0,3.0,1.0,0
81632000,5.0,3.0,1.0,0
82632000,5.0,3.0,1.0,0
