timestamp,armed,prearmed,ready_to_arm,lockdown,manual_lockdown,force_failsafe,in_esc_calibration_mode,soft_stop
20000,0,0,1,0,0,0,0,0
524000,0,0,1,0,0,0,0,0
1028000,0,0,1,0,0,0,0,0
1256000,0,0,1,0,0,0,0,0
1508000,0,0,1,0,0,0,0,0
2012000,0,0,1,0,0,0,0,0
2516000,0,0,1,0,0,0,0,0
3020000,0,0,1,0,0,0,0,0
3524000,0,0,1,0,0,0,0,0
4028000,0,0,1,0,0,0,0,0
4532000,0,0,1,0,0,0,0,0
5036000,0,0,1,0,0,0,0,0
5540000,0,0,1,0,0,0,0,0
6044000,0,0,1,0,0,0,0,0
6404000,0,0,1,0,0,0,0,0
6452000,0,0,1,0,0,0,0,0
6956000,0,0,1,0,0,0,0,0
7460000,0,0,1,0,0,0,0,0
7964000,0,0,1,0,0,0,0,0
8468000,0,0,1,0,0,0,0,0
8972000,0,0,1,0,0,0,0,0
9476000,0,0,1,0,0,0,0,0
9980000,0,0,1,0,0,0,0,0
10484000,0,0,1,0,0,0,0,0
10988000,0,0,1,0,0,0,0,0
11312000,0,0,1,0,0,0,0,0
11816000,0,0,1,0,0,0,0,0
12320000,0,0,1,0,0,0,0,0
12824000,0,0,1,0,0,0,0,0
13328000,0,0,1,0,0,0,0,0
13832000,0,0,1,0,0,0,0,0
14336000,0,0,1,0,0,0,0,0
14840000,0,0,1,0,0,0,0,0
15344000,0,0,1,0,0,0,0,0
15848000,0,0,1,0,0,0,0,0
16352000,1,0,1,0,0,0,0,0
16856000,1,0,1,0,0,0,0,0
17360000,1,0,1,0,0,0,0,0
17864000,1,0,1,0,0,0,0,0
18368000,1,0,1,0,0,0,0,0
18872000,1,0,1,0,0,0,0,0
19376000,1,0,1,0,0,0,0,0
19880000,1,0,1,0,0,0,0,0
20384000,1,0,1,0,0,0,0,0
20888000,1,0,1,0,0,0,0,0
21392000,1,0,1,0,0,0,0,0
21896000,1,0,1,0,0,0,0,0
22400000,1,0,1,0,0,0,0,0
22904000,1,0,1,0,0,0,0,0
23408000,1,0,1,0,0,0,0,0
23912000,1,0,1,0,0,0,0,0
24416000,1,0,1,0,0,0,0,0
24920000,1,0,1,0,0,0,0,0
25424000,1,0,1,0,0,0,0,0
25928000,1,0,1,0,0,0,0,0
26432000,1,0,1,0,0,0,0,0
26936000,1,0,1,0,0,0,0,0
27440000,1,0,1,0,0,0,0,0
27944000,1,0,1,0,0,0,0,0
28448000,1,0,1,0,0,0,0,0
28952000,1,0,1,0,0,0,0,0
29456000,1,0,1,0,0,0,0,0
29960000,1,0,1,0,0,0,0,0
30464000,1,0,1,0,0,0,0,0
30968000,1,0,1,0,0,0,0,0
31472000,1,0,1,0,0,0,0,0
31976000,1,0,1,0,0,0,0,0
32480000,1,0,1,0,0,0,0,0
32984000,1,0,1,0,0,0,0,0
33488000,1,0,1,0,0,0,0,0
33992000,1,0,1,0,0,0,0,0
34496000,1,0,1,0,0,0,0,0
35000000,1,0,1,0,0,0,0,0
35504000,1,0,1,0,0,0,0,0
36008000,1,0,1,0,0,0,0,0
36512000,1,0,1,0,0,0,0,0
37016000,1,0,1,0,0,0,0,0
37520000,1,0,1,0,0,0,0,0
38024000,1,0,1,0,0,0,0,0
38528000,1,0,1,0,0,0,0,0
39032000,1,0,1,0,0,0,0,0
39536000,1,0,1,0,0,0,0,0
40040000,1,0,1,0,0,0,0,0
40544000,1,0,1,0,0,0,0,0
41048000,1,0,1,0,0,0,0,0
41552000,1,0,1,0,0,0,0,0
42056000,1,0,1,0,0,0,0,0
42560000,1,0,1,0,0,0,0,0
43064000,1,0,1,0,0,0,0,0
43568000,1,0,1,0,0,0,0,0
44072000,1,0,1,0,0,0,0,0
44576000,1,0,1,0,0,0,0,0
45080000,1,0,1,0,0,0,0,0
45584000,1,0,1,0,0,0,0,0
46088000,1,0,1,0,0,0,0,0
46592000,1,0,1,0,0,0,0,0
47096000,1,0,1,0,0,0,0,0
47600000,1,0,1,0,0,0,0,0
48104000,1,0,1,0,0,0,0,0
48608000,1,0,1,0,0,0,0,0
49112000,1,0,1,0,0,0,0,0
49616000,1,0,1,0,0,0,0,0
50120000,1,0,1,0,0,0,0,0
50624000,1,0,1,0,0,0,0,0
51128000,1,0,1,0,0,0,0,0
51632000,1,0,1,0,0,0,0,0
52136000,1,0,1,0,0,0,0,0
52640000,1,0,1,0,0,0,0,0
53144000,1,0,1,0,0,0,0,0
53648000,1,0,1,0,0,0,0,0
