timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,calibration_count
500000,500000,1311004,1311004,9.784127e-06,2.4971692e-05,2.0617426e-05,-0.00030386177,-5.3669944e-05,-0.03921906,4000,4000,0,0
1000000,1000000,1311004,1311004,-6.014835e-07,2.3066605e-06,3.9956794e-06,4.3401872e-07,-5.4768898e-05,-0.039198317,4000,4000,0,0
1500000,1500000,1311004,1311004,1.549156e-05,-6.0836364e-06,5.621174e-06,-0.0004248777,0.0001845603,-0.03916319,4000,4000,0,0
2000000,2000000,1311004,1311004,-3.808836e-06,-2.049033e-06,1.9706846e-05,0.00021118243,-8.776004e-05,-0.039207347,4000,4000,0,0
2500000,2500000,1311004,1311004,5.077293e-06,1.9434534e-05,-6.1103196e-06,-6.318009e-05,0.0001261432,-0.039379325,4000,4000,0,0
3000000,3000000,1311004,1311004,-3.0746908e-06,-1.2704925e-05,8.586529e-06,-0.00015958873,8.0304584e-05,-0.039436303,4000,4000,0,0
3500000,3500000,1311004,1311004,1.3473191e-05,-9.666246e-06,-5.4825446e-06,0.00016369301,-0.00019573612,-0.03902018,4000,4000,0,0
4000000,4000000,1311004,1311004,-1.4268612e-05,3.4427928e-06,-4.1158815e-05,-6.5623135e-05,-0.00019636331,-0.03898182,4000,4000,0,0
4500000,4500000,1311004,1311004,-3.828502e-06,3.1542206e-07,7.2553107e-06,1.500848e-05,-0.00046126609,-0.03940027,4000,4000,0,0
5000000,5000000,1311004,1311004,7.933006e-06,9.293502e-06,8.533732e-06,0.00012341636,-0.00052945054,-0.03929344,4000,4000,0,0
5500000,5500000,1311004,1311004,-1.2893207e-05,1.4028592e-05,-1.636039e-05,5.318912e-05,-0.000314251,-0.039096985,4000,4000,0,0
6000000,6000000,1311004,1311004,4.879705e-08,3.3729786e-05,1.1220746e-05,0.00017101916,-9.2780174e-05,-0.03902585,4000,4000,0,0
6500000,6500000,1311004,1311004,-1.3927848e-05,2.5436766e-05,-1.307399e-05,0.00021311571,-0.0003746675,-0.038986046,4000,4000,0,0
7000000,7000000,1311004,1311004,-4.9686946e-06,-1.5403371e-05,3.3971828e-05,-7.963701e-05,-0.00050603144,-0.039264824,4000,4000,0,0
7500000,7500000,1311004,1311004,3.3616789e-06,-5.825586e-06,1.6820652e-05,7.63645e-05,-0.00038509138,-0.039150953,4000,4000,0,0
8000000,8000000,1311004,1311004,1.7053919e-06,1.42257195e-05,1.04444025e-05,0.00013338558,-0.00058301224,-0.03925563,4000,4000,0,0
8500000,8500000,1311004,1311004,7.5990542e-06,-1.7089895e-05,-1.3751886e-05,0.00029428332,-0.00040589596,-0.03919223,4000,4000,0,0
8996000,8996000,1311004,1311004,-3.138811e-05,3.6449226e-05,6.883798e-06,0.0002976354,-0.00030938513,-0.03900175,4000,4000,0,0
9500000,9500000,1311004,1311004,8.768073e-06,-7.856866e-06,-2.280865e-05,-0.00011795473,-0.0003795184,-0.039032634,4000,4000,0,0
10000000,10000000,1311004,1311004,1.1896724e-05,-1.9513098e-05,1.920683e-05,-8.9242836e-05,-0.0001579113,-0.038956113,4000,4000,0,0
10500000,10500000,1311004,1311004,5.153302e-06,-4.4358308e-06,2.1173946e-05,3.1564454e-05,-0.0006359408,-0.03891568,4000,4000,0,0
11000000,11000000,1311004,1311004,3.0003313e-05,-5.8445676e-06,1.2563632e-05,0.00015641817,-0.00045162186,-0.038808186,4000,4000,0,0
11500000,11500000,1311004,1311004,-5.6458e-06,-5.00574e-06,-1.7088274e-05,4.662232e-05,-0.00047808714,-0.039186683,4000,4000,0,0
