timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
696000,696000,3.6727582e-10,2.1044432e-05,0.0011462799,7.038844e-05,0.00071387255,5.3082385e-06,512,0,0.70622146,3.5000029,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
708000,708000,3.7532463e-10,2.1381455e-05,0.0011234592,9.171454e-05,0.0013060145,1.29306e-05,512,0,0.7097526,3.5000114,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
888000,888000,3.744405e-10,2.2546383e-05,0.00081738277,0.00032122896,0.0006416021,0.0066402215,512,0,1.3338205,1.7503711,0.0,nan,nan,0.0014044131,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1092000,1092000,4.1228396e-10,2.310299e-05,0.0005995752,9.2206516e-05,0.0005171726,0.004573371,67109376,0,1.2165867,1.3251052,8.394575e-05,nan,nan,0.0019240075,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1300000,1300000,4.8721616e-10,2.625946e-05,0.00047323605,7.361387e-05,0.0014698843,0.011407275,512,0,0.3821837,1.1136287,0.0,nan,nan,0.0038740905,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1500000,1500000,5.262481e-10,2.7541579e-05,0.00039448883,2.7212898e-05,0.0008808596,0.0041287,512,0,0.6678918,0.950096,0.0,nan,nan,0.0010976612,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1692000,1692000,4.989955e-10,2.7916056e-05,0.0003488535,6.319547e-05,0.0017610955,0.0033888686,512,0,0.7236974,0.8759016,0.0,nan,nan,0.0003984908,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1892000,1892000,4.7921545e-10,2.7514478e-05,0.00032378105,0.000112866976,0.0021902646,0.002302772,512,0,0.6901594,0.8277658,0.0,nan,nan,0.0011914213,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2100000,2100000,4.5311624e-10,2.6149759e-05,0.00030393634,0.00016190659,0.0023506533,0.0046876804,512,0,0.66416955,0.80017596,0.0,nan,nan,0.0019635872,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2300000,2300000,4.7211796e-10,2.5975027e-05,0.00029332924,0.0002465229,0.0023335128,0.0023828344,512,0,0.649777,0.7853821,0.0,nan,nan,0.0046907123,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2500000,2500000,5.167274e-10,2.8045048e-05,0.00028785018,0.00034822614,0.0029499428,0.0046579014,512,0,0.6532813,0.76297307,0.0,nan,nan,0.0007607594,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2700000,2700000,5.249671e-10,2.8241362e-05,0.00028267666,0.00037286914,0.0028626116,0.002832712,512,0,0.6602442,0.7678954,0.0,nan,nan,0.00019059406,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2900000,2900000,5.401313e-10,2.8562967e-05,0.00026444043,0.00028242945,0.0019792581,0.001617973,512,0,0.6594191,0.77852595,0.0,nan,nan,0.0031314946,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
