timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
7000000,7000000,47.39774204699719,8.545593798690488,487.99222,488.04703,-0.0,1.4142135,1.3075045,487.90353,2,0,1,0
7012000,7012000,47.39774204353985,8.545593800647323,487.99274,488.04755,-0.0,1.4142162,1.3075063,487.90353,2,0,1,0
8000000,8000000,47.39774183905842,8.545593846694835,488.021,488.07413,-0.0,1.2351096,1.1833124,487.92072,2,0,1,0
9000000,9000000,47.39774183186051,8.5455938564881,488.0114,488.06223,-0.0,1.1502761,1.1416974,487.92062,2,0,1,0
10000000,10000000,47.39774191297449,8.54559400136657,488.0048,488.0549,-0.0,1.1402879,1.1297379,487.90875,2,0,1,0
11000000,11000000,47.397741961571136,8.54559396791126,488.0075,488.05698,-0.0,1.1152638,1.1201588,487.928,2,0,1,0
12000000,12000000,47.397741953359116,8.545594010446528,488.01718,488.06558,-0.0,1.1210163,1.1203209,487.92273,2,0,1,0
13000000,13000000,47.397741966281316,8.545594095161947,488.00064,488.04828,-0.0,1.1064228,1.1137663,487.91953,2,0,1,0
14000000,14000000,47.397741966021535,8.545594104759797,487.999,488.047,-0.0,1.1157049,1.1159444,487.9091,2,0,1,0
15000000,15000000,47.39774195379706,8.545594107698928,487.98297,488.0324,-0.0,1.103799,1.1110326,487.90903,2,0,1,0
16000000,16000000,47.397741973379084,8.545594138235227,487.97406,488.0254,-0.0,1.1140736,1.1130917,487.88544,2,0,1,0
17000000,17000000,47.39774196447331,8.545594103628316,487.96027,488.01553,-0.0,1.1030096,1.1088499,487.88577,2,0,1,0
18000000,18000000,47.3977417805449,8.545594050774184,487.9543,488.01257,-0.0,1.1134495,1.11038,487.86282,2,0,1,0
19000000,19000000,47.397741799292625,8.54559401119769,487.94058,488.00418,-0.0,1.1029236,1.1084545,487.84076,2,0,1,0
20000000,20000000,47.397741904703935,8.545593988554556,487.93903,488.00638,-0.0,1.1132883,1.10952,487.83713,2,0,1,0
21000000,21000000,47.39774328973578,8.545593558577128,487.97723,488.04953,-0.0,1.1026114,1.1059148,487.83713,2,0,1,0
22000000,22000000,47.39774584688125,8.545592542009812,488.13962,488.21506,-0.0,1.0971016,1.1030905,487.83713,2,0,1,0
23000000,23000000,47.39774823175097,8.545591435626841,488.37622,488.4553,-0.0,1.0920634,1.1006176,487.83713,2,0,1,0
24000000,24000000,47.39774977098623,8.545590378681425,488.67798,488.7593,-0.0,1.1043124,1.1018094,nan,2,0,0,0
25000000,25000000,47.397750622184184,8.54558937918065,488.98587,489.07022,-0.0,1.0981317,1.0997266,nan,2,0,0,0
26000000,26000000,47.39774940311013,8.545589545670296,489.33838,489.42422,-0.0,1.108977,1.1010276,nan,2,0,0,0
27000000,27000000,47.39774466233149,8.545592107068797,489.63773,489.7252,-0.0,1.1008714,1.1007452,nan,2,0,0,0
28000000,28000000,47.39774117248723,8.545593728569406,489.97052,490.0577,-0.0,1.1100297,1.1022187,nan,2,0,0,0
29000000,29000000,47.39773925158423,8.545594412238875,490.35983,490.4454,-0.0,1.1010919,1.10033,nan,2,0,0,0
30000000,30000000,47.397740116730716,8.545593991960084,490.4322,490.5192,-0.0,1.1117295,1.1018574,nan,2,0,0,0
31000000,31000000,47.39774151581924,8.54559375070781,490.34415,490.43442,-0.0,1.1020029,1.0999916,nan,2,0,0,0
32000000,32000000,47.397742104266186,8.545593725943615,490.2542,490.34528,-0.0,1.1122054,1.1015179,nan,2,0,0,0
33000000,33000000,47.397742022807634,8.545593726137854,490.18088,490.2706,-0.0,1.1023082,1.0996519,nan,2,0,0,0
34000000,34000000,47.397742069128405,8.545593650580992,490.12857,490.21603,-0.0,1.1116632,1.1011504,nan,2,0,0,0
35000000,35000000,47.39774202848482,8.545593477926028,490.09656,490.17953,-0.0,1.1019533,1.1009237,nan,2,0,0,0
36000000,36000000,47.3977420139323,8.545593477436736,490.06604,490.14597,-0.0,1.1109891,1.1024413,nan,2,0,0,0
37000000,37000000,47.397741998726,8.545593687239677,490.06284,490.1394,-0.0,1.1015588,1.1005188,nan,2,0,0,0
38000000,38000000,47.39774194504297,8.545593874626526,490.05798,490.13193,-0.0,1.096223,1.0989691,nan,2,0,0,0
39000000,39000000,47.397741867297164,8.545594002330924,490.04636,490.1183,-0.0,1.1069568,1.1006585,nan,2,0,0,0
40000000,40000000,47.397741805884166,8.545594058794011,490.0466,490.11603,-0.0,1.1019167,1.0992719,nan,2,0,0,0
41000000,41000000,47.397741786749975,8.54559379826787,490.0426,490.10934,-0.0,1.1155157,1.1012216,nan,2,0,0,0
42000000,42000000,47.397741853398344,8.545593422592685,490.0307,490.09088,-0.0,1.0926828,1.0968078,nan,2,0,0,0
43000000,43000000,47.397741905085674,8.545593342195579,490.01923,490.0744,-0.0,1.1044515,1.1004012,nan,2,0,0,0
44000000,44000000,47.39774200740263,8.545593479652803,490.01044,490.05865,-0.0,1.1004639,1.0993236,nan,2,0,0,0
45000000,45000000,47.39774201993737,8.545593660578934,490.00476,490.04413,-0.0,1.0958737,1.0982513,nan,2,0,0,0
46000000,46000000,47.397742008266206,8.545593716753444,490.0036,490.03787,-0.0,1.1070398,1.100296,nan,2,0,0,0
47000000,47000000,47.39774193030778,8.54559369393782,490.0096,490.03848,-0.0,1.099519,1.0989375,nan,2,0,0,0
48000000,48000000,47.39774179657724,8.545593678151253,490.0174,490.0434,-0.0,1.109601,1.1007957,nan,2,0,0,0
49000000,49000000,47.39774165836064,8.545593614292619,490.02338,490.04633,-0.0,1.1008475,1.0991869,nan,2,0,0,0
50000000,50000000,47.39774163620105,8.545593567667963,490.02496,490.04675,-0.0,1.1103166,1.1008618,nan,2,0,0,0
51000000,51000000,47.39774153374273,8.545593613625472,490.02698,490.04822,-0.0,1.1011915,1.1007392,nan,2,0,0,0
