timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
972000,972000,1310988,0.04309563,-0.033518825,-9.82341,11.827667,0,0,0,0,1
1972000,1972000,1310988,-0.038307227,0.04070143,-9.7563715,11.827667,0,0,0,0,1
2972000,2972000,1310988,-0.009576807,-0.08379706,-9.727641,11.827667,0,0,0,0,1
3972000,3972000,1310988,0.090979666,-0.038307227,-9.847352,11.827667,0,0,0,0,1
4972000,4972000,1310988,0.0023942017,-0.033518825,-9.797073,11.827667,0,0,0,0,1
5972000,5972000,1310988,0.0023942017,-0.1340753,-9.768343,11.827667,0,0,0,0,1
6972000,6972000,1310988,0.08619126,-0.05746084,-9.773131,11.827667,0,0,0,0,1
7972000,7972000,1310988,-0.06464344,-0.10055647,-9.763555,11.827667,0,0,0,0,1
8972000,8972000,1310988,0.06703765,-0.10295067,-9.706094,11.827667,0,0,0,0,1
9972000,9972000,1310988,0.007182605,-0.095768064,-9.749189,11.827667,0,0,0,0,1
10972000,10972000,1310988,-0.04309563,-0.11492168,-9.715671,11.827667,0,0,0,0,1
11972000,11972000,1310988,-0.007182605,-0.05746084,-9.689334,11.827667,0,0,0,0,1
12972000,12972000,1310988,0.021547815,-0.12689269,-9.742006,11.827667,0,0,0,0,1
13972000,13972000,1310988,-0.016759412,-0.15801731,-9.698911,11.827667,0,0,0,0,1
14972000,14972000,1310988,0.02873042,-0.095768064,-9.713276,11.827667,0,0,0,0,1
15972000,15972000,1310988,-0.016759412,-0.110133275,-9.7803135,11.827667,0,0,0,0,1
16972000,16972000,1310988,0.02873042,-0.11252748,-9.655815,11.827667,0,0,0,0,1
17972000,17972000,1310988,0.031124622,-0.062249243,-9.758766,11.827667,0,0,0,0,1
18972000,18972000,1310988,0.047884032,-0.0023942017,-9.725247,11.827667,0,0,0,0,1
19972000,19972000,1310988,-0.062249243,-0.045489833,-9.765948,11.827667,0,0,0,0,1
20972000,20972000,1310988,0.02633622,0.007182605,-9.849746,11.827393,0,0,0,0,1
21972000,21972000,1310988,-0.033518825,-0.0023942017,-9.773131,11.826294,0,0,0,0,1
22972000,22972000,1310988,0.023942016,-0.0023942017,-9.768343,11.8246765,0,0,0,0,1
23972000,23972000,1310988,0.016759412,-0.019153614,-9.7084875,11.822754,0,0,0,0,1
24972000,24972000,1310988,0.016759412,0.045489833,-9.758766,11.820709,0,0,0,0,1
25972000,25972000,1310988,-0.05267244,-0.15562311,-9.562442,11.818481,0,0,0,0,1
26972000,26972000,1310988,-0.110133275,-0.11731588,-9.825804,11.816589,0,0,0,0,1
27972000,27972000,1310988,-0.05267244,-0.12449849,-9.801862,11.814484,0,0,0,0,1
28972000,28972000,1310988,-0.06464344,-0.01436521,-9.085996,11.812012,0,0,0,0,1
29972000,29972000,1310988,0.023942016,0.035913024,-9.540894,11.811462,0,0,0,0,1
30972000,30972000,1310988,-0.05746084,0.05267244,-9.751583,11.812073,0,0,0,0,1
31972000,31972000,1310988,-0.019153614,-0.023942016,-9.770737,11.812805,0,0,0,0,1
32972000,32972000,1310988,-0.011971008,-0.038307227,-9.674969,11.813416,0,0,0,0,1
33972000,33972000,1310988,-0.06703765,0.05746084,-9.718064,11.813812,0,0,0,0,1
34972000,34972000,1310988,0.062249243,-0.0023942017,-9.720459,11.814117,0,0,0,0,1
35972000,35972000,1310988,-0.02873042,-0.023942016,-9.744401,11.81427,0,0,0,0,1
36972000,36972000,1310988,-0.088585466,0.06943185,-9.727641,11.81427,0,0,0,0,1
37972000,37972000,1310988,0.016759412,-0.06943185,-9.6845455,11.814331,0,0,0,0,1
38972000,38972000,1310988,-0.04309563,-0.059855044,-9.674969,11.814392,0,0,0,0,1
39972000,39972000,1310988,0.035913024,-0.04309563,-9.715671,11.814453,0,0,0,0,1
40972000,40972000,1310988,0.02873042,-0.009576807,-9.718064,11.814575,0,0,0,0,1
41972000,41972000,1310988,-0.07182605,0.019153614,-9.672575,11.814758,0,0,0,0,1
42972000,42972000,1310988,-0.038307227,-0.02873042,-9.746795,11.814941,0,0,0,0,1
43972000,43972000,1310988,-0.04070143,-0.10055647,-9.7084875,11.815094,0,0,0,0,1
44972000,44972000,1310988,-0.06464344,-0.079008654,-9.710882,11.815155,0,0,0,0,1
45972000,45972000,1310988,0.011971008,-0.01436521,-9.679757,11.815094,0,0,0,0,1
46972000,46972000,1310988,-0.045489833,-0.055066638,-9.725247,11.815002,0,0,0,0,1
47972000,47972000,1310988,0.047884032,0.011971008,-9.78989,11.814911,0,0,0,0,1
48972000,48972000,1310988,-0.031124622,-0.02873042,-9.749189,11.814819,0,0,0,0,1
49972000,49972000,1310988,-0.02873042,-0.038307227,-9.698911,11.814758,0,0,0,0,1
50972000,50972000,1310988,-0.059855044,0.016759412,-9.722853,11.814697,0,0,0,0,1
51972000,51972000,1310988,0.016759412,-0.076614454,-9.725247,11.814636,0,0,0,0,1
52972000,52972000,1310988,0.04070143,0.019153614,-9.734824,11.814575,0,0,0,0,1
