timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
188000,182000,197388,0.005796682,-0.21646824,0.42834002,0
208000,204000,197388,0.01215173,-0.21699424,0.43217707,0
232000,226000,197388,0.0126971165,-0.21416773,0.4305432,0
252000,248000,197388,0.008499365,-0.21314806,0.42708707,0
276000,270000,197388,0.00647981,-0.21593308,0.42702723,0
296000,292000,197388,0.012420914,-0.2172162,0.43134052,0
320000,314000,197388,0.00945313,-0.2235102,0.4282521,0
340000,336000,197388,0.010526329,-0.21642834,0.42956045,0
364000,358000,197388,0.007684299,-0.21619277,0.42816228,0
384000,378000,197388,0.00972551,-0.21653628,0.42737567,0
408000,402000,197388,0.010460378,-0.21749902,0.4259773,0
428000,424000,197388,0.010148267,-0.2177954,0.4301998,0
452000,446000,197388,0.0051825726,-0.21777022,0.43171513,0
472000,468000,197388,0.00758304,-0.22256058,0.4261977,0
496000,490000,197388,0.01175417,-0.21567793,0.42789215,0
516000,512000,197388,0.011721209,-0.21576846,0.43554002,0
540000,534000,197388,0.012178266,-0.21061374,0.42673948,0
560000,556000,197388,0.010344554,-0.21462771,0.42629802,0
584000,578000,197388,0.007990595,-0.21785071,0.42223436,0
604000,600000,197388,0.010978235,-0.21531756,0.4303741,0
628000,622000,197388,0.005926518,-0.2163333,0.43387526,0
648000,644000,197388,0.004564881,-0.21691456,0.42898902,0
672000,666000,197388,0.010950042,-0.21349865,0.42877954,0
692000,688000,197388,0.009194221,-0.21486789,0.43014103,0
716000,710000,197388,0.013041135,-0.221322,0.43483186,0
736000,732000,197388,0.008153583,-0.21424195,0.42770076,0
760000,754000,197388,0.010407129,-0.21067145,0.43307865,0
780000,776000,197388,0.0075485026,-0.21661663,0.42720568,0
804000,798000,197388,0.007912953,-0.20993394,0.4295261,0
824000,820000,197388,0.011004132,-0.21518934,0.43156675,0
848000,842000,197388,0.0094800135,-0.21345624,0.43125767,0
868000,864000,197388,0.0071251877,-0.21910545,0.43260136,0
892000,886000,197388,0.007713676,-0.21271288,0.42449424,0
912000,908000,197388,0.008979943,-0.2143089,0.42916495,0
936000,930000,197388,0.009542963,-0.22196287,0.43161616,0
956000,952000,197388,0.004500541,-0.2144771,0.4295615,0
980000,974000,197388,0.010898271,-0.21693708,0.4269418,0
1000000,996000,197388,0.014908797,-0.21821117,0.42345095,0
1024000,1018000,197388,0.00803338,-0.21764114,0.42978543,0
1044000,1040000,197388,0.0069223586,-0.21100573,0.4286313,0
1068000,1062000,197388,0.010008184,-0.21729773,0.4290852,0
1088000,1084000,197388,0.012262276,-0.21210247,0.42717946,0
1112000,1106000,197388,0.007112555,-0.22019449,0.4269994,0
1132000,1128000,197388,0.010391193,-0.2187041,0.43107042,0
1156000,1150000,197388,0.0074149375,-0.21347597,0.4284599,0
1176000,1172000,197388,0.0071526277,-0.21331494,0.42838204,0
1200000,1194000,197388,0.012913707,-0.21117249,0.42432004,0
1220000,1216000,197388,0.008339849,-0.21643665,0.42843425,0
1244000,1238000,197388,0.008878112,-0.21826774,0.4285281,0
1264000,1260000,197388,0.012494089,-0.21136081,0.42764497,0
1288000,1282000,197388,0.0077398694,-0.21680206,0.42890704,0
1308000,1304000,197388,0.012950114,-0.21472588,0.4235146,0
1332000,1326000,197388,0.014047228,-0.21391107,0.4315599,0
1352000,1348000,197388,0.011272389,-0.21817285,0.4271949,0
1376000,1370000,197388,0.0077945855,-0.21228543,0.43011147,0
1396000,1392000,197388,0.009817027,-0.21622252,0.4293117,0
1420000,1414000,197388,0.0074137244,-0.2147285,0.43280095,0
1440000,1436000,197388,0.006189999,-0.21320477,0.42905557,0
1464000,1458000,197388,0.006477992,-0.21938473,0.42977804,0
1484000,1480000,197388,0.013486017,-0.21150589,0.4276295,0
1508000,1502000,197388,0.011731067,-0.2155529,0.43116343,0
1528000,1524000,197388,0.011024542,-0.21634313,0.42813367,0
1552000,1546000,197388,0.010083849,-0.21961558,0.42828038,0
1572000,1568000,197388,0.00782503,-0.2177642,0.42990065,0
1596000,1590000,197388,0.010170678,-0.2156022,0.42634094,0
1616000,1612000,197388,0.009021488,-0.21327513,0.42687294,0
1640000,1634000,197388,0.011541475,-0.21724492,0.42774224,0
1660000,1656000,197388,0.012996374,-0.21724126,0.42798346,0
1684000,1678000,197388,0.008459715,-0.21693286,0.43247145,0
1704000,1700000,197388,0.015038717,-0.21759729,0.42695963,0
1728000,1722000,197388,0.00897334,-0.21682863,0.42773348,0
1748000,1744000,197388,0.011990661,-0.21614331,0.43366528,0
1772000,1766000,197388,0.007179342,-0.21547708,0.4302053,0
1792000,1788000,197388,0.010339851,-0.21763673,0.43107563,0
1816000,1810000,197388,0.0060564065,-0.21327911,0.43168047,0
1836000,1832000,197388,0.0071025053,-0.21774247,0.43014497,0
1860000,1854000,197388,0.011981332,-0.21120718,0.4269421,0
1880000,1876000,197388,0.010722817,-0.21620747,0.4310606,0
1904000,1898000,197388,0.010642139,-0.21631578,0.43014196,0
1924000,1920000,197388,0.015949974,-0.216214,0.43438768,0
1948000,1942000,197388,0.007273893,-0.21360843,0.43082082,0
1968000,1964000,197388,0.009015637,-0.21786013,0.4327014,0
1992000,1986000,197388,0.013284145,-0.21539438,0.43225712,0
2012000,2008000,197388,0.0050827423,-0.21731699,0.4294316,0
2036000,2030000,197388,0.00544391,-0.21522713,0.43115616,0
2056000,2052000,197388,0.0066891033,-0.21401843,0.43132544,0
2080000,2074000,197388,0.010447602,-0.21453524,0.42851627,0
2100000,2096000,197388,0.0067338664,-0.21564248,0.42533562,0
2124000,2118000,197388,0.0055123763,-0.21758178,0.42871276,0
2144000,2140000,197388,0.010727663,-0.21332705,0.42942578,0
2168000,2162000,197388,0.013245866,-0.21157813,0.4260174,0
2188000,2184000,197388,0.0049633165,-0.21179375,0.4350925,0
2212000,2206000,197388,0.008294673,-0.21229444,0.42818344,0
2232000,2228000,197388,0.009887839,-0.21292463,0.42634082,0
2256000,2250000,197388,0.011787056,-0.21611255,0.43375784,0
2276000,2272000,197388,0.006379885,-0.2125144,0.42784673,0
2300000,2294000,197388,0.007433041,-0.22016567,0.42570046,0
2320000,2316000,197388,0.012274837,-0.214968,0.43054298,0
2344000,2338000,197388,0.007969386,-0.21899506,0.4317224,0
2364000,2360000,197388,0.008997291,-0.21383306,0.429357,0
2388000,2382000,197388,0.008792825,-0.21890062,0.43166187,0
2408000,2404000,197388,0.011176444,-0.2192725,0.4296708,0
2432000,2426000,197388,0.011706568,-0.21857423,0.4245111,0
2452000,2448000,197388,0.011527602,-0.21366453,0.43284976,0
2476000,2470000,197388,0.011681629,-0.21710628,0.42982265,0
2496000,2492000,197388,0.009607563,-0.21407172,0.43044138,0
2520000,2514000,197388,0.0094287945,-0.2135393,0.42886806,0
2540000,2536000,197388,0.00805879,-0.21744978,0.42287865,0
2564000,2558000,197388,0.007543874,-0.2124401,0.42751455,0
2584000,2580000,197388,0.0053763106,-0.21407945,0.42654335,0
2608000,2602000,197388,0.014338909,-0.21674171,0.4288785,0
2628000,2624000,197388,0.012178293,-0.22031507,0.43451238,0
2652000,2646000,197388,0.0074530263,-0.21590018,0.43183953,0
2672000,2668000,197388,0.008116133,-0.21642001,0.42891446,0
2696000,2690000,197388,0.010764089,-0.21436393,0.42719382,0
2716000,2710000,197388,0.0068709785,-0.21553844,0.43193007,0
2740000,2734000,197388,0.0071635423,-0.21480961,0.42731643,0
2760000,2756000,197388,0.006720423,-0.21190709,0.42670017,0
2784000,2778000,197388,0.0073093725,-0.21648334,0.42746347,0
2804000,2800000,197388,0.007891207,-0.21583092,0.4286288,0
2828000,2822000,197388,0.010819297,-0.21680164,0.42765445,0
2848000,2844000,197388,0.012371859,-0.21740447,0.42723793,0
2872000,2866000,197388,0.010910388,-0.21859944,0.43162453,0
2892000,2888000,197388,0.009763742,-0.21716683,0.42696533,0
2916000,2910000,197388,0.012184191,-0.21773109,0.42654234,0
2936000,2932000,197388,0.010130291,-0.21849392,0.42936194,0
2960000,2954000,197388,0.006999691,-0.21350259,0.42794162,0
2980000,2976000,197388,0.01111475,-0.2151133,0.43111277,0
3004000,2998000,197388,0.0110161025,-0.21322076,0.42698318,0
3024000,3020000,197388,0.0039193393,-0.21271375,0.4303127,0
3048000,3042000,197388,0.01111326,-0.21176405,0.42490506,0
3068000,3064000,197388,0.008914342,-0.21813405,0.42919672,0
3092000,3086000,197388,0.0101088,-0.21715951,0.43021607,0
3112000,3108000,197388,0.010254628,-0.21736872,0.42211342,0
3136000,3130000,197388,0.0113598965,-0.21798666,0.4319259,0
3156000,3152000,197388,0.010560135,-0.21454734,0.43265864,0
3180000,3174000,197388,0.008564638,-0.21715935,0.4291932,0
3200000,3196000,197388,0.0059251757,-0.21429148,0.42982727,0
3224000,3218000,197388,0.012658842,-0.21239388,0.4350103,0
3244000,3240000,197388,0.008002182,-0.22250786,0.42825288,0
3268000,3262000,197388,0.013190116,-0.22127303,0.42615455,0
3288000,3284000,197388,0.009856781,-0.21659267,0.4298839,0
3312000,3306000,197388,0.011871332,-0.2143037,0.43103033,0
3332000,3328000,197388,0.010657849,-0.22066364,0.42944348,0
3356000,3350000,197388,0.013655899,-0.21770197,0.4280635,0
3376000,3372000,197388,0.010227587,-0.21656111,0.42961776,0
3400000,3394000,197388,0.011943912,-0.21249479,0.42897844,0
3420000,3416000,197388,0.016156148,-0.2117568,0.43009615,0
3444000,3438000,197388,0.014622888,-0.21526779,0.4298181,0
3464000,3460000,197388,0.009525366,-0.21697,0.4291712,0
3488000,3482000,197388,0.016212283,-0.21582253,0.43044445,0
3508000,3504000,197388,0.011812538,-0.2176759,0.42652714,0
3532000,3526000,197388,0.009885503,-0.21300063,0.4274764,0
3552000,3548000,197388,0.009677496,-0.21747321,0.42886117,0
3576000,3570000,197388,0.003719976,-0.21645613,0.43251252,0
3596000,3590000,197388,0.006581046,-0.21660542,0.43057972,0
3620000,3614000,197388,0.009504208,-0.21446748,0.43063372,0
3640000,3636000,197388,0.0144919725,-0.21834415,0.42673254,0
3664000,3658000,197388,0.009551992,-0.21945003,0.42103314,0
3684000,3680000,197388,0.013554087,-0.22049852,0.430271,0
3708000,3702000,197388,0.008797573,-0.21746805,0.43147355,0
3728000,3724000,197388,0.0151754245,-0.21207924,0.42910922,0
3752000,3746000,197388,0.012810445,-0.21808141,0.42672652,0
3772000,3768000,197388,0.011103492,-0.21626836,0.4282205,0
3796000,3790000,197388,0.0067660543,-0.21530238,0.42973453,0
3816000,3812000,197388,0.008914906,-0.21548446,0.43029153,0
3840000,3834000,197388,0.007399374,-0.21257108,0.42965326,0
3860000,3856000,197388,0.011755977,-0.21456553,0.42755848,0
3884000,3878000,197388,0.012863697,-0.21743679,0.42122096,0
3904000,3900000,197388,0.0079981405,-0.22172496,0.4257364,0
3928000,3922000,197388,0.0102494415,-0.21973205,0.42841983,0
3948000,3944000,197388,0.006716499,-0.214089,0.42916712,0
3972000,3966000,197388,0.010834925,-0.21997333,0.4306175,0
3992000,3988000,197388,0.009660706,-0.21637467,0.4263789,0
4016000,4010000,197388,0.012496564,-0.21529675,0.43459597,0
4036000,4032000,197388,0.011328112,-0.21481869,0.43350023,0
4060000,4054000,197388,0.008823714,-0.2161493,0.43123704,0
4080000,4076000,197388,0.017772105,-0.21516018,0.4286776,0
4104000,4098000,197388,0.009376606,-0.2131003,0.4307037,0
4124000,4120000,197388,0.013960312,-0.21416578,0.42503518,0
4148000,4142000,197388,0.010479012,-0.21844244,0.43357277,0
4168000,4164000,197388,0.009538903,-0.21591234,0.42343372,0
4192000,4186000,197388,0.011088718,-0.21570247,0.4322843,0
4212000,4208000,197388,0.0021164352,-0.2187609,0.43627077,0
4236000,4230000,197388,0.0077973306,-0.21493922,0.4257193,0
4256000,4252000,197388,0.009452176,-0.2174166,0.4251865,0
4280000,4274000,197388,0.005087311,-0.21585198,0.4315313,0
4300000,4296000,197388,0.010871191,-0.2133348,0.425598,0
4324000,4318000,197388,0.0048951553,-0.22090197,0.42638373,0
4344000,4340000,197388,0.011587978,-0.21629748,0.42483214,0
4368000,4362000,197388,0.008604648,-0.2175249,0.43104517,0
4388000,4384000,197388,0.016364258,-0.21890922,0.4332418,0
4412000,4406000,197388,0.010340612,-0.21768393,0.4283749,0
4432000,4428000,197388,0.01221526,-0.21320729,0.4289564,0
4456000,4450000,197388,0.008848831,-0.22058672,0.42613977,0
4476000,4472000,197388,0.009814986,-0.21592847,0.42980248,0
4500000,4494000,197388,0.007643354,-0.21530002,0.42724872,0
4520000,4516000,197388,0.0112258,-0.21683004,0.42775494,0
4544000,4538000,197388,0.010361785,-0.22042674,0.42375496,0
4564000,4560000,197388,0.011718538,-0.2156947,0.42961133,0
4588000,4582000,197388,0.011856049,-0.21268182,0.42937484,0
4608000,4604000,197388,0.013736995,-0.21532412,0.43271306,0
4632000,4626000,197388,0.011694554,-0.21646306,0.432304,0
4652000,4648000,197388,0.0072772475,-0.21366456,0.42736727,0
4676000,4670000,197388,0.01503882,-0.21550347,0.42949602,0
4696000,4692000,197388,0.01308968,-0.21612866,0.43116707,0
4720000,4714000,197388,0.00987884,-0.21949753,0.42590213,0
4740000,4736000,197388,0.011691141,-0.21332851,0.42920655,0
4764000,4758000,197388,0.011058223,-0.21693885,0.43022716,0
4784000,4780000,197388,0.012820551,-0.22044167,0.4245513,0
4808000,4802000,197388,0.008849431,-0.21342894,0.43192577,0
4828000,4824000,197388,0.0078460565,-0.21393518,0.43209648,0
4852000,4846000,197388,0.01300087,-0.21368435,0.43279576,0
4872000,4868000,197388,0.0070875576,-0.21184102,0.42745787,0
4896000,4890000,197388,0.009958297,-0.21925744,0.43302706,0
4916000,4912000,197388,0.008169174,-0.21460192,0.42715782,0
4940000,4934000,197388,0.0066372147,-0.21308097,0.43179375,0
4960000,4956000,197388,0.0050952025,-0.2148228,0.43194288,0
4984000,4978000,197388,0.012650089,-0.21789753,0.429268,0
5004000,5000000,197388,0.007461518,-0.22100097,0.42988446,0
5028000,5022000,197388,0.010601066,-0.21778248,0.42460948,0
5048000,5044000,197388,0.00930975,-0.21267414,0.42732897,0
5072000,5066000,197388,0.012477963,-0.21926945,0.4280721,0
5092000,5088000,197388,0.012008241,-0.21897835,0.42853475,0
5116000,5110000,197388,0.011192065,-0.21027842,0.4285195,0
5136000,5132000,197388,0.007028337,-0.2145228,0.43229946,0
5160000,5154000,197388,0.005884401,-0.21585056,0.42551512,0
5180000,5176000,197388,0.010111252,-0.21835795,0.4292224,0
5204000,5198000,197388,0.0110875955,-0.21523444,0.42657262,0
5224000,5220000,197388,0.011936038,-0.21892549,0.42580378,0
5248000,5242000,197388,0.009029838,-0.21558031,0.4279915,0
5268000,5262000,197388,0.010434776,-0.21529004,0.4268223,0
5292000,5286000,197388,0.012276575,-0.21028253,0.43082404,0
5312000,5308000,197388,0.012635903,-0.21512416,0.4280058,0
5336000,5330000,197388,0.0057767113,-0.21698937,0.42703426,0
5356000,5352000,197388,0.008129116,-0.21613236,0.4305827,0
5380000,5374000,197388,0.009589378,-0.21676356,0.4288558,0
5400000,5396000,197388,0.011620285,-0.2158578,0.43199164,0
5424000,5418000,197388,0.009029728,-0.21125536,0.43196237,0
5444000,5440000,197388,0.008431924,-0.21050984,0.42168897,0
5468000,5462000,197388,0.009562723,-0.21549143,0.43545362,0
5488000,5484000,197388,0.011349698,-0.21525684,0.42664546,0
5512000,5506000,197388,0.013703591,-0.21485081,0.43120617,0
5532000,5528000,197388,0.010490645,-0.21366805,0.42924383,0
5556000,5550000,197388,0.010348455,-0.2149829,0.42522466,0
5576000,5572000,197388,0.0036091253,-0.21653193,0.42579052,0
5600000,5594000,197388,0.009593336,-0.21805987,0.42889774,0
5620000,5616000,197388,0.007790575,-0.21968582,0.42759115,0
5644000,5638000,197388,0.009762352,-0.21554337,0.4284393,0
5664000,5660000,197388,0.013927547,-0.21791583,0.43071672,0
5688000,5682000,197388,0.011908563,-0.21501297,0.42637023,0
5708000,5704000,197388,0.013428998,-0.21586522,0.42796147,0
5732000,5726000,197388,0.008467449,-0.2188538,0.43331432,0
5752000,5748000,197388,0.008485008,-0.2183617,0.42858842,0
5776000,5770000,197388,0.009546585,-0.21107155,0.43075222,0
5796000,5792000,197388,0.0083913775,-0.2136221,0.42997453,0
5820000,5814000,197388,0.011799891,-0.21802516,0.42659712,0
5840000,5836000,197388,0.013614487,-0.21458767,0.4274954,0
5864000,5858000,197388,0.00597453,-0.21995951,0.42903346,0
5884000,5880000,197388,0.00968847,-0.21699592,0.42257687,0
5908000,5902000,197388,0.0093413275,-0.22209664,0.42710233,0
5928000,5924000,197388,0.007851926,-0.21664535,0.43259388,0
5952000,5946000,197388,0.011419225,-0.21569793,0.4342829,0
5972000,5968000,197388,0.010038732,-0.21639048,0.4326501,0
5996000,5990000,197388,0.012201499,-0.21757215,0.43094343,0
6016000,6012000,197388,0.00971233,-0.21639264,0.43017203,0
6040000,6034000,197388,0.009621315,-0.2162157,0.42801845,0
6060000,6056000,197388,0.005285388,-0.21651593,0.42669606,0
6084000,6078000,197388,0.010352526,-0.21989828,0.4307759,0
6104000,6100000,197388,0.008699099,-0.21591061,0.43039724,0
6128000,6122000,197388,0.013605526,-0.21563572,0.43027458,0
