timestamp,load,ram_usage
1004000,0.08,0.4137472
1504000,0.078431375,0.4135797
2004000,0.08,0.41374177
2504000,0.06666667,0.41349792
3004000,0.08,0.4135447
3504000,0.08,0.4137127
4004000,0.08,0.41367084
4504000,0.1,0.4119885
5004000,0.05882353,0.41197816
5504000,0.08,0.41209835
6004000,0.08,0.41184664
6504000,0.1,0.41214418
7004000,0.06,0.41218802
7504000,0.083333336,0.41225255
8004000,0.05882353,0.4122954
8504000,0.08,0.41228458
9004000,0.1,0.41232842
9504000,0.08,0.4123161
10004000,0.08,0.41221067
10504000,0.06,0.4122161
11004000,0.08,0.41228852
11504000,0.08,0.4121358
12004000,0.09803922,0.4113944
12504000,0.08,0.4115944
13004000,0.08,0.41164514
13504000,0.08,0.41170377
14004000,0.1,0.41159934
14504000,0.08,0.4120156
15004000,0.08,0.41210428
15504000,0.05882353,0.41240427
16004000,0.1,0.41253433
16504000,0.06,0.41324127
17004000,0.1,0.4132452
17504000,0.06,0.41328955
18004000,0.1,0.4133112
18504000,0.06,0.41307917
19004000,0.1,0.41305208
19504000,0.06,0.41299346
20004000,0.078431375,0.4130442
20504000,0.1,0.41309938
21004000,0.06,0.4132176
21504000,0.1,0.41321662
22004000,0.06,0.41268706
22504000,0.08,0.41288656
23004000,0.08,0.41305947
23504000,0.08,0.41314963
24004000,0.08,0.41321516
24504000,0.078431375,0.41324273
25004000,0.08,0.41313583
25504000,0.08,0.41308805
26004000,0.08,0.4100382
26504000,0.08,0.41008845
27004000,0.08,0.41005543
27504000,0.08,0.41004312
28004000,0.08,0.40993425
28504000,0.06666667,0.4099722
29004000,0.08,0.40998006
29504000,0.08,0.40997317
30004000,0.078431375,0.41005197
30504000,0.08,0.40982735
31004000,0.08,0.40991306
31504000,0.08,0.40984458
32004000,0.08,0.40975443
32504000,0.08,0.40984556
33004000,0.08,0.40971306
33504000,0.06,0.40985394
34004000,0.08196721,0.40984508
34504000,0.06666667,0.40995395
35004000,0.06,0.41000074
35504000,0.08,0.41002637
36004000,0.08,0.4100229
36504000,0.08,0.40989187
37004000,0.08,0.40983078
37504000,0.08,0.41009337
38004000,0.08,0.41009533
38504000,0.05882353,0.41013426
39004000,0.08,0.4101096
39504000,0.10204082,0.41011602
40004000,0.078431375,0.41016972
40504000,0.08,0.41014212
41004000,0.08,0.41029978
