timestamp,rtl_time_s,rtl_limit_fraction
8208000,3.197322e-11,3.55258e-14
9240000,0.0043241065,4.804563e-06
10260000,0.0049836724,5.537414e-06
11268000,0.015587453,1.7319393e-05
12268000,0.015327104,1.7030115e-05
13280000,0.010473082,1.1636758e-05
14288000,0.023870138,2.6522377e-05
15288000,0.012079661,1.3421846e-05
16288000,0.043496594,4.832955e-05
17300000,0.009393596,1.0437329e-05
18308000,0.028905911,3.211768e-05
19320000,0.035780907,3.9756567e-05
20328000,0.028830979,3.2034422e-05
21328000,0.020920362,2.324485e-05
22340000,0.13135888,0.00014595431
23348000,0.2995051,0.00033278347
24360000,0.50646704,0.0005627412
25368000,0.7339784,0.0008155316
26368000,0.9577812,0.0010642015
27380000,1.1748999,0.0013054444
28408000,0.8889027,0.0009876698
29408000,0.09566931,0.00010629923
30420000,0.14861889,0.0001651321
31428000,0.17677218,0.00019641354
32440000,0.19716664,0.00021907405
33448000,0.19381283,0.00021534761
34448000,0.19748658,0.00021942955
35480000,0.18934076,0.00021037862
