timestamp,mag_inconsistency_angle
496000,8.133818e-09
992000,8.319609e-09
1496000,0.00020688419
1992000,2.0579428e-05
2496000,1.9516401e-06
2992000,0.00034746382
3488000,3.4559358e-05
3992000,0.0009823069
4488000,9.7686934e-05
4996000,0.0006516013
5488000,0.00015578611
5996000,1.4724068e-05
6492000,0.00036366502
6996000,0.0002525938
7492000,2.5124871e-05
7996000,2.3811212e-06
8492000,0.0003787186
9000000,3.578526e-05
9492000,3.5652229e-06
10000000,3.4426088e-07
10496000,4.217337e-08
11000000,0.0004892195
11496000,0.0011744188
12000000,0.00045376565
12496000,4.5130102e-05
12992000,4.4965677e-06
13496000,0.0002988844
13992000,2.9729132e-05
14496000,2.8154004e-06
14640000,1.4493692e-06
80024000,1.3770979e-06
80036000,1.3086077e-06
80520000,7.7132354e-05
