timestamp,tilt_limit,takeoff_state
708000,0.0,1
6608000,0.0016000001,1
6620000,0.004,1
7608000,0.2015999,1
7648000,0.20943952,1
14660000,0.20943952,2
15660000,0.20943952,3
15680000,0.20943952,4
18688000,0.21103951,5
18700000,0.21343951,5
19680000,0.40943977,5
20680000,0.60944015,5
21560000,0.7853982,5
78028000,0.7829982,3
78036000,0.7813982,3
79028000,0.5829978,3
80028000,0.38299736,1
