timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,jamming_state,vel_ned_valid,satellites_used,selected
396000,1660083892618144,473977419,85455939,488039,488039,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.049999997,0.049999997,0.0,0.01,0.06457718,0,nan,nan,3,0,1,10,0
600000,1660083892820145,473977419,85455939,488040,488040,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.02,0.02,0.0,0.01,6.105685,0,nan,nan,3,0,1,10,0
1000000,1660083893221145,473977419,85455939,488040,488040,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.6398377,0,nan,nan,3,0,1,10,0
1400000,1660083893620144,473977419,85455939,488039,488039,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,5.6255455,0,nan,nan,3,0,1,10,0
1800000,1660083894020144,473977419,85455939,488040,488040,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,5.9187603,0,nan,nan,3,0,1,10,0
2200000,1660083894421144,473977419,85455939,488039,488039,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.01,0.0,0.7426376,0,nan,nan,3,0,1,10,0
2600000,1660083894820145,473977419,85455939,488038,488038,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,2.8523915,0,nan,nan,3,0,1,10,0
3000000,1660083895221145,473977419,85455939,488041,488041,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,0.0,3.6475635,0,nan,nan,3,0,1,10,0
3400000,1660083895620144,473977419,85455939,488040,488040,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.46425754,0,nan,nan,3,0,1,10,0
3800000,1660083896021144,473977419,85455939,488041,488041,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,5.436177,0,nan,nan,3,0,1,10,0
4200000,1660083896420144,473977419,85455939,488039,488039,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.1893408,0,nan,nan,3,0,1,10,0
4600000,1660083896821144,473977419,85455939,488039,488039,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4.331034,0,nan,nan,3,0,1,10,0
5000000,1660083897221145,473977419,85455939,488039,488039,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,0.0,1.1472049,0,nan,nan,3,0,1,10,0
5400000,1660083897620144,473977419,85455939,488040,488040,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,1.6123351,0,nan,nan,3,0,1,10,0
5800000,1660083898020144,473977419,85455939,488040,488040,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,-0.01,6.174451,0,nan,nan,3,0,1,10,0
6200000,1660083898420144,473977419,85455939,488039,488039,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.02,5.3010883,0,nan,nan,3,0,1,10,0
6600000,1660083898821144,473977419,85455939,488039,488039,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,5.2916636,0,nan,nan,3,0,1,10,0
7000000,1660083899221145,473977419,85455939,488038,488038,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,2.4499185,0,nan,nan,3,0,1,10,0
7400000,1660083899620144,473977419,85455939,488040,488040,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,3.5299284,0,nan,nan,3,0,1,10,0
7800000,1660083900020144,473977419,85455939,488040,488040,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.0614083,0,nan,nan,3,0,1,10,0
8200000,1660083900420144,473977419,85455939,488039,488039,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,5.384166,0,nan,nan,3,0,1,10,0
8600000,1660083900821144,473977419,85455939,488040,488040,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,-0.02,6.1395445,0,nan,nan,3,0,1,10,0
9000000,1660083901220144,473977419,85455939,488039,488039,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4.438372,0,nan,nan,3,0,1,10,0
9400000,1660083901620144,473977419,85455939,488039,488039,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,3.7589154,0,nan,nan,3,0,1,10,0
