timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,calibration_count
500000,500000,1311004,1311004,-0.0017489258,6.387177e-05,1.9600648e-06,-2.8254482e-05,-0.003691779,-0.03824068,4000,4000,0,0
996000,996000,1311004,1311004,-8.818198e-06,1.9105704e-05,7.3297383e-06,-0.00026260232,-0.002342739,-0.040793695,4000,4000,0,0
1500000,1500000,1311004,1311004,2.8489949e-05,-3.6174686e-05,-1.2464494e-06,-0.00026435708,0.0024922835,-0.04023313,4000,4000,0,0
2000000,2000000,1311004,1311004,-1.0855452e-05,0.0002088892,2.3941944e-05,-0.007821153,-0.0007299511,-0.030844206,4000,4000,0,0
2500000,2500000,1311004,1311004,1.8580766e-05,1.0060368e-06,-1.338952e-05,-0.00012288196,0.0024847186,-0.041258033,4000,4000,0,0
3000000,3000000,1311004,1311004,-1.0730321e-05,-3.1459673e-05,1.4997473e-05,0.00010340002,-0.0021539326,-0.040276434,4000,4000,0,0
3496000,3496000,1311004,1311004,4.53683e-05,-1.1999378e-05,-1.11653035e-05,0.0008365291,0.0020803383,-0.03837959,4000,4000,0,0
4000000,4000000,1311004,1311004,-2.7939135e-05,2.0866937e-05,-3.918023e-05,0.00035338782,0.00081291306,-0.039605312,4000,4000,0,0
4500000,4500000,1311004,1311004,-2.491668e-06,-2.534694e-06,9.5133606e-07,-0.00012064958,0.0020015696,-0.040948596,4000,4000,0,0
5000000,5000000,1311004,1311004,1.487841e-05,-3.444799e-06,8.474995e-06,0.0011851445,-0.0002724512,-0.03687661,4000,4000,0,0
5500000,5500000,1311004,1311004,-7.518283e-08,2.0248312e-05,-2.2411457e-05,0.00020676671,0.0022461559,-0.04052626,4000,4000,0,0
6000000,6000000,1311004,1311004,1.0723065e-05,4.0716124e-05,5.8217015e-06,0.00031237665,0.0027577335,-0.039807625,4000,4000,0,0
6500000,6500000,1311004,1311004,-9.184856e-06,-7.83425e-06,-1.6214199e-05,0.0009389992,-0.0011084381,-0.03944207,4000,4000,0,0
6996000,6996000,1311004,1311004,1.4992771e-05,-9.818384e-06,-4.4562867e-06,0.00046477627,-0.0023102902,-0.038288042,4000,4000,0,0
7500000,7500000,1311004,1311004,-1.0244846e-05,-1.7425367e-05,2.2621047e-05,0.00023260603,-0.0026875099,-0.040385842,4000,4000,0,0
8000000,8000000,1311004,1311004,-3.8684534e-06,3.3797594e-05,1.5844626e-05,0.00070889905,-0.002527501,-0.03890995,4000,4000,0,0
8496000,8496000,1311004,1311004,-1.2066642e-05,-3.0370478e-05,-8.943572e-06,-0.000110846006,-0.0024162899,-0.040812384,4000,4000,0,0
9000000,9000000,1311004,1311004,-2.9382187e-05,-2.9051182e-06,9.16297e-06,0.0005304307,-0.0022557203,-0.03901026,4000,4000,0,0
9500000,9500000,1311004,1311004,2.0503643e-05,1.11534755e-05,-2.6902664e-05,0.00022252959,0.002356684,-0.038593832,4000,4000,0,0
10000000,10000000,1311004,1311004,5.9986287e-06,-3.177292e-05,1.904206e-05,-0.0001354846,0.0002555336,-0.040983718,4000,4000,0,0
10500000,10500000,1311004,1311004,-2.1646347e-05,-2.734856e-05,2.883891e-05,0.0057737473,-0.003039155,-0.04377764,4000,4000,0,0
11000000,11000000,1311004,1311004,4.208334e-05,1.5104821e-05,7.511436e-06,0.00053807587,0.0019892014,-0.0386882,4000,4000,0,0
11500000,11500000,1311004,1311004,7.534851e-06,-2.9647646e-05,-2.2148364e-05,0.0001379515,0.0023635668,-0.041097794,4000,4000,0,0
12000000,12000000,1311004,1311004,-2.1595923e-05,0.00018439797,-4.448123e-06,-0.007046046,-0.00059775176,-0.029043743,4000,4000,0,0
12500000,12500000,1311004,1311004,-2.3044466e-05,-6.8319496e-06,1.4247672e-05,0.00034905135,-0.0027069259,-0.040486947,4000,4000,0,0
13000000,13000000,1311004,1311004,-1.183045e-05,-2.5944633e-05,1.2663579e-05,9.86316e-05,-0.0020783595,-0.040214356,4000,4000,0,0
13500000,13500000,1311004,1311004,-1.8502627e-06,2.8248713e-05,2.3217774e-06,0.0018832145,-7.911188e-05,-0.03817057,4000,4000,0,0
14000000,14000000,1311004,1311004,1.5018647e-05,-1.4396888e-05,-2.0166744e-05,0.00022794021,0.0023212463,-0.03999844,4000,4000,0,0
14500000,14500000,1311004,1311004,2.3387352e-05,-5.7062316e-05,2.0444033e-05,-0.00010046563,0.0019798395,-0.03918758,4000,4000,0,0
15000000,15000000,1311004,1311004,-4.593242e-05,-9.9955305e-06,1.8567902e-05,0.0010012436,-0.0023488041,-0.038231965,4000,4000,0,0
15500000,15500000,1311004,1311004,-1.3150637e-06,2.193125e-05,1.267788e-05,0.0004617224,-0.0025621513,-0.039685648,4000,4000,0,0
16000000,16000000,1311004,1311004,1.5591824e-06,1.3277798e-05,1.2663187e-05,0.0003092344,2.0324449e-05,-0.039828133,4000,4000,0,0
16500000,16500000,1311004,1311004,-2.175562e-06,-2.6753072e-05,-3.8775543e-06,0.0006642756,-7.59282e-05,-0.038399242,4000,4000,0,0
17000000,17000000,1311004,1311004,-2.8795232e-05,1.4210166e-05,-2.9257876e-06,-0.00014295276,-0.00043675434,-0.039928216,4000,4000,0,0
17500000,17500000,1311004,1311004,2.887088e-05,8.528375e-06,3.1269358e-06,0.0008689445,0.0007693737,-0.03821899,4000,4000,0,0
18000000,18000000,1311004,1311004,-3.252857e-05,-8.229231e-06,1.547896e-05,0.00039087643,-0.0005484735,-0.04004866,4000,4000,0,0
18500000,18500000,1311004,1311004,6.207135e-05,-4.820904e-05,-3.2788066e-06,-0.00047001964,5.8989048e-05,-0.038254503,4000,4000,0,0
19000000,19000000,1311004,1311004,-9.175841e-05,-0.0017069179,-0.00096760027,-0.0004521209,-0.0011215089,-0.041013442,4000,4000,0,0
19500000,19500000,1311004,1311004,0.0017351588,0.0017749615,-0.0004316159,-0.0055679553,-0.010171507,-0.04759219,4000,4000,0,0
20000000,20000000,1311004,1311004,-0.00042333038,2.2904163e-05,-0.0005443176,0.0002845687,-0.0019631807,-0.038575057,4000,4000,0,0
20500000,20500000,1311004,1311004,-0.00011115196,-0.00014498824,0.00049895927,0.0001807158,-0.0011822815,-0.039007775,4000,4000,0,0
21000000,21000000,1311004,1311004,-8.371479e-07,-0.00041757466,0.00096784614,-0.0009718603,-0.00047079302,-0.038949326,4000,4000,0,0
21500000,21500000,1311004,1311004,0.0001016416,0.0003514002,0.0007036926,-0.0004920374,-0.0002890721,-0.03787069,4000,4000,0,0
22000000,22000000,1311004,1311004,-2.7913762e-05,1.2111956e-05,-0.00017841224,-0.00024125353,-0.00022139863,-0.039646577,4000,4000,0,0
22500000,22500000,1311004,1311004,8.814602e-06,0.00017672335,-0.00020381587,-0.00030220122,-0.00023216437,-0.03926538,4000,4000,0,0
23000000,23000000,1311004,1311004,3.4312594e-05,1.5832231e-05,-6.988856e-05,-0.0003757847,-0.00052485423,-0.03918106,4000,4000,0,0
23500000,23500000,1311004,1311004,-1.7614751e-05,5.7924506e-05,-7.4078394e-05,-0.00041824716,-0.00028322783,-0.039391264,4000,4000,0,0
24000000,24000000,1311004,1311004,2.42623e-05,1.873151e-05,-4.6517005e-05,-0.0005216776,-0.00068083254,-0.039153703,4000,4000,0,0
24500000,24500000,1311004,1311004,5.125275e-06,1.2745509e-05,-2.4772817e-05,-0.00042531468,-0.0006151974,-0.038974114,4000,4000,0,0
25000000,25000000,1311004,1311004,4.4199158e-05,-2.6766187e-05,-3.7732258e-05,-0.00018540067,-0.0006358262,-0.038943537,4000,4000,0,0
25500000,25500000,1311004,1311004,-1.41489945e-05,-2.065248e-05,-6.8956586e-05,-5.099203e-05,-0.00021604955,-0.038964204,4000,4000,0,0
26000000,26000000,1311004,1311004,-3.3225515e-06,8.907169e-06,-3.452296e-05,-0.00024381172,-0.00040001614,-0.039236803,4000,4000,0,0
26500000,26500000,1311004,1311004,-3.1922576e-05,6.822829e-06,-2.1871558e-05,5.1304694e-05,-0.0004447692,-0.038912177,4000,4000,0,0
27000000,27000000,1311004,1311004,4.7440357e-05,-1.925238e-05,-8.572809e-06,-0.00016993786,-0.0005188136,-0.038767952,4000,4000,0,0
27500000,27500000,1311004,1311004,-1.4288959e-05,-3.2503587e-05,2.780759e-05,8.410438e-05,-0.00064870476,-0.039006095,4000,4000,0,0
28000000,28000000,1311004,1311004,-3.7489408e-05,-3.730734e-05,-1.5557016e-05,-0.00016846033,-0.00038417077,-0.038631566,4000,4000,0,0
28500000,28500000,1311004,1311004,5.812052e-05,-3.5568228e-05,2.2984234e-05,8.099337e-05,-0.00010016441,-0.038688492,4000,4000,0,0
29000000,29000000,1311004,1311004,-2.2304856e-05,-4.43287e-05,1.3776921e-05,7.119462e-05,-0.0004402478,-0.038939103,4000,4000,0,0
29500000,29500000,1311004,1311004,2.4233042e-05,6.3236107e-06,1.6354925e-05,-6.4496703e-06,-0.0003347308,-0.038704775,4000,4000,0,0
30000000,30000000,1311004,1311004,-1.2327742e-05,-3.6177018e-05,-1.1266436e-05,9.950286e-05,-0.0002997496,-0.038873956,4000,4000,0,0
30500000,30500000,1311004,1311004,-6.1033743e-06,1.4723959e-06,4.1228737e-05,-0.000101551486,-0.00041853284,-0.038644765,4000,4000,0,0
30996000,30996000,1311004,1311004,5.2445528e-05,8.083496e-05,1.5034405e-05,-5.6340956e-05,8.7230386e-05,-0.038993295,4000,4000,0,0
31500000,31500000,1311004,1311004,-8.215703e-05,-4.57951e-05,2.5807129e-05,-0.00025179845,-0.0002347672,-0.039126985,4000,4000,0,0
32000000,32000000,1311004,1311004,-2.0292382e-05,-7.424456e-06,2.0759455e-05,3.3377415e-05,6.779946e-05,-0.039095648,4000,4000,0,0
32500000,32500000,1311004,1311004,-6.3063904e-05,-5.840421e-05,-1.8809701e-06,-1.5182154e-05,0.00018767721,-0.0387439,4000,4000,0,0
33000000,33000000,1311004,1311004,-1.0463168e-05,-1.3047741e-05,1.388389e-05,-0.00010025611,-0.00030877412,-0.03903089,4000,4000,0,0
33500000,33500000,1311004,1311004,-2.281688e-05,-1.9188212e-05,-7.4845516e-06,-0.000316307,-5.5639368e-05,-0.03898081,4000,4000,0,0
34000000,34000000,1311004,1311004,1.8700497e-05,4.892832e-05,7.0768206e-06,-7.466946e-05,-0.000114901675,-0.039032858,4000,4000,0,0
34496000,34496000,1311004,1311004,6.439222e-06,-3.0135307e-06,8.6917535e-06,-0.000104074265,0.00021523602,-0.039064605,4000,4000,0,0
34996000,34996000,1311004,1311004,-1.3679784e-05,2.1111753e-05,-6.3044927e-06,-0.00017824426,-0.00054556626,-0.038859267,4000,4000,0,0
35500000,35500000,1311004,1311004,-8.442224e-06,-9.711187e-06,3.5080157e-06,-0.000104700375,-0.00023178113,-0.03893182,4000,4000,0,0
35996000,35996000,1311004,1311004,1.7610241e-06,-1.2652615e-07,6.738514e-05,-9.958989e-05,-0.00025603728,-0.038870133,4000,4000,0,0
36496000,36496000,1311004,1311004,2.1476202e-05,-3.0774318e-05,3.6317353e-05,-0.0002546141,-0.00044366164,-0.039357454,4000,4000,0,0
37000000,37000000,1311004,1311004,-5.6533404e-06,2.5351172e-05,1.0809112e-05,-8.937593e-05,-7.1798044e-05,-0.03903504,4000,4000,0,0
37500000,37500000,1311004,1311004,-3.4828612e-05,1.4528645e-05,7.348278e-06,-0.00027723436,-0.000499992,-0.038786814,4000,4000,0,0
38000000,38000000,1311004,1311004,-6.3245875e-07,1.6789952e-05,-2.3134085e-05,4.499756e-06,-0.00030247812,-0.03883618,4000,4000,0,0
38500000,38500000,1311004,1311004,2.3263806e-06,1.9362215e-06,-2.5789042e-05,-0.00013399769,-0.0006302723,-0.03898845,4000,4000,0,0
39000000,39000000,1311004,1311004,1.6229256e-05,-7.933522e-06,-3.0330457e-06,-1.9934838e-05,-0.0004447931,-0.03899294,4000,4000,0,0
39500000,39500000,1311004,1311004,2.0636878e-06,1.0858653e-07,3.9748215e-06,-5.065012e-05,-0.000111186564,-0.038659476,4000,4000,0,0
40000000,40000000,1311004,1311004,-0.0028206324,-0.0011358022,-0.00010443213,-0.00034074255,0.00017091668,-0.03945683,4000,4000,0,0
40496000,40496000,1311004,1311004,0.0011786933,0.0012479953,-0.00019925463,-6.743573e-05,0.0004191096,-0.0388482,4000,4000,0,0
41000000,41000000,1311004,1311004,3.209075e-05,-0.00010707015,8.246518e-05,-0.0003244631,0.0006467477,-0.03816976,4000,4000,0,0
41500000,41500000,1311004,1311004,1.5329559e-05,-9.387106e-06,2.4226587e-05,-0.00018399343,0.00048650388,-0.039094687,4000,4000,0,0
42000000,42000000,1311004,1311004,1.6551947e-05,4.405699e-05,-1.22635975e-05,-0.0002603072,0.00021977541,-0.038708035,4000,4000,0,0
42500000,42500000,1311004,1311004,8.594258e-06,-1.17856935e-05,1.5780704e-05,-0.00021363325,0.00024110377,-0.038751494,4000,4000,0,0
43000000,43000000,1311004,1311004,8.987961e-06,1.5662838e-05,4.7609014e-06,-0.0002579214,-5.9418915e-05,-0.038401086,4000,4000,0,0
43500000,43500000,1311004,1311004,1.4151957e-05,-2.2479102e-05,1.865726e-05,-0.00012078173,0.00029166407,-0.03865114,4000,4000,0,0
44000000,44000000,1311004,1311004,5.1070305e-07,-1.8838822e-06,9.127941e-06,-0.00039258233,8.593273e-05,-0.03851982,4000,4000,0,0
44500000,44500000,1311004,1311004,3.9201245e-06,-3.2371865e-06,-1.8777366e-05,-0.0003112364,8.921847e-07,-0.038625557,4000,4000,0,0
45000000,45000000,1311004,1311004,-5.151974e-06,-6.397814e-06,8.306116e-06,-0.00010231299,0.00010143695,-0.037917748,4000,4000,0,0
45496000,45496000,1311004,1311004,-1.1702518e-05,-1.3353451e-06,-1.9474022e-05,9.861183e-05,-0.00026469148,-0.0380601,4000,4000,0,0
46000000,46000000,1311004,1311004,-9.489067e-06,0.00022561486,-1.0074276e-05,-0.0001789294,0.00011058675,-0.038904786,4000,4000,0,0
46500000,46500000,1311004,1311004,-4.172196e-07,-7.1409566e-05,1.3210712e-05,-0.00023215814,-0.0002579216,-0.03827206,4000,4000,0,0
47000000,47000000,1311004,1311004,-1.287531e-05,-9.002767e-06,2.79552e-06,4.943657e-05,-0.0004308128,-0.03854364,4000,4000,0,0
47500000,47500000,1311004,1311004,6.3154803e-06,2.3674766e-05,-8.910152e-06,-0.00012600399,-5.3008636e-05,-0.038908396,4000,4000,0,0
48000000,48000000,1311004,1311004,-4.0520794e-05,-3.3196822e-05,4.0232128e-05,2.7531203e-05,-0.00033501632,-0.038913216,4000,4000,0,0
48500000,48500000,1311004,1311004,2.7034093e-05,5.4621187e-06,-1.1389968e-05,2.0588338e-06,-0.00020048633,-0.038670912,4000,4000,0,0
49000000,49000000,1311004,1311004,-3.1343716e-05,-2.8969513e-05,9.479999e-06,-0.0002406879,-0.00020062749,-0.039008077,4000,4000,0,0
49500000,49500000,1311004,1311004,3.2774938e-06,1.6700928e-05,2.8489252e-05,-0.00021095021,-0.00046623865,-0.03879463,4000,4000,0,0
50000000,50000000,1311004,1311004,-2.3493878e-05,1.428942e-05,9.34914e-06,-0.00032806824,-0.0003486768,-0.039037943,4000,4000,0,0
50500000,50500000,1311004,1311004,1.8295375e-06,-6.844037e-06,-9.801128e-06,-0.00040308168,7.360466e-05,-0.03904907,4000,4000,0,0
51000000,51000000,1311004,1311004,3.385571e-05,-1.45304575e-05,-1.0830674e-05,-0.0005475902,-0.00034025812,-0.038999666,4000,4000,0,0
51500000,51500000,1311004,1311004,-2.688124e-05,-1.4116821e-05,8.006483e-07,-0.00011828077,-0.00016286194,-0.038806077,4000,4000,0,0
52000000,52000000,1311004,1311004,-2.0206215e-05,-2.7433205e-06,3.763378e-05,-0.00042380663,0.00014013918,-0.039126977,4000,4000,0,0
52500000,52500000,1311004,1311004,1.2515158e-05,6.9591506e-06,-8.5299e-06,-0.00025897613,-0.0003728549,-0.03881466,4000,4000,0,0
53000000,53000000,1311004,1311004,-1.6785762e-05,9.210249e-06,-1.1144281e-06,-0.0004684416,-0.00035569014,-0.039058935,4000,4000,0,0
53496000,53496000,1311004,1311004,1.6498476e-05,1.054906e-05,6.7006554e-06,-0.0005083997,-0.00017622767,-0.039003383,4000,4000,0,0
54000000,54000000,1311004,1311004,-3.5950372e-05,4.4056992e-07,7.147955e-06,-0.0004875434,-0.00023903877,-0.038467247,4000,4000,0,0
54500000,54500000,1311004,1311004,1.2692274e-05,1.50071455e-05,-1.7356651e-05,-0.00038749038,-0.0003962691,-0.038941924,4000,4000,0,0
55000000,55000000,1311004,1311004,5.776706e-06,3.4200133e-05,-9.962659e-06,-0.0003497144,-0.0003375225,-0.038980566,4000,4000,0,0
55500000,55500000,1311004,1311004,1.8781346e-05,-3.4329014e-07,1.0405699e-05,-6.24665e-05,-0.00069146033,-0.038663372,4000,4000,0,0
56000000,56000000,1311004,1311004,0.0002266726,2.1635584e-05,4.387696e-05,-0.00019364138,-6.93189e-05,-0.038890056,4000,4000,0,0
56500000,56500000,1311004,1311004,0.00026232065,-0.0001463945,1.8963161e-05,-0.00012973446,-0.00029343105,-0.038819976,4000,4000,0,0
57000000,57000000,1311004,1311004,0.00016504024,-7.958496e-05,8.072796e-06,-4.2903946e-05,-0.00051554834,-0.03921077,4000,4000,0,0
57500000,57500000,1311004,1311004,0.00012520577,-5.3381787e-05,1.7579133e-06,8.4265615e-05,-0.00043863643,-0.03913425,4000,4000,0,0
58000000,58000000,1311004,1311004,1.07305e-05,5.96047e-05,2.0280464e-05,-0.00052934146,-5.215517e-05,-0.03907117,4000,4000,0,0
58500000,58500000,1311004,1311004,0.00013463388,-3.0357754e-05,8.74654e-06,-0.00039123432,-0.00030886102,-0.03908443,4000,4000,0,0
59000000,59000000,1311004,1311004,-0.0006302875,-0.00011881949,-3.8914306e-05,-0.00025266522,-0.00029249018,-0.038818914,4000,4000,0,0
59500000,59500000,1311004,1311004,-0.0010227809,-8.07714e-05,-4.9496524e-05,-9.886417e-05,-0.00050816266,-0.039043814,4000,4000,0,0
59996000,59996000,1311004,1311004,0.0009505476,0.0001340515,6.1550054e-05,-0.0004232759,0.0007080023,-0.035978112,4000,4000,0,0
60496000,60496000,1311004,1311004,-0.00021250364,-0.00016188713,-9.9419514e-05,-0.0005884014,0.0004273088,-0.039035223,4000,4000,0,0
61000000,61000000,1311004,1311004,1.1708309e-05,5.033457e-05,4.1587587e-05,-0.00022311689,8.943917e-05,-0.039134562,4000,4000,0,0
61500000,61500000,1311004,1311004,5.1391503e-06,-2.872515e-05,-1.3328221e-05,-0.00017950892,0.00031028845,-0.03891011,4000,4000,0,0
62000000,62000000,1311004,1311004,-4.1268213e-06,1.9210602e-05,4.0340014e-06,-0.00030912302,-6.288692e-05,-0.039075594,4000,4000,0,0
62500000,62500000,1311004,1311004,-9.170593e-06,1.5281283e-05,-9.701642e-06,-0.0002680322,2.5743486e-05,-0.039050102,4000,4000,0,0
63000000,63000000,1311004,1311004,5.956864e-06,2.6039512e-05,3.2353478e-06,-0.00037218723,0.00014835251,-0.03894186,4000,4000,0,0
63500000,63500000,1311004,1311004,-6.198397e-06,4.9559803e-06,2.6520494e-05,-0.000100582634,-6.810155e-05,-0.039046455,4000,4000,0,0
64000000,64000000,1311004,1311004,1.6421255e-06,-3.1813122e-06,-2.0276288e-07,0.00012694225,-9.173628e-05,-0.039037544,4000,4000,0,0
64500000,64500000,1311004,1311004,-1.2405954e-05,1.0195234e-05,-1.630352e-05,-0.00025185826,-3.7543152e-05,-0.03924001,4000,4000,0,0
65000000,65000000,1311004,1311004,1.4181314e-05,3.0294152e-05,9.275514e-06,0.00017790038,-6.0294864e-05,-0.03892215,4000,4000,0,0
65496000,65496000,1311004,1311004,2.7053404e-06,-2.8243578e-05,2.9157061e-05,-4.6630867e-05,2.250706e-05,-0.039304346,4000,4000,0,0
66000000,66000000,1311004,1311004,1.1569758e-05,2.4985267e-05,-6.05157e-06,-0.00026184993,-0.00030629677,-0.03927371,4000,4000,0,0
66500000,66500000,1311004,1311004,-9.604487e-06,2.1652824e-05,1.5497508e-06,-5.0850667e-06,-0.00034883936,-0.039088648,4000,4000,0,0
66996000,66996000,1311004,1311004,-1.6417674e-05,-3.2731372e-05,7.5291887e-06,-0.00014954776,-8.365075e-05,-0.039045546,4000,4000,0,0
67500000,67500000,1311004,1311004,7.4584634e-05,0.00017569427,4.28736e-05,-3.067451e-06,5.5685385e-05,-0.03935511,4000,4000,0,0
68000000,68000000,1311004,1311004,-5.761724e-05,-0.00018825903,1.5923168e-05,-0.0003216666,-0.00030696858,-0.035683975,4000,4000,0,0
68496000,68496000,1311004,1311004,8.5749874e-05,-0.0001262051,-1.412264e-05,-0.00026857347,-7.7777484e-05,-0.03831746,4000,4000,0,0
69000000,69000000,1311004,1311004,7.835172e-05,-1.032558e-06,9.227809e-06,-4.334242e-06,-0.00036561792,-0.037273962,4000,4000,0,0
69500000,69500000,1311004,1311004,-1.6672044e-05,-5.2179636e-05,1.2003876e-06,-0.0002212984,-8.813961e-05,-0.03914932,4000,4000,0,0
70000000,70000000,1311004,1311004,0.00014526164,-4.14555e-05,7.966542e-06,-1.1292896e-05,5.1793002e-05,-0.03934456,4000,4000,0,0
70500000,70500000,1311004,1311004,-7.551942e-05,-3.3612094e-05,1.4218674e-05,0.0004838916,0.00021940903,-0.038804103,4000,4000,0,0
71000000,71000000,1311004,1311004,-0.00036719313,5.1713625e-05,-1.3023039e-05,-0.00012833186,-0.00031972135,-0.038733125,4000,4000,0,0
71500000,71500000,1311004,1311004,-7.446438e-06,-1.4614294e-05,-7.949123e-06,9.067722e-05,-3.4583318e-05,-0.038892813,4000,4000,0,0
72000000,72000000,1311004,1311004,0.00015784641,-4.807266e-05,-3.240868e-05,-2.8640667e-05,-0.0003404532,-0.03912005,4000,4000,0,0
72500000,72500000,1311004,1311004,6.4167375e-06,5.636653e-05,-1.4554003e-06,0.0001125428,-0.00051379774,-0.039177917,4000,4000,0,0
