timestamp,timestamp_sample,device_id,error_count,pressure,temperature
988000,988000,6620428,0,955.961,11.827728
1996000,1996000,6620428,0,955.9513,11.827728
2984000,2984000,6620428,0,955.95123,11.827728
3992000,3992000,6620428,0,955.96436,11.827728
5000000,5000000,6620428,0,955.9404,11.827728
5984000,5984000,6620428,0,955.94464,11.827728
6992000,6992000,6620428,0,955.94226,11.827728
8000000,8000000,6620428,0,955.94794,11.827728
8988000,8988000,6620428,0,955.9406,11.827728
9996000,9996000,6620428,0,955.94116,11.827728
10984000,10984000,6620428,0,955.9384,11.827728
11992000,11992000,6620428,0,955.9427,11.827728
13000000,13000000,6620428,0,955.9594,11.827728
13988000,13988000,6620428,0,955.9594,11.827728
14996000,14996000,6620428,0,955.92114,11.827728
15980000,15980000,6620428,0,955.9567,11.827728
16988000,16988000,6620428,0,955.9389,11.827728
17996000,17996000,6620428,0,955.9412,11.827728
18984000,18984000,6620428,0,955.9476,11.827637
19992000,19992000,6620428,0,955.9435,11.827728
20980000,20980000,6620428,0,955.9248,11.827606
21988000,21988000,6620428,0,955.9601,11.827667
22996000,22996000,6620428,0,955.9406,11.827484
23984000,23984000,6620428,0,955.9351,11.826904
24992000,24992000,6620428,0,955.9171,11.826111
26000000,26000000,6620428,0,955.9046,11.825317
26984000,26984000,6620428,0,955.9047,11.824524
27992000,27992000,6620428,0,955.88367,11.823761
29000000,29000000,6620428,0,955.8674,11.822998
29988000,29988000,6620428,0,955.85016,11.822266
30996000,30996000,6620428,0,955.84015,11.821503
31984000,31984000,6620428,0,955.8281,11.82077
32992000,32992000,6620428,0,955.82404,11.820038
34000000,34000000,6620428,0,955.7897,11.819183
34988000,34988000,6620428,0,955.80554,11.818329
35996000,35996000,6620428,0,955.7702,11.817383
36980000,36980000,6620428,0,955.73755,11.816498
37988000,37988000,6620428,0,955.7465,11.815582
38996000,38996000,6620428,0,955.7313,11.814697
39984000,39984000,6620428,0,955.6962,11.813812
40992000,40992000,6620428,0,955.7185,11.814728
42000000,42000000,6620428,0,955.7525,11.81665
42988000,42988000,6620428,0,955.7824,11.818909
43996000,43996000,6620428,0,955.8368,11.821716
44984000,44984000,6620428,0,955.9027,11.825195
45992000,45992000,6620428,0,955.9415,11.827026
47000000,47000000,6620428,0,955.9013,11.825409
47984000,47984000,6620428,0,955.8798,11.824005
48992000,48992000,6620428,0,955.8781,11.822693
50000000,50000000,6620428,0,955.8278,11.821442
50988000,50988000,6620428,0,955.82294,11.820282
51996000,51996000,6620428,0,955.8051,11.819122
52984000,52984000,6620428,0,955.77356,11.818024
53992000,53992000,6620428,0,955.76636,11.816895
55000000,55000000,6620428,0,955.7312,11.815796
55988000,55988000,6620428,0,955.72186,11.814758
56996000,56996000,6620428,0,955.6991,11.814087
57980000,57980000,6620428,0,955.7013,11.813721
58988000,58988000,6620428,0,955.68616,11.813385
59996000,59996000,6620428,0,955.68646,11.813141
60984000,60984000,6620428,0,955.7005,11.813904
61992000,61992000,6620428,0,955.73303,11.814789
63000000,63000000,6620428,0,955.71893,11.815521
63988000,63988000,6620428,0,955.7541,11.81604
64996000,64996000,6620428,0,955.75507,11.816223
65984000,65984000,6620428,0,955.7335,11.8160095
66992000,66992000,6620428,0,955.713,11.815491
68000000,68000000,6620428,0,955.71875,11.814972
68984000,68984000,6620428,0,955.71136,11.814972
69992000,69992000,6620428,0,955.7422,11.815277
71000000,71000000,6620428,0,955.7397,11.815765
71988000,71988000,6620428,0,955.74805,11.816284
