timestamp,speed_xy,speed_up,speed_down,want_takeoff
6656000,5.0,3.0,1.0,0
6676000,5.0,3.0,1.0,0
7656000,5.0,3.0,1.0,0
8656000,5.0,3.0,1.0,0
9596000,5.0,3.0,1.0,0
27676000,5.0,3.0,1.0,0
27696000,5.0,3.0,1.0,0
28676000,5.0,3.0,1.0,0
29676000,5.0,3.0,1.0,0
30676000,5.0,3.0,1.0,0
31676000,5.0,3.0,1.0,0
