timestamp,rtl_time_s,rtl_limit_fraction
6612000,1.00609625e-11,1.1178848e-14
7644000,0.0022743852,2.527095e-06
8652000,0.01154966,1.2832957e-05
9664000,0.012471618,1.3857354e-05
10676000,0.0061557763,6.8397517e-06
11684000,0.009638448,1.0709388e-05
12684000,0.023092221,2.5658024e-05
13696000,0.026726032,2.9695593e-05
14696000,0.0012763288,1.4181431e-06
15704000,0.022555916,2.5062129e-05
16704000,0.0019190407,2.1322676e-06
17716000,0.020017525,2.2241697e-05
18724000,0.040254857,4.472762e-05
19736000,0.06537827,7.264253e-05
20744000,0.6420207,0.0007133564
21744000,1.172461,0.0013027345
22756000,1.5537051,0.0017263391
23764000,1.9424114,0.002158235
24776000,2.386293,0.0026514367
25784000,2.3959613,0.0026621793
26784000,2.316306,0.0025736736
27816000,2.241773,0.002490859
28824000,1.7132193,0.001903577
29824000,1.057665,0.0011751835
30836000,0.34832293,0.0003870255
31844000,0.026568126,2.952014e-05
