timestamp,instance_count,seq_reached,seq_current,seq_total,item_changed_index,item_do_jump_remaining,valid,warning,finished,failure,stay_in_failsafe,flight_termination,item_do_jump_changed,execution_mode
8012000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
27656000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
32748000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
32796000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
32848000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
32896000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
32948000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
32996000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33048000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33096000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33148000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33200000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33256000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33308000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33356000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33408000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33456000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33508000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33556000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33608000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33656000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33704000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33756000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33808000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33856000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33908000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33956000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34008000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34056000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34108000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34156000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34208000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
