timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
1000000,103.981445,127.428246,0,9,8903,1024000,0,3,253
2000000,157.9375,86.96999,0,69,9083,1024000,0,3,253
3000000,212.99512,75.637474,0,129,8942,1024000,0,3,253
4000000,267.55566,70.11417,0,190,9329,1024000,0,3,253
5000000,323.68945,67.211266,0,255,9499,1024000,0,3,253
6000000,379.9619,65.33045,0,315,8998,1024000,0,3,253
7000000,434.6416,63.76784,0,369,10674,1024000,0,3,253
8000000,492.75,63.04376,0,422,9823,1024000,0,3,253
9000000,556.23535,63.093845,0,479,7574,1024000,0,3,253
10000000,614.3262,62.584164,0,535,11066,1024000,0,3,253
11000000,673.7988,62.29649,0,596,11342,1024000,0,3,253
12000000,734.41406,62.154205,0,648,11154,1024000,0,3,253
13000000,794.3906,61.98429,0,705,10847,1024000,0,3,253
14000000,854.7041,61.863358,0,766,9930,1024000,0,3,253
15000000,914.15137,61.70028,0,817,11228,1024000,0,3,253
16000000,973.33496,61.54116,0,865,11067,1024000,0,3,253
17000000,1037.4707,61.695454,0,928,7504,1024000,0,3,253
18000000,1095.0,61.461613,0,984,11028,1024000,0,3,253
19000000,1159.5,61.62309,0,1037,7122,1024000,0,3,253
20000000,1215.7871,61.353813,0,1094,11186,1024000,0,3,253
21000000,1280.6328,61.52156,0,1152,7444,1024000,0,3,253
22000000,1340.7656,61.4579,0,1208,7629,1024000,0,3,253
23000000,1401.249,61.41519,0,1271,7952,1024000,0,3,253
24000000,1461.8857,61.382504,0,1335,7754,1024000,0,3,253
25000000,1519.4697,61.229435,0,1399,11006,1024000,0,3,253
26000000,1583.2275,61.327374,0,1454,7930,1024000,0,3,253
27000000,1644.0762,61.309525,0,1503,7190,1024000,0,3,253
28000000,1704.502,61.277756,0,1562,6947,1024000,0,3,253
29000000,1764.2754,61.225544,0,1610,7509,1024000,0,3,253
30000000,1821.292,61.084385,0,1677,10827,1024000,0,3,253
31000000,1884.9814,61.168922,0,1731,7729,1024000,0,3,253
32000000,1942.1143,61.042065,0,1794,10727,1024000,0,3,253
33000000,2004.166,61.07283,0,1850,10057,1024000,0,3,253
34000000,2067.3428,61.135048,0,1906,8346,1024000,0,3,253
