timestamp,load,ram_usage
1004000,0.1,0.34696946
1504000,0.08,0.3463448
2004000,0.06,0.3464783
2504000,0.078431375,0.34643593
3004000,0.08,0.3464576
3504000,0.1,0.34650934
4004000,0.08,0.346832
4504000,0.08,0.34654433
5004000,0.078431375,0.34567776
5504000,0.08,0.34569353
6004000,0.08,0.3459418
6504000,0.08,0.34592706
7004000,0.08,0.34398165
7504000,0.08,0.34396145
8004000,0.08,0.34393436
8504000,0.08,0.34393632
9004000,0.05882353,0.3440979
9504000,0.083333336,0.34429005
10004000,0.08,0.3442122
10504000,0.06,0.34413782
11004000,0.08,0.34430778
11504000,0.08,0.34431812
12004000,0.08,0.3443053
12504000,0.06,0.34442404
13004000,0.09803922,0.34423783
13504000,0.06,0.34440285
14004000,0.1,0.34443092
14504000,0.08,0.3444004
15004000,0.08,0.34435555
15504000,0.08,0.34428462
16004000,0.06,0.34440678
16504000,0.1,0.34426984
17004000,0.05882353,0.34447527
17504000,0.08,0.34446985
18004000,0.08,0.34449744
18504000,0.06,0.3445477
19004000,0.1,0.34461173
19504000,0.06,0.3445053
20004000,0.06666667,0.3446595
20504000,0.08,0.34466246
21004000,0.08,0.3447073
21504000,0.09803922,0.34471223
22004000,0.05,0.34481075
22504000,0.08,0.34465212
23004000,0.078431375,0.34448808
23504000,0.08,0.34467822
24004000,0.08,0.34463537
24504000,0.06,0.34463686
25004000,0.08,0.34467083
25504000,0.08,0.34467873
26004000,0.08,0.3446935
26504000,0.08,0.34457922
27004000,0.08,0.3444733
27504000,0.078431375,0.344559
28004000,0.08,0.34447134
28504000,0.08,0.34459892
29004000,0.08,0.3445674
29504000,0.08,0.344528
30004000,0.06,0.34457725
30504000,0.1,0.34460926
31004000,0.08,0.3444674
31504000,0.08,0.34455064
32004000,0.05882353,0.3445615
32504000,0.08,0.3445802
33004000,0.1,0.34452897
33504000,0.06,0.34453192
34004000,0.078431375,0.34476593
