timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
1016000,0.0,0.0,488.02213,0.0,0.0,0.0,0.0,1,0,0,0
6416000,47.39774200856937,8.545593860951216,487.99213,0.012072363,-0.0029391395,0.03000921,1.5665766,1,1,1,0
14612000,47.39774149179315,8.545594049554197,487.93573,-0.04539053,0.011256705,0.08639048,1.5828626,1,1,1,0
16400000,47.397741359932226,8.545594109107434,487.9594,-0.060052797,0.015739182,0.06271114,1.5866306,1,1,1,0
22532000,47.397741359932226,8.545594109107434,487.9594,-0.060052797,0.015739182,0.06271114,1.5828142,1,1,1,0
