timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,jamming_state,vel_ned_valid,satellites_used,selected
396000,1660083339083429,473977419,85455939,488034,488034,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.03,0.03,0.0,0.02,6.2737603,0,nan,nan,3,0,1,10,0
596000,1660083339284429,473977419,85455939,488035,488035,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4.8949504,0,nan,nan,3,0,1,10,0
996000,1660083339685429,473977419,85455939,488035,488035,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,0.2900737,0,nan,nan,3,0,1,10,0
1396000,1660083340085429,473977419,85455940,488034,488034,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,5.5826097,0,nan,nan,3,0,1,10,0
1796000,1660083340485429,473977419,85455940,488035,488035,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,5.6475363,0,nan,nan,3,0,1,10,0
2196000,1660083340884429,473977419,85455939,488033,488033,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.8096309,0,nan,nan,3,0,1,10,0
2596000,1660083341285429,473977419,85455940,488033,488033,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,3.4032173,0,nan,nan,3,0,1,10,0
2996000,1660083341685429,473977419,85455939,488035,488035,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4.188441,0,nan,nan,3,0,1,10,0
3396000,1660083342084429,473977419,85455940,488034,488034,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.02,5.8758254,0,nan,nan,3,0,1,10,0
3796000,1660083342485429,473977419,85455940,488035,488035,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,5.482428,0,nan,nan,3,0,1,10,0
4196000,1660083342884429,473977419,85455940,488034,488034,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.125912,0,nan,nan,3,0,1,10,0
4596000,1660083343284429,473977419,85455939,488034,488034,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,1.8863517,0,nan,nan,3,0,1,10,0
4996000,1660083343684429,473977419,85455939,488033,488033,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,-0.01,4.8635345,0,nan,nan,3,0,1,10,0
5396000,1660083344085429,473977419,85455940,488035,488035,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,1.5278612,0,nan,nan,3,0,1,10,0
5796000,1660083344485429,473977419,85455939,488035,488035,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,-0.01,6.191206,0,nan,nan,3,0,1,10,0
6196000,1660083344884429,473977419,85455939,488033,488033,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,5.8369045,0,nan,nan,3,0,1,10,0
6596000,1660083345284429,473977419,85455939,488033,488033,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4.1896625,0,nan,nan,3,0,1,10,0
6996000,1660083345684429,473977419,85455940,488033,488033,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.9680332,0,nan,nan,3,0,1,10,0
7396000,1660083346085429,473977419,85455940,488035,488035,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,3.475125,0,nan,nan,3,0,1,10,0
7796000,1660083346485429,473977419,85455940,488035,488035,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.9596556,0,nan,nan,3,0,1,10,0
8196000,1660083346885429,473977419,85455939,488034,488034,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,5.3194146,0,nan,nan,3,0,1,10,0
8596000,1660083347284429,473977419,85455940,488035,488035,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,3.392222,0,nan,nan,3,0,1,10,0
8996000,1660083347685429,473977419,85455939,488034,488034,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,4.3926444,0,nan,nan,3,0,1,10,0
9396000,1660083348084429,473977419,85455940,488033,488033,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.2582078,0,nan,nan,3,0,1,10,0
9796000,1660083348485429,473977419,85455940,488035,488035,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,5.410171,0,nan,nan,3,0,1,10,0
10196000,1660083348885429,473977419,85455940,488034,488034,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,-0.01,6.0536747,0,nan,nan,3,0,1,10,0
10596000,1660083349284429,473977419,85455939,488034,488034,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,4.8829074,0,nan,nan,3,0,1,10,0
10996000,1660083349685429,473977419,85455940,488033,488033,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,4.7476444,0,nan,nan,3,0,1,10,0
11396000,1660083350084429,473977419,85455940,488033,488033,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,-0.01,5.9735637,0,nan,nan,3,0,1,10,0
11796000,1660083350485429,473977419,85455940,488033,488033,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,0.0,1.4175564,0,nan,nan,3,0,1,10,0
12196000,1660083350885429,473977419,85455940,488033,488033,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4.707851,0,nan,nan,3,0,1,10,0
12596000,1660083351284429,473977419,85455939,488034,488034,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.8047713,0,nan,nan,3,0,1,10,0
12796000,1660083351485429,473977419,85455940,488034,488034,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,5.0218353,0,nan,nan,3,0,1,10,0
13196000,1660083351885429,473977419,85455939,488035,488035,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,0.0,3.1483994,0,nan,nan,3,0,1,10,0
13596000,1660083352284429,473977419,85455939,488035,488035,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,0.6414085,0,nan,nan,3,0,1,10,0
13996000,1660083352685429,473977419,85455940,488034,488034,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,-0.01,1.6735961,0,nan,nan,3,0,1,10,0
14396000,1660083353084429,473977419,85455939,488033,488033,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3.809181,0,nan,nan,3,0,1,10,0
14796000,1660083353485429,473977419,85455939,488034,488034,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.02,2.2092376,0,nan,nan,3,0,1,10,0
15196000,1660083353883429,473977419,85455939,488035,488035,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.02,3.7334335,0,nan,nan,3,0,1,10,0
15396000,1660083354084429,473977419,85455940,488034,488034,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.02,1.1114256,0,nan,nan,3,0,1,10,0
15796000,1660083354485429,473977419,85455940,488034,488034,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,0.0,2.1416936,0,nan,nan,3,0,1,10,0
16196000,1660083354884429,473977419,85455940,488034,488034,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,0.0,5.688726,0,nan,nan,3,0,1,10,0
