timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,jamming_state,vel_ned_valid,satellites_used,selected
396000,1660254339287038,473977419,85455939,488034,488034,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.03,0.03,0.0,0.02,6.2737603,0,nan,nan,3,0,1,10,0
796000,1660254339688038,473977419,85455940,488034,488034,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,0.0,1.5905185,0,nan,nan,3,0,1,10,0
1196000,1660254340088038,473977419,85455940,488034,488034,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.32096604,0,nan,nan,3,0,1,10,0
1596000,1660254340488038,473977419,85455939,488033,488033,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,2.5110052,0,nan,nan,3,0,1,10,0
1996000,1660254340887038,473977419,85455939,488034,488034,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,5.2148695,0,nan,nan,3,0,1,10,0
2396000,1660254341288038,473977419,85455940,488034,488034,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.1046188,0,nan,nan,3,0,1,10,0
2796000,1660254341688038,473977419,85455940,488032,488032,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,5.3148766,0,nan,nan,3,0,1,10,0
3196000,1660254342087038,473977419,85455940,488034,488034,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.136632,0,nan,nan,3,0,1,10,0
3596000,1660254342488038,473977419,85455939,488035,488035,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,0.0,4.549375,0,nan,nan,3,0,1,10,0
3996000,1660254342887038,473977419,85455939,488034,488034,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3.7074285,0,nan,nan,3,0,1,10,0
4396000,1660254343287038,473977419,85455939,488034,488034,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,0.0,3.2738886,0,nan,nan,3,0,1,10,0
4796000,1660254343687038,473977419,85455940,488034,488034,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,0.0,3.1770227,0,nan,nan,3,0,1,10,0
