timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
992000,988000,0.7062488,0.0033448143,0.0038280347,0.7079455,0.026340991,-0.0041498374,0.007682501,0.00043507759,-0.00075767544,0.03680517,2.5073474e-09,7.14332e-10,-1.17715785e-11,0.0,0.0,2.6762745e-08,0.21962494,0.011080712,0.4270719,0.0,0.0,0.0,0.0,0.0,0.00079716824,0.002235044,0.0022350263,0.00079338474,10.27977,10.279775,0.2060441,0.5143265,0.51432645,2.0460513,9.999997e-07,9.999986e-07,9.842719e-07,4.0000004e-06,4.0000004e-06,3.9999895e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
2000000,1996000,0.70611405,0.0048330906,0.0051573976,0.70806295,-0.22322622,-0.0077531966,-0.04894945,-0.03959363,-0.00075068173,0.058199767,1.0520682e-05,-3.9541942e-07,7.2226014e-10,0.0,0.0,-3.5276437e-07,0.21962494,0.011080712,0.4270719,0.0,0.0,0.0,0.0,0.0,0.0005421731,0.0052582854,0.005258259,0.00053925556,0.90831184,0.9084744,0.25561553,0.19049077,0.19049507,0.65339035,9.643188e-07,9.642605e-07,5.461327e-07,4.0000004e-06,4.0000004e-06,3.986143e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
3000000,2996000,0.7064097,-0.0005142168,-0.00074977713,0.7078026,0.054148104,0.003388535,-0.0053147315,0.004437001,0.00020118209,0.042620387,7.508731e-05,2.6859523e-06,-2.5573796e-08,0.0,0.0,-1.4450591e-05,0.21962494,0.011080712,0.4270719,0.0,0.0,0.0,0.0,0.0,0.00045452153,0.003917675,0.0039175116,0.0004527701,0.9409389,0.9409152,0.31438363,0.17393506,0.17393509,0.62300444,5.094702e-07,5.094501e-07,1.8522042e-07,4.0000004e-06,4.0000004e-06,3.7887582e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
4000000,3996000,0.70631844,0.0011330809,0.0010385077,0.70789266,0.12212794,0.020586073,-0.005505958,0.019044878,0.003232559,0.03977338,3.422174e-05,-5.502354e-07,-3.222601e-08,0.0,0.0,-2.5558975e-05,0.21962494,0.011080712,0.4270719,0.0,0.0,0.0,0.0,0.0,0.00035070343,0.0018154335,0.0018153976,0.00034918278,0.5311014,0.5311368,0.3172617,0.13194624,0.13194609,0.7201631,2.0112795e-07,2.0114548e-07,7.295354e-08,4.0000004e-06,4.0000004e-06,3.1902293e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
5000000,4996000,0.7061951,0.0020323335,0.003928787,0.7080035,0.02334609,-0.0028410975,-0.0074313,0.008464236,0.0025942305,0.03864042,6.4837764e-06,-7.78753e-06,-1.3299063e-09,0.0,0.0,-3.9701237e-05,0.21962494,0.011080712,0.4270719,0.0,0.0,0.0,0.0,0.0,0.00027877386,0.0012800863,0.0012801411,0.0002773823,0.54761654,0.5476684,0.27522847,0.19613598,0.19614236,0.7535736,9.1404466e-08,9.1413696e-08,3.4795857e-08,4.0000004e-06,4.0000004e-06,2.406949e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
6000000,5996000,0.70622987,0.0030340943,0.0046965578,0.7079606,0.08067896,-0.0023761308,0.03275442,0.024262471,-0.0029257683,0.055057522,-3.2317644e-06,-6.3097623e-06,-8.295686e-09,0.0,0.0,-5.504834e-05,0.21962494,0.011080712,0.4270719,0.0,0.0,0.0,0.0,0.0,0.00022967417,0.0006103485,0.00061042275,0.00022858458,0.33923423,0.33928207,0.22814439,0.14960043,0.14960738,0.7316292,3.1198766e-08,3.11991e-08,1.9059454e-08,4.0000004e-06,4.0000004e-06,1.7212861e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
7000000,6996000,0.7099137,0.0052907933,0.0067531643,0.70423657,-0.032607656,-0.010119986,0.010800439,0.0103780255,-0.0026533701,0.066929325,-1.8196293e-05,-4.66097e-06,-1.1011237e-08,0.0,0.0,-4.1402185e-05,0.21746056,0.0109715145,0.42909676,0.0,0.0,0.0,0.0,0.0,0.0010414311,0.00027919564,0.00027921324,0.0010481263,0.1962217,0.19622771,0.18848416,0.11670273,0.116705306,0.6922342,1.0807394e-08,1.0807061e-08,1.189671e-08,4.0000004e-06,4.0000004e-06,1.2050693e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
8000000,7996000,0.70677453,0.0034927463,0.0046521355,0.707415,-0.0638658,-0.01101665,-0.021450339,-0.01668414,-0.007438638,0.04213372,-1.4926821e-05,-3.7899006e-06,-5.647486e-07,0.0,0.0,-4.623147e-05,0.21746056,0.0109715145,0.42909676,0.0,0.0,0.0,0.0,0.0,0.00020668795,0.00019292229,0.00019294198,0.00020773345,0.04003983,0.040043548,0.035770264,0.2555071,0.25550807,0.43266076,8.790466e-09,8.790369e-09,1.180008e-08,4.0000004e-06,4.0000004e-06,9.232542e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
9000000,8996000,0.7056318,0.002839604,0.0033564025,0.708565,0.12696981,-0.004177767,0.050241213,0.006313625,-0.0062677735,0.050738223,-1.2357905e-05,-2.816106e-06,-2.0276593e-06,0.0,0.0,-6.476499e-05,0.21746056,0.0109715145,0.42909676,0.0,0.0,0.0,0.0,0.0,0.00012784256,0.00011246193,0.00011246495,0.00012801672,0.056537792,0.05656834,0.035385486,0.19149493,0.19149543,0.32739696,8.34806e-09,8.34802e-09,1.1286369e-08,4.0000004e-06,4.0000004e-06,7.62695e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
9992000,9988000,0.7052993,0.0059842304,0.0069099707,0.7088507,0.051921766,-0.017256882,0.08129472,0.006281038,-0.013102933,0.08240754,-2.5808e-05,-2.592731e-06,-2.1471683e-06,0.0,0.0,5.2245116e-07,0.21746056,0.0109715145,0.42909676,0.0,0.0,0.0,0.0,0.0,0.000109762885,9.976567e-05,9.976196e-05,0.00010941751,0.06412268,0.06412844,0.038445402,0.17542163,0.17542304,0.2930869,7.482858e-09,7.483169e-09,1.0210026e-08,4.0000004e-06,4.0000004e-06,6.217565e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
