timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
484000,478000,197644,0.009403791,-0.21739557,0.42865932,0
992000,986000,197644,0.013590572,-0.21650276,0.42381293,0
1496000,1490000,197644,0.015382407,-0.20998341,0.42864224,0
1980000,1974000,197644,0.010957421,-0.21262228,0.4340657,0
2496000,2492000,197644,0.009870155,-0.20814511,0.4333676,0
2980000,2976000,197644,0.0113407,-0.20907764,0.43409297,0
3488000,3482000,197644,0.016382793,-0.20977813,0.4334303,0
3992000,3988000,197644,0.009777771,-0.21031824,0.429372,0
4488000,4482000,197644,0.0073097134,-0.20888862,0.43002605,0
4996000,4990000,197644,0.009773583,-0.21195917,0.4292634,0
5488000,5484000,197644,0.01140671,-0.20918262,0.42964897,0
5996000,5990000,197644,0.012246785,-0.21149653,0.43394792,0
6480000,6474000,197644,0.01038445,-0.20885625,0.4336738,0
6984000,6980000,197644,0.011835656,-0.20780168,0.4295977,0
7492000,7486000,197644,0.015132582,-0.20987852,0.42624027,0
7996000,7992000,197644,0.008162865,-0.21036386,0.42757118,0
8480000,8476000,197644,0.0067769676,-0.20913333,0.43355203,0
8988000,8982000,197644,0.006555613,-0.21192437,0.43185687,0
9492000,9488000,197644,0.011771128,-0.21519835,0.4302815,0
9976000,9972000,197644,0.005655797,-0.2107192,0.43161166,0
10484000,10478000,197644,0.00615378,-0.21053475,0.43000382,0
10980000,10974000,197644,0.010407266,-0.2136175,0.42909288,0
11496000,11490000,197644,0.0121931415,-0.20788278,0.4277412,0
12000000,11996000,197644,0.009034812,-0.21125749,0.43394136,0
12496000,12490000,197644,0.009926131,-0.21148235,0.43400493,0
12980000,12974000,197644,0.0052394224,-0.21275632,0.43535697,0
13484000,13480000,197644,0.0062544458,-0.20987296,0.43238318,0
13992000,13986000,197644,0.0071028536,-0.20885384,0.43156356,0
14476000,14470000,197644,0.010228104,-0.21439596,0.4374711,0
14984000,14978000,197644,0.009907551,-0.21477473,0.4305067,0
15488000,15482000,197644,0.007807185,-0.20863293,0.4337707,0
15996000,15990000,197644,0.008539251,-0.21608834,0.43152803,0
16500000,16494000,197644,0.010547106,-0.20820126,0.43217394,0
16984000,16978000,197644,0.011417812,-0.21066156,0.43191803,0
17492000,17486000,197644,0.0074679004,-0.21017098,0.43208003,0
17996000,17990000,197644,0.008833397,-0.21278642,0.4348709,0
18480000,18474000,197644,0.011288606,-0.20737037,0.43134916,0
18996000,18992000,197644,0.013386307,-0.22224382,0.42584175,0
19480000,19476000,197644,0.015666604,-0.2131877,0.42862284,0
19988000,19982000,197644,0.01640164,-0.21440591,0.4326379,0
20492000,20488000,197644,0.01738701,-0.21083748,0.4301531,0
20988000,20982000,197644,0.0116648525,-0.2167731,0.4274251,0
21484000,21478000,197644,0.0137461,-0.2194742,0.42805684,0
21988000,21984000,197644,0.014654592,-0.21648437,0.42663243,0
22496000,22490000,197644,0.010791202,-0.21486813,0.43318844,0
23000000,22996000,197644,0.013970075,-0.21872589,0.4294126,0
23484000,23480000,197644,0.013666686,-0.21582806,0.42690092,0
23980000,23974000,197644,0.010501955,-0.21114296,0.42806768,0
24488000,24482000,197644,0.009585358,-0.21600258,0.4189232,0
24980000,24970666,197644,0.013520049,-0.22069833,0.42961305,0
25500000,25494000,197644,0.015358126,-0.22288413,0.42694283,0
25984000,25978000,197644,0.016674777,-0.2143322,0.42671084,0
26500000,26494000,197644,0.013639685,-0.22005492,0.4273162,0
26984000,26978000,197644,0.015096951,-0.2163589,0.42781502,0
27500000,27494000,197644,0.014399948,-0.2139233,0.4296137,0
27984000,27978000,197644,0.011188129,-0.21470049,0.43033087,0
28488000,28484000,197644,0.010762844,-0.21569192,0.42808458,0
28996000,28990000,197644,0.0106022535,-0.21835297,0.43477267,0
29480000,29474000,197644,0.013999192,-0.21228106,0.43113476,0
29988000,29982000,197644,0.015206528,-0.21938038,0.4313537,0
30492000,30486000,197644,0.015846442,-0.21614888,0.43007794,0
30976000,30970000,197644,0.013350677,-0.21944511,0.43041793,0
31484000,31478000,197644,0.015726179,-0.21303302,0.4298966,0
31988000,31982000,197644,0.011086874,-0.21733376,0.42833245,0
32496000,32490000,197644,0.014121419,-0.2125158,0.43013608,0
33000000,32994000,197644,0.014752835,-0.21736136,0.4283445,0
33484000,33478000,197644,0.013261704,-0.2172535,0.42748556,0
33992000,33986000,197644,0.015854996,-0.22189862,0.42697775,0
34484000,34480000,197644,0.011009345,-0.22012815,0.43419695,0
34992000,34986000,197644,0.014549903,-0.21846399,0.4289267,0
