timestamp,load,ram_usage
1004000,0.1,0.44044617
1504000,0.08,0.44090134
2004000,0.078431375,0.44042695
2504000,0.078431375,0.44041908
3004000,0.06,0.44053778
3504000,0.1,0.44068855
4004000,0.08,0.44041315
4504000,0.078431375,0.44051364
5004000,0.06,0.4408777
5504000,0.08,0.44102746
6004000,0.08,0.44110334
6504000,0.08,0.44106686
7004000,0.08,0.44108903
7504000,0.05882353,0.441058
8004000,0.08,0.440992
8504000,0.08,0.4410585
9004000,0.08,0.44123584
9504000,0.08,0.44128954
10004000,0.08,0.44124374
10504000,0.1,0.4412669
11004000,0.08,0.44097376
11504000,0.08,0.44111565
12004000,0.06,0.44126147
12504000,0.08196721,0.44115555
13004000,0.08,0.44115406
13504000,0.06,0.4410053
14004000,0.09803922,0.44102597
14504000,0.08,0.44113684
15004000,0.08,0.44111022
15504000,0.08,0.44098067
16004000,0.08,0.44097722
16504000,0.06666667,0.440992
17004000,0.06,0.44102302
17504000,0.08,0.4409511
18004000,0.1,0.44101515
18504000,0.06,0.44104373
19004000,0.057142857,0.44104767
19504000,0.1,0.44096884
20004000,0.05882353,0.44093585
20504000,0.08,0.4410122
21004000,0.1,0.44106147
21504000,0.08,0.44104815
22004000,0.06,0.44106933
22504000,0.08,0.44104815
23004000,0.078431375,0.441025
23504000,0.08,0.44104913
24004000,0.083333336,0.4415861
24504000,0.06,0.44172356
25004000,0.08,0.4416398
25504000,0.08,0.44161123
26004000,0.08,0.44159102
26504000,0.06,0.4415856
27004000,0.06666667,0.44150582
27504000,0.1,0.44152257
28004000,0.06,0.4415797
28504000,0.08,0.4416285
29004000,0.08,0.4416147
29504000,0.078431375,0.44158316
30004000,0.06,0.44158807
30504000,0.1,0.44151518
31004000,0.06,0.4414994
31504000,0.08,0.4407831
32004000,0.1,0.44088262
32504000,0.06,0.4408841
