timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],temperature_accel,temperature_gyro
944000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0069929115,7.4188654e-05,5.3656146e-09,-0.010979354,-0.321106,-9.631811,0.00849558,-0.0039257267,0.00026962414,11.827759,11.827759
1944000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0040504443,3.303801e-05,1.1562424e-09,-0.0036129935,-0.1752397,-9.8834505,0.006697087,-0.0007921327,-0.0011862854,11.827789,11.827789
2944000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0042616264,2.9767401e-05,6.977831e-10,-0.062625036,0.037116926,-9.841248,-0.00031775207,0.0011318092,-0.0005847642,11.827789,11.827789
3944000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0050132577,3.038087e-05,6.260923e-10,0.06332647,-0.1303593,-9.909507,-0.0005606705,-0.00035353715,0.00052733725,11.827789,11.827789
4944000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0046248334,3.002527e-05,6.038238e-10,0.012114441,-0.16909207,-9.79592,0.00057258806,-7.663016e-05,-0.00026718262,11.827789,11.827789
5944000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0045741145,3.056252e-05,6.091511e-10,-0.017320365,0.09314076,-9.940315,-0.00093931437,-8.075328e-06,-0.000121931145,11.827789,11.827789
6944000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0046836454,2.926397e-05,5.400822e-10,-0.04830913,0.15837604,-9.958715,-0.0013793411,0.0008047748,0.0023951672,11.827789,11.827789
7944000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.004209878,3.124781e-05,6.137669e-10,0.0060519087,-0.48276207,-9.615065,0.00034200348,0.00056945864,-0.00020224023,11.827789,11.827789
8944000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0047442573,2.909068e-05,6.152122e-10,0.019800263,-0.24786402,-9.66392,-0.0004864986,-0.00039510743,0.0008142032,11.827789,11.827789
9944000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0045787594,2.866912e-05,5.256588e-10,-0.02249126,-0.242508,-9.732263,0.0008298791,0.0011293998,0.0008759035,11.827789,11.827789
10944000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0044986876,3.0486852e-05,6.4222744e-10,-0.020654168,0.071109414,-9.886114,0.0017347187,-0.00026891354,0.0014545947,11.827789,11.827789
