timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
224000,224000,-0.103132375,-0.0031523579,0.0009151473,0.0,0.0,0.0,0.0,-1.0
228000,228000,-0.108415455,-0.00062390737,0.00086979475,0.0,0.0,0.0,0.0,-1.0
276000,276000,0.07281272,3.029527e-05,0.00018008097,0.0,0.0,0.0,0.0,-1.0
324000,324000,-0.06820934,-0.0015041569,-0.00042749304,0.0,0.0,0.0,0.0,-1.0
376000,376000,0.07565881,-0.0022813375,0.000338924,0.0,0.0,0.0,0.0,-1.0
424000,424000,-0.060080934,-0.0022688136,0.00031947932,0.0,0.0,0.0,0.0,-1.0
472000,472000,-0.066099234,-0.0004963606,0.0006176896,0.0,0.0,0.0,0.0,-1.0
524000,524000,0.0052630873,0.0018292915,4.378152e-05,0.0,0.0,0.0,0.0,-1.0
572000,572000,-0.00061989203,0.00095284625,-0.00066606904,0.0,0.0,0.0,0.0,-1.0
624000,624000,-0.000398006,0.0016995113,0.0005403584,0.0,0.0,0.0,0.0,-1.0
676000,676000,-2.0510804e-05,-0.00055589783,-0.0006899141,0.0,0.0,0.0,0.0,-1.0
724000,724000,-0.0017140482,0.0006605857,0.00097174564,0.0,0.0,0.0,0.0,-1.0
772000,772000,-0.0010352005,0.00041652264,-0.000113259106,0.0,0.0,0.0,0.0,-1.0
820000,820000,-0.00089928636,0.0016185263,-0.0007958968,0.0,0.0,0.0,0.0,-1.0
876000,876000,-0.0027952946,0.0009048126,0.00068555796,0.0,0.0,0.0,0.0,-1.0
924000,924000,-0.0018185218,-0.0014509428,0.00026288515,0.0,0.0,0.0,0.0,-1.0
976000,976000,0.000792404,-0.0023958893,0.0009989255,0.0,0.0,0.0,0.0,-1.0
1024000,1024000,-0.0022639162,8.495192e-05,0.00037278357,0.0,0.0,0.0,0.0,-1.0
1072000,1072000,-0.0032068596,-0.0019606717,0.00072366896,0.0,0.0,0.0,0.0,-1.0
1124000,1124000,0.00030008922,6.365453e-05,-0.00093157584,0.0,0.0,0.0,0.0,-1.0
1176000,1176000,0.0003997959,-0.00023813144,-0.00039563747,0.0,0.0,0.0,0.0,-1.0
1224000,1224000,-0.002121482,-0.0005901597,0.00066857063,0.0,0.0,0.0,0.0,-1.0
1276000,1276000,-0.00038159647,0.0008822581,0.0007170431,0.0,0.0,0.0,0.0,-1.0
1324000,1324000,0.00033261234,0.00028010385,-0.00022936192,0.0,0.0,0.0,0.0,-1.0
1376000,1376000,-0.0006321615,-0.001531326,0.0005013565,0.0,0.0,0.0,0.0,-1.0
1424000,1424000,-0.0027835236,-0.00020436036,-0.0005456285,0.0,0.0,0.0,0.0,-1.0
1476000,1476000,-0.0023289334,-0.00084586826,-0.00046737338,0.0,0.0,0.0,0.0,-1.0
1524000,1524000,-0.0022464655,-0.0003316727,-0.0015732357,0.0,0.0,0.0,0.0,-1.0
1576000,1576000,-0.0026996084,0.00040291614,0.00023887212,0.0,0.0,0.0,0.0,-1.0
1624000,1624000,-0.0011883065,-0.0014502123,-0.00033397356,0.0,0.0,0.0,0.0,-1.0
1676000,1676000,0.0004094709,-0.0015316891,-0.0008879946,0.0,0.0,0.0,0.0,-1.0
1724000,1724000,0.0010980573,-0.00019186294,0.0009603798,0.0,0.0,0.0,0.0,-1.0
1776000,1776000,-0.0024291452,-0.0012599959,-0.0010018254,0.0,0.0,0.0,0.0,-1.0
1824000,1824000,-0.00277214,0.00082069036,0.00023037758,0.0,0.0,0.0,0.0,-1.0
1876000,1876000,0.0021389292,0.00030132508,-0.00034555062,0.0,0.0,0.0,0.0,-1.0
1924000,1924000,0.001277138,-0.0015281459,0.0008598484,0.0,0.0,0.0,0.0,-1.0
1976000,1976000,-0.0006514016,-0.0003239173,0.0010265412,0.0,0.0,0.0,0.0,-1.0
2024000,2024000,0.00030342836,0.001286106,0.00076642446,0.0,0.0,0.0,0.0,-1.0
2076000,2076000,-0.0010586096,-0.00070126454,0.0011699797,0.0,0.0,0.0,0.0,-1.0
