timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
972000,972000,1311004,0.3156339,1.0651041,-9.74896,11.827759,0,0,0,0,1
1972000,1972000,1311004,-0.19785905,2.2692513,-11.071863,11.827789,0,0,0,0,1
2972000,2972000,1311004,-0.16554585,-0.3014097,-9.704885,11.827789,0,0,0,0,1
3972000,3972000,1311004,0.06511179,2.1211684,-11.268572,11.827789,0,0,0,0,1
4972000,4972000,1311004,0.3726001,-2.9408011,-8.672149,11.827789,0,0,0,0,1
5972000,5972000,1311004,0.03831863,-0.25513524,-9.743931,11.827789,0,0,0,0,1
6972000,6972000,1311004,0.1707448,0.9638215,-9.789178,11.827789,0,0,0,0,1
7972000,7972000,1311004,-0.08172352,-0.40005955,-9.764,11.827789,0,0,0,0,1
8972000,8972000,1311004,-0.22146201,-0.5289647,-9.448199,11.827789,0,0,0,0,1
9972000,9972000,1311004,0.022212507,-0.14111422,-9.765508,11.827789,0,0,0,0,1
10972000,10972000,1311004,-0.09822368,-0.320924,-9.6637535,11.827789,0,0,0,0,1
11972000,11972000,1311004,-0.028081179,0.9576646,-9.640605,11.827789,0,0,0,0,1
12972000,12972000,1311004,0.38217193,1.226954,-10.099457,11.827789,0,0,0,0,1
13972000,13972000,1311004,-0.39491263,-0.96060085,-9.360009,11.827789,0,0,0,0,1
14972000,14972000,1311004,-0.22594702,-0.90013784,-9.471565,11.827789,0,0,0,0,1
15972000,15972000,1311004,0.019770363,-0.18646571,-9.70609,11.827789,0,0,0,0,1
16972000,16972000,1311004,0.046586953,-3.1656919,-8.40628,11.827789,0,0,0,0,1
17972000,17972000,1311004,0.041607272,-2.7883418,-8.370621,11.827789,0,0,0,0,1
18972000,18972000,1311004,-0.02236148,0.019071264,-10.770998,11.827515,0,0,0,0,1
19972000,19972000,1311004,-0.09836551,0.0070168003,-9.626109,11.823761,0,0,0,0,1
20972000,20972000,1311004,0.0381679,-0.14014825,-9.556409,11.819977,0,0,0,0,1
21972000,21972000,1311004,-0.1300507,-0.097113006,-9.549976,11.817261,0,0,0,0,1
22972000,22972000,1311004,-0.011074684,-0.04133573,-9.086071,11.814789,0,0,0,0,1
23972000,23972000,1311004,-0.025412684,0.0060841097,-9.422155,11.812622,0,0,0,0,1
24972000,24972000,1311004,0.03301287,0.021796595,-9.65615,11.812347,0,0,0,0,1
25972000,25972000,1311004,-0.0021264963,-0.058460835,-9.622955,11.8125305,0,0,0,0,1
26972000,26972000,1311004,-0.060821503,0.02555218,-9.794925,11.812836,0,0,0,0,1
27972000,27972000,1311004,0.06869226,-0.02058053,-7.781636,11.813324,0,0,0,0,1
28972000,28972000,1311004,-0.08069139,-0.04778818,-9.560643,11.817596,0,0,0,0,1
29972000,29972000,1311004,0.0058110347,-0.030059166,-9.692648,11.822052,0,0,0,0,1
30972000,30972000,1311004,-0.07138803,0.039763883,-9.798589,11.826569,0,0,0,0,1
31972000,31972000,1311004,-0.0025601205,0.46000075,-9.524906,11.827759,0,0,0,0,1
32972000,32972000,1311004,-0.35116237,0.47807613,-9.504408,11.827759,0,0,0,0,1
33972000,33972000,1311004,0.0021334935,-0.03273543,-10.583539,11.827789,0,0,0,0,1
34972000,34972000,1311004,-0.04174676,-1.9703507,-11.275318,11.827789,0,0,0,0,1
