timestamp,rtl_time_s,rtl_limit_fraction
6800000,2.9459955e-11,3.2733287e-14
7820000,0.0033540716,3.7267464e-06
8828000,0.009583448,1.0648277e-05
9860000,0.018869048,2.096561e-05
10872000,0.017703656,1.967073e-05
11880000,0.010813465,1.20149625e-05
12880000,0.026314296,2.9238108e-05
13892000,0.032757893,3.639766e-05
14892000,0.0046118735,5.124304e-06
15900000,0.028096447,3.1218275e-05
16900000,0.013436809,1.4929788e-05
17912000,0.02621269,2.9125214e-05
18920000,0.04166901,4.6298905e-05
19932000,0.06679045,7.421161e-05
20940000,0.122213945,0.00013579328
21940000,0.1766512,0.00019627911
22952000,0.23269399,0.00025854888
23960000,0.28320295,0.00031466997
24972000,0.3897454,0.00043305047
25980000,0.50467646,0.0005607517
26980000,0.6163132,0.00068479247
27992000,0.72588253,0.00080653623
29000000,0.8206042,0.0009117825
30012000,0.91290975,0.0010143442
31020000,1.0072542,0.0011191715
32020000,1.1071068,0.0012301188
33032000,1.2158507,0.0013509453
34040000,1.3131268,0.0014590299
35052000,1.4181235,0.0015756929
36060000,1.5145892,0.001682877
37060000,1.6127622,0.0017919581
38072000,1.7175891,0.0019084325
39080000,1.8215215,0.002023913
40092000,1.9329076,0.0021476753
41100000,2.05573,0.0022841445
42100000,2.2027214,0.0024474682
43112000,2.3566556,0.0026185063
44120000,2.5067236,0.0027852484
45132000,2.6495914,0.0029439905
46140000,2.7854054,0.003094895
47140000,2.9181995,0.003242444
48152000,3.0567195,0.003396355
49160000,3.1882062,0.0035424517
50172000,3.3183742,0.0036870826
51180000,3.4627934,0.0038475483
52192000,3.5572596,0.003952511
53192000,3.5943966,0.0039937743
54200000,3.633075,0.00403675
55212000,3.667634,0.004075149
56220000,3.6996548,0.004110728
57220000,3.7365994,0.0041517774
58232000,3.7684305,0.0041871453
59240000,3.7958388,0.004217599
60252000,3.803917,0.0042265747
61260000,3.579829,0.003977588
62260000,3.1967077,0.0035518976
63272000,2.7863584,0.003095954
64280000,2.3333812,0.0025926458
65292000,1.8167477,0.0020186086
66300000,1.2249727,0.0013610809
67300000,0.8581013,0.00095344597
68312000,1.0641042,0.0011823381
69320000,1.0471926,0.0011635474
70332000,0.91986144,0.0010220683
71340000,0.7223238,0.000802582
72340000,0.91388655,0.0010154296
73352000,1.1759841,0.0013066492
74360000,1.416234,0.0015735935
75372000,1.6521213,0.0018356905
76412000,1.6370256,0.0018189175
77420000,1.0317094,0.0011463439
78432000,1.3180113,0.001464457
79440000,1.3941478,0.0015490532
80440000,1.4772199,0.0016413556
81452000,1.7832881,0.0019814314
82460000,1.9535033,0.0021705593
83472000,1.9887308,0.0022097009
84480000,1.9020288,0.0021133653
