timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
1000000,105.049805,130.01215,0,15,7293,1024000,0,3,253
2000000,158.68164,87.766396,0,77,6766,1024000,0,3,253
3000000,206.89746,73.68143,0,129,10534,1024000,0,3,253
4000000,263.47852,69.19079,0,181,6852,1024000,0,3,253
5000000,317.87402,66.11356,0,234,9631,1024000,0,3,253
6000000,375.8457,64.71172,0,284,10083,1024000,0,3,253
7000000,437.98828,64.33436,0,340,7902,1024000,0,3,253
8000000,499.49316,63.97197,0,390,7989,1024000,0,3,253
9000000,560.6543,63.652847,0,444,8209,1024000,0,3,253
10000000,618.4834,63.059074,0,506,11134,1024000,0,3,253
11000000,682.51465,63.14902,0,559,7170,1024000,0,3,253
12000000,738.65137,62.555164,0,615,11123,1024000,0,3,253
13000000,799.36426,62.411327,0,667,10768,1024000,0,3,253
14000000,859.01465,62.211372,0,722,11305,1024000,0,3,253
15000000,919.9531,62.125416,0,782,10994,1024000,0,3,253
16000000,983.7617,62.23189,0,840,7112,1024000,0,3,253
17000000,1043.9082,62.10782,0,898,8244,1024000,0,3,253
18000000,1105.9941,62.106586,0,950,6956,1024000,0,3,253
19000000,1162.2568,61.79588,0,1014,11041,1024000,0,3,253
20000000,1226.4375,61.91627,0,1076,6956,1024000,0,3,253
21000000,1286.5303,61.82864,0,1133,7451,1024000,0,3,253
22000000,1347.4092,61.785088,0,1190,6956,1024000,0,3,253
23000000,1407.5605,61.71346,0,1250,7053,1024000,0,3,253
24000000,1468.044,61.66179,0,1312,6906,1024000,0,3,253
25000000,1528.0127,61.593544,0,1370,7302,1024000,0,3,253
26000000,1589.2158,61.57842,0,1421,6956,1024000,0,3,253
27000000,1649.1846,61.51837,0,1480,7422,1024000,0,3,253
28000000,1710.0947,61.496502,0,1535,7402,1024000,0,3,253
29000000,1770.7119,61.46598,0,1598,6997,1024000,0,3,253
30000000,1827.1387,61.296925,0,1658,11037,1024000,0,3,253
31000000,1887.8047,61.276443,0,1716,10733,1024000,0,3,253
32000000,1948.0137,61.242886,0,1783,10809,1024000,0,3,253
33000000,2012.5068,61.341957,0,1838,6906,1024000,0,3,253
34000000,2068.8135,61.193016,0,1895,10982,1024000,0,3,253
35000000,2132.6924,61.27018,0,1948,6956,1024000,0,3,253
36000000,2188.54,61.118748,0,2002,10572,1024000,0,3,253
37000000,2248.0928,61.0762,0,2060,10275,1024000,0,3,253
38000000,2307.5703,61.03392,0,2114,10464,1024000,0,3,253
39000000,2366.9395,60.991016,0,2173,10363,1024000,0,3,253
40000000,2426.3691,60.951794,0,2228,10481,1024000,0,3,253
41000000,2485.913,60.917297,0,2287,10504,1024000,0,3,253
42000000,2545.245,60.879383,0,2346,10522,1024000,0,3,253
43000000,2605.4102,60.86269,0,2398,10121,1024000,0,3,253
44000000,2664.9521,60.832542,0,2452,10622,1024000,0,3,253
45000000,2724.9072,60.81296,0,2505,10313,1024000,0,3,253
46000000,2784.3594,60.783257,0,2562,10431,1024000,0,3,253
47000000,2847.878,60.84169,0,2616,6906,1024000,0,3,253
48000000,2904.4375,60.752125,0,2671,10891,1024000,0,3,253
49000000,2964.6836,60.741753,0,2730,10657,1024000,0,3,253
50000000,3024.8818,60.730846,0,2787,10456,1024000,0,3,253
51000000,3085.042,60.71961,0,2837,10450,1024000,0,3,253
52000000,3144.583,60.69686,0,2889,10606,1024000,0,3,253
53000000,3204.331,60.678894,0,2944,10477,1024000,0,3,253
54000000,3263.4893,60.650635,0,2997,10733,1024000,0,3,253
55000000,3323.296,60.635235,0,3057,10733,1024000,0,3,253
56000000,3383.5137,60.62775,0,3107,10756,1024000,0,3,253
57000000,3443.6191,60.618557,0,3158,10982,1024000,0,3,253
58000000,3504.1191,60.61651,0,3212,10668,1024000,0,3,253
59000000,3564.0781,60.605328,0,3267,11002,1024000,0,3,253
60000000,3624.8125,60.607487,0,3318,10718,1024000,0,3,253
61000000,3684.918,60.59923,0,3371,10530,1024000,0,3,253
62000000,3745.1348,60.593044,0,3424,10436,1024000,0,3,253
63000000,3804.8594,60.579216,0,3490,9740,1024000,0,3,253
64000000,3863.709,60.55211,0,3549,10325,1024000,0,3,253
65000000,3922.9639,60.532093,0,3606,10610,1024000,0,3,253
66000000,3982.9268,60.523445,0,3659,10366,1024000,0,3,253
67000000,4042.3193,60.506516,0,3713,10780,1024000,0,3,253
68000000,4103.583,60.51768,0,3765,10504,1024000,0,3,253
69000000,4164.2334,60.51961,0,3820,10891,1024000,0,3,253
70000000,4229.7324,60.59094,0,3876,6906,1024000,0,3,253
71000000,4290.509,60.59356,0,3934,7825,1024000,0,3,253
72000000,4349.213,60.567245,0,3986,9968,1024000,0,3,253
73000000,4408.6562,60.55181,0,4041,10792,1024000,0,3,253
74000000,4470.135,60.564365,0,4093,10454,1024000,0,3,253
75000000,4534.6055,60.61658,0,4141,7015,1024000,0,3,253
76000000,4596.13,60.62856,0,4200,6798,1024000,0,3,253
77000000,4656.4736,60.62485,0,4254,7422,1024000,0,3,253
78000000,4717.6943,60.63251,0,4311,6906,1024000,0,3,253
79000000,4778.341,60.632687,0,4362,7422,1024000,0,3,253
80000000,4839.63,60.64091,0,4420,6906,1024000,0,3,253
81000000,4900.5225,60.644028,0,4474,7628,1024000,0,3,253
82000000,4960.968,60.641598,0,4527,7252,1024000,0,3,253
83000000,5021.1055,60.635513,0,4581,8153,1024000,0,3,253
84000000,5082.2715,60.641838,0,4629,8158,1024000,0,3,253
