timestamp,mag_inconsistency_angle
496000,7.385828e-09
992000,9.895416e-09
1496000,6.3017795e-09
1992000,7.482791e-09
2496000,0.00058655895
2992000,5.8335398e-05
3500000,5.518515e-06
3992000,5.5633274e-07
4488000,6.3646226e-08
4996000,0.00064204814
5488000,0.000215351
5996000,2.0351417e-05
6500000,1.9301528e-06
6996000,1.9861974e-07
7492000,2.6382988e-08
7996000,1.0232103e-08
8492000,8.430954e-09
9000000,9.167348e-09
9492000,8.40376e-09
10000000,7.923641e-09
10496000,8.087133e-09
11000000,0.0002514833
11496000,2.5014091e-05
11992000,2.4951798e-06
12496000,2.4213745e-07
12992000,3.1309042e-08
13496000,0.00041167028
13992000,0.000501078
14500000,4.7343277e-05
14608000,0.0006263516
34628000,0.00059503445
34640000,0.0005652829
35124000,0.0005671485
