timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
968000,968000,197388,0.0076684,-0.21471365,0.43268797,11.827728,0,0
1960000,1960000,197388,0.0049969405,-0.21586792,0.4323393,11.827728,0,0
2960000,2960000,197388,0.0044113765,-0.21097414,0.42631525,11.827728,0,0
3960000,3960000,197388,0.007207325,-0.21847647,0.4291062,11.827728,0,0
4960000,4960000,197388,-0.00584672,-0.21810775,0.4314157,11.827728,0,0
5964000,5964000,197388,0.009574664,-0.20836285,0.43388134,11.827728,0,0
6964000,6964000,197388,0.0065911473,-0.21218674,0.42972767,11.827728,0,0
7964000,7964000,197388,0.00043721835,-0.21552102,0.4294387,11.827728,0,0
8964000,8964000,197388,0.0037806875,-0.21997179,0.43008634,11.827728,0,0
9968000,9968000,197388,0.003722183,-0.22048439,0.4291763,11.827728,0,0
10968000,10968000,197388,0.0058770594,-0.21774983,0.4218073,11.827728,0,0
11968000,11968000,197388,0.013104325,-0.21726935,0.42328703,11.827728,0,0
12960000,12960000,197388,0.0061997287,-0.22363994,0.4325802,11.827728,0,0
13960000,13960000,197388,0.01009306,-0.22078216,0.42631266,11.827728,0,0
14960000,14960000,197388,0.007746832,-0.2226567,0.42262667,11.827728,0,0
15960000,15960000,197388,0.010438207,-0.21606953,0.44084722,11.827728,0,0
16964000,16964000,197388,0.005956231,-0.21166761,0.42388076,11.827728,0,0
17964000,17964000,197388,0.011072564,-0.21545999,0.42169198,11.827728,0,0
18964000,18964000,197388,0.02996242,-0.21098877,0.42404696,11.827576,0,0
19964000,19964000,197388,0.003780548,-0.21449342,0.42836648,11.825287,0,0
20964000,20964000,197388,0.004095369,-0.2174102,0.43009123,11.821503,0,0
21968000,21968000,197388,0.021472085,-0.21102943,0.42265865,11.818451,0,0
22968000,22968000,197388,0.0076642684,-0.21466708,0.4301835,11.816437,0,0
23960000,23960000,197388,0.012650519,-0.21315275,0.41957954,11.813141,0,0
24960000,24960000,197388,0.015496291,-0.21798703,0.42768246,11.812286,0,0
25960000,25960000,197388,0.015170771,-0.21980564,0.42817825,11.8125,0,0
26960000,26960000,197388,0.0075632245,-0.20929755,0.42367253,11.812988,0,0
27964000,27964000,197388,0.0015200523,-0.21683998,0.43600032,11.813446,0,0
28964000,28964000,197388,0.007432574,-0.21980381,0.4278415,11.817627,0,0
29964000,29964000,197388,0.01454073,-0.21763784,0.4289591,11.8220215,0,0
30964000,30964000,197388,0.013733579,-0.22157057,0.42852926,11.82663,0,0
31968000,31968000,197388,0.001835799,-0.2142747,0.43533283,11.827728,0,0
32968000,32968000,197388,0.011729053,-0.21936952,0.435274,11.827728,0,0
33956000,33956000,197388,0.017642478,-0.20665102,0.42764938,11.827728,0,0
34960000,34960000,197388,0.018694242,-0.21607031,0.4300375,11.827728,0,0
