timestamp,mag_inconsistency_angle
496000,6.799484e-09
1000000,7.792221e-09
1496000,8.107683e-09
1992000,7.158342e-09
2496000,6.573606e-05
2992000,6.5455606e-06
3500000,9.625251e-05
3992000,9.579632e-06
4500000,9.1177117e-07
4996000,9.86968e-08
5500000,1.6290558e-08
5996000,0.0005830048
6500000,5.5081764e-05
6996000,5.484759e-06
7492000,5.5231834e-07
7996000,6.0440605e-08
8492000,1.5101957e-08
8996000,8.00064e-09
9492000,7.965862e-09
10000000,8.243962e-09
10496000,0.00040167265
11000000,0.00012378395
11496000,0.00014553285
11992000,1.447958e-05
12496000,1.3753942e-06
12992000,1.4412794e-07
13496000,2.1308788e-08
13992000,1.04262545e-08
14500000,8.020054e-09
14620000,8.142774e-09
79452000,8.385471e-09
79464000,8.748467e-09
79948000,0.00027783372
