timestamp,instance_count,seq_reached,seq_current,seq_total,item_changed_index,item_do_jump_remaining,valid,warning,finished,failure,stay_in_failsafe,flight_termination,item_do_jump_changed,execution_mode
8204000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
75640000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
77456000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77508000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77556000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77608000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77656000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77708000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77756000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77808000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77856000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77908000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77956000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78008000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78056000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78108000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78156000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78160000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78216000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78268000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78316000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78368000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78416000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78468000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78516000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78568000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78616000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78664000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78716000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78768000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78816000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78868000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78916000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78968000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
79016000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
79068000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
79116000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
79168000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
79216000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
79268000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
79316000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
79368000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
79416000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
