timestamp,rtl_time_s,rtl_limit_fraction
8204000,1.8573178e-11,2.0636865e-14
9232000,0.0039414046,4.379339e-06
10252000,0.0043950872,4.883431e-06
11260000,0.0049193003,5.4658894e-06
12272000,0.0047237272,5.248586e-06
13280000,0.015803766,1.755974e-05
14280000,0.0132348435,1.47053825e-05
15280000,0.0070593054,7.843673e-06
16292000,0.02774368,3.0826315e-05
17300000,0.021948049,2.4386722e-05
18300000,0.04302083,4.7800924e-05
19312000,0.039646897,4.4052107e-05
20320000,0.34428105,0.00038253452
21332000,0.97460157,0.0010828908
22340000,1.4378387,0.0015975985
23340000,1.734842,0.0019276023
24352000,1.8545747,0.0020606385
25360000,2.3966029,0.0026628922
26372000,2.4154727,0.0026838589
27412000,2.389212,0.00265468
28440000,2.2663152,0.0025181281
29460000,2.1862025,0.002429114
30500000,2.1514816,0.002390535
31540000,2.2354505,0.002483834
32552000,2.2250805,0.0024723117
33552000,2.260479,0.0025116433
34580000,2.3309734,0.0025899706
35600000,2.4209635,0.0026899597
36624000,2.3886933,0.002654104
37632000,2.4567323,0.0027297027
38652000,2.438217,0.00270913
39660000,2.5284128,0.0028093478
40696000,2.605736,0.0028952623
41724000,2.6260922,0.0029178804
42756000,2.5899103,0.0028776783
43796000,2.602879,0.002892088
44828000,2.5831103,0.002870123
45856000,2.500074,0.00277786
46876000,2.417118,0.002685687
47888000,2.3996444,0.0026662718
48888000,2.392521,0.0026583567
49896000,2.4202433,0.0026891595
50908000,2.4734602,0.0027482891
51928000,2.3232422,0.0025813803
52956000,2.2242236,0.00247136
53988000,2.2984498,0.0025538332
54988000,2.3475435,0.0026083817
55992000,2.3936105,0.0026595674
57016000,2.5366015,0.0028184464
58028000,2.7100954,0.003011217
59048000,2.8740146,0.0031933496
60068000,2.5598223,0.0028442473
61076000,2.0482776,0.0022758641
62088000,2.0281792,0.0022535324
63108000,2.1866167,0.0024295743
64128000,2.421632,0.0026907024
65148000,2.659517,0.002955019
66148000,2.8930213,0.0032144682
67176000,3.1061006,0.003451223
68216000,3.2005312,0.003556146
69220000,3.2906222,0.003656247
70236000,3.32698,0.003696645
71268000,3.3601918,0.0037335467
72292000,3.3930418,0.0037700466
73308000,3.4249647,0.0038055165
74328000,3.4491239,0.00383236
75328000,3.459437,0.0038438188
76348000,3.4654973,0.0038505527
77356000,3.4466848,0.00382965
78368000,3.4906564,0.0038785073
79368000,3.5458019,0.00393978
80396000,0.04358636,4.842929e-05
