timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
1000000,104.69336,130.8667,0,6,7876,1024000,0,3,253
2000000,156.00684,86.67046,0,62,10056,1024000,0,3,253
3000000,207.37402,74.06215,0,119,10434,1024000,0,3,253
4000000,259.9795,68.41566,0,183,10223,1024000,0,3,253
5000000,319.8838,66.642456,0,224,7911,1024000,0,3,253
6000000,376.2793,64.87574,0,280,9966,1024000,0,3,253
7000000,436.25977,64.155846,0,341,11110,1024000,0,3,253
8000000,498.95215,63.968227,0,392,10801,1024000,0,3,253
9000000,561.1338,63.7652,0,450,10206,1024000,0,3,253
10000000,621.9033,63.45952,0,502,10651,1024000,0,3,253
11000000,683.5049,63.28749,0,553,11032,1024000,0,3,253
12000000,745.5488,63.182102,0,606,9575,1024000,0,3,253
13000000,806.8887,63.038174,0,665,8533,1024000,0,3,253
14000000,865.15137,62.692127,0,726,9675,1024000,0,3,253
15000000,926.0967,62.5741,0,774,9675,1024000,0,3,253
16000000,985.22656,62.35611,0,835,9970,1024000,0,3,253
17000000,1047.7148,62.363976,0,889,8672,1024000,0,3,253
18000000,1108.0518,62.250095,0,941,8835,1024000,0,3,253
19000000,1168.3574,62.146667,0,998,9452,1024000,0,3,253
20000000,1228.7158,62.05635,0,1047,10329,1024000,0,3,253
21000000,1289.7119,62.00538,0,1099,9660,1024000,0,3,253
22000000,1350.1846,61.935074,0,1153,10238,1024000,0,3,253
23000000,1410.4219,61.86061,0,1207,10777,1024000,0,3,253
24000000,1471.456,61.825882,0,1257,11068,1024000,0,3,253
25000000,1532.6631,61.80093,0,1307,10356,1024000,0,3,253
26000000,1594.1699,61.789536,0,1357,9548,1024000,0,3,253
27000000,1653.9111,61.713104,0,1414,10310,1024000,0,3,253
28000000,1716.876,61.75813,0,1474,8410,1024000,0,3,253
29000000,1776.709,61.691284,0,1527,8788,1024000,0,3,253
30000000,1835.9209,61.608086,0,1583,10317,1024000,0,3,253
31000000,1896.8174,61.58498,0,1632,9607,1024000,0,3,253
32000000,1957.6875,61.5625,0,1689,8908,1024000,0,3,253
33000000,2016.5518,61.48024,0,1743,9845,1024000,0,3,253
34000000,2077.2002,61.455627,0,1802,9457,1024000,0,3,253
35000000,2137.3604,61.418404,0,1856,9251,1024000,0,3,253
36000000,2196.6523,61.359,0,1916,9979,1024000,0,3,253
37000000,2256.4678,61.31706,0,1968,9743,1024000,0,3,253
38000000,2316.579,61.28516,0,2020,9963,1024000,0,3,253
39000000,2376.5312,61.250805,0,2078,9398,1024000,0,3,253
40000000,2436.2568,61.212482,0,2132,9743,1024000,0,3,253
41000000,2496.621,61.191692,0,2189,9216,1024000,0,3,253
