timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
972000,972000,1310996,0.0678184,-0.03371896,-9.78314,11.827667,0,0,0,0,1
1972000,1972000,1310996,-0.08829344,0.18273266,-9.799704,11.827667,0,0,0,0,1
2972000,2972000,1310996,-0.08984173,-0.07442825,-9.749373,11.827667,0,0,0,0,1
3972000,3972000,1310996,0.044631366,-0.13021973,-9.816706,11.827667,0,0,0,0,1
4972000,4972000,1310996,0.026154391,-0.06215975,-9.825341,11.827667,0,0,0,0,1
5972000,5972000,1310996,0.050797462,-0.097702704,-9.759822,11.827667,0,0,0,0,1
6972000,6972000,1310996,0.17529587,-0.075974844,-9.804695,11.827667,0,0,0,0,1
7972000,7972000,1310996,-0.07419254,-0.106145345,-9.769804,11.827667,0,0,0,0,1
8972000,8972000,1310996,0.056004148,-0.108783424,-9.788681,11.827667,0,0,0,0,1
9972000,9972000,1310996,0.0043786396,-0.091654114,-9.792537,11.827667,0,0,0,0,1
10972000,10972000,1310996,-0.045816425,-0.13231651,-9.694089,11.827667,0,0,0,0,1
11972000,11972000,1310996,0.008058339,-0.08432997,-9.653057,11.827667,0,0,0,0,1
12972000,12972000,1310996,0.09483846,-0.13961674,-9.724697,11.827667,0,0,0,0,1
13972000,13972000,1310996,-0.14053896,-0.14863436,-9.652863,11.827667,0,0,0,0,1
14972000,14972000,1310996,0.04542967,-0.08096867,-9.772922,11.827667,0,0,0,0,1
15972000,15972000,1310996,0.009223712,-0.15768887,-9.747166,11.827667,0,0,0,0,1
16972000,16972000,1310996,-0.02207571,0.0493103,-9.742623,11.827667,0,0,0,0,1
17972000,17972000,1310996,0.092584275,0.11009568,-9.789377,11.827667,0,0,0,0,1
18972000,18972000,1310996,-0.043820515,-0.040522635,-9.768713,11.827667,0,0,0,0,1
19972000,19972000,1310996,-0.104643516,0.08926797,-9.709158,11.827667,0,0,0,0,1
20972000,20972000,1310996,0.060324185,-0.049654536,-9.872402,11.827301,0,0,0,0,1
21972000,21972000,1310996,-0.10612875,-0.031542525,-9.73674,11.826111,0,0,0,0,1
22972000,22972000,1310996,-0.0043257084,-0.04133788,-9.680318,11.824432,0,0,0,0,1
23972000,23972000,1310996,-0.012137314,0.037030388,-9.720552,11.822449,0,0,0,0,1
24972000,24972000,1310996,0.030120028,0.0007606454,-9.743175,11.8203125,0,0,0,0,1
25972000,25972000,1310996,-0.04195175,-0.18193747,-9.561007,11.818085,0,0,0,0,1
26972000,26972000,1310996,-0.09953746,-0.10299915,-9.886949,11.816162,0,0,0,0,1
27972000,27972000,1310996,0.05501372,-0.1016214,-9.728501,11.813873,0,0,0,0,1
28972000,28972000,1310996,-0.08641202,-0.052012235,-9.157316,11.811554,0,0,0,0,1
29972000,29972000,1310996,0.008736468,0.013545031,-9.647273,11.811493,0,0,0,0,1
30972000,30972000,1310996,-0.07201582,0.06513438,-9.8108835,11.812164,0,0,0,0,1
31972000,31972000,1310996,-0.03467237,-0.075240925,-9.784166,11.812866,0,0,0,0,1
32972000,32972000,1310996,-0.09071007,-0.05110647,-9.699716,11.813385,0,0,0,0,1
33972000,33972000,1310996,-0.07521636,0.08267255,-9.711769,11.813751,0,0,0,0,1
34972000,34972000,1310996,0.024889478,0.026667919,-9.74961,11.814026,0,0,0,0,1
35972000,35972000,1310996,0.016762583,-0.049833756,-9.801958,11.814209,0,0,0,0,1
36972000,36972000,1310996,-0.10990188,0.06046704,-9.75072,11.8142395,0,0,0,0,1
37972000,37972000,1310996,0.046875488,-0.014607471,-9.701029,11.814301,0,0,0,0,1
38972000,38972000,1310996,-0.06906361,-0.05464482,-9.713542,11.814392,0,0,0,0,1
39972000,39972000,1310996,0.04449161,-0.047245428,-9.768063,11.814484,0,0,0,0,1
40972000,40972000,1310996,0.056231044,-0.03333378,-9.711873,11.814606,0,0,0,0,1
