timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
796000,1659639587007621,0,473977420,85455939,488048,488048,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,0.0,1.5526448,0,nan,nan,0,3,0,1,10
1996000,1659639588207621,0,473977419,85455939,488048,488048,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,1.5599753,0,nan,nan,0,3,0,1,10
2996000,1659639589207621,0,473977419,85455939,488049,488049,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,0.0,3.3199654,0,nan,nan,0,3,0,1,10
3796000,1659639590007621,0,473977420,85455940,488050,488050,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,5.3457685,0,nan,nan,0,3,0,1,10
4996000,1659639591207621,0,473977420,85455939,488048,488048,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,-0.01,4.8904123,0,nan,nan,0,3,0,1,10
5996000,1659639592208621,0,473977419,85455939,488049,488049,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.02,0.0,-0.01,6.1926026,0,nan,nan,0,3,0,1,10
6800000,1659639593008621,0,473977420,85455940,488049,488049,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.5673792,0,nan,nan,0,3,0,1,10
7600000,1659639593808621,0,473977419,85455939,488048,488048,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,1.1595967,0,nan,nan,0,3,0,1,10
8800000,1659639595009621,0,473977420,85455940,488047,488047,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,4.0376444,0,nan,nan,0,3,0,1,10
9600000,1659639595809621,0,473977419,85455940,488049,488049,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,0.0033161256,0,nan,nan,0,3,0,1,10
10796000,1659639597009621,0,473977420,85455939,488049,488049,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.02,0.120078646,0,nan,nan,0,3,0,1,10
12000000,1659639598208621,0,473977419,85455939,488050,488050,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3.9383354,0,nan,nan,0,3,0,1,10
12800000,1659639599009621,0,473977419,85455940,488049,488049,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,0.0,4.563338,0,nan,nan,0,3,0,1,10
14000000,1659639600208621,0,473977420,85455940,488049,488049,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,-0.01,1.664346,0,nan,nan,0,3,0,1,10
14800000,1659639601009621,0,473977420,85455939,488049,488049,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.03,3.5657077,0,nan,nan,0,3,0,1,10
15600000,1659639601809621,0,473977420,85455940,488047,488047,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,-0.02,6.240599,0,nan,nan,0,3,0,1,10
17000000,1659639603208621,0,473977419,85455940,488048,488048,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4.1818085,0,nan,nan,0,3,0,1,10
17800000,1659639604009621,0,473977419,85455940,488050,488050,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,6.078633,0,nan,nan,0,3,0,1,10
18600000,1659639604808621,0,473977420,85455940,488048,488048,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,6.183003,0,nan,nan,0,3,0,1,10
19800000,1659639606009621,0,473977420,85455940,488048,488048,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.034382984,0,nan,nan,0,3,0,1,10
20600000,1659639606808621,0,473977423,85455939,488059,488059,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.16,0.14999999,-0.02,-0.07,6.119997,0,nan,nan,0,3,0,1,10
21800000,1659639608009621,0,473977449,85455931,488226,488226,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.26999998,0.26,-0.07,-0.22,6.0185933,0,nan,nan,0,3,0,1,10
23000000,1659639609208621,0,473977476,85455920,488527,488527,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.19999999,0.19,-0.06,-0.28,5.9625683,0,nan,nan,0,3,0,1,10
23800000,1659639610009621,0,473977486,85455912,488765,488765,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.12,0.11,-0.06,-0.31,5.777214,0,nan,nan,0,3,0,1,10
25000000,1659639611208621,0,473977494,85455902,489152,489152,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.049999997,0.02,-0.049999997,-0.32,5.0686107,0,nan,nan,0,3,0,1,10
25800000,1659639612009621,0,473977487,85455901,489431,489431,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.32,-0.31,0.07,-0.35999998,2.8958502,0,nan,nan,0,3,0,1,10
27000000,1659639613208621,0,473977439,85455924,489796,489796,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.42,-0.39999998,0.12,-0.28,2.841396,0,nan,nan,0,3,0,1,10
27800000,1659639614009621,0,473977414,85455935,490064,490064,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.28,-0.28,0.06,-0.35999998,2.90161,0,nan,nan,0,3,0,1,10
29000000,1659639615208621,0,473977393,85455939,490513,490513,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,-0.22999999,5.4122663,0,nan,nan,0,3,0,1,10
29800000,1659639616009621,0,473977402,85455938,490560,490560,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.17,0.17999999,-0.01,0.07,6.200631,0,nan,nan,0,3,0,1,10
30600000,1659639616808621,0,473977415,85455938,490489,490489,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.14999999,0.16,0.0,0.099999994,0.009424777,0,nan,nan,0,3,0,1,10
31800000,1659639618009621,0,473977424,85455939,490360,490360,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.02,0.01,0.01,0.099999994,0.6510078,0,nan,nan,0,3,0,1,10
33000000,1659639619208621,0,473977423,85455939,490255,490255,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.02,-0.01,0.0,0.06,3.5842083,0,nan,nan,0,3,0,1,10
33800000,1659639620009621,0,473977422,85455938,490205,490205,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.01,-0.01,-0.01,0.049999997,3.9355428,0,nan,nan,0,3,0,1,10
34600000,1659639620809621,0,473977421,85455936,490169,490169,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.01,-0.01,0.0,0.03,3.3339276,0,nan,nan,0,3,0,1,10
35800000,1659639622009621,0,473977420,85455935,490127,490127,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.01,-0.01,0.0,0.02,3.4529593,0,nan,nan,0,3,0,1,10
36600000,1659639622809621,0,473977419,85455935,490116,490116,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.01,0.0,2.3329816,0,nan,nan,0,3,0,1,10
37800000,1659639624009621,0,473977419,85455937,490108,490108,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.01,0.0,0.01,0.0,1.8388789,0,nan,nan,0,3,0,1,10
38600000,1659639624809621,0,473977419,85455939,490098,490098,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.01,0.0,0.02,-0.01,1.3767157,0,nan,nan,0,3,0,1,10
39800000,1659639626009621,0,473977419,85455941,490084,490084,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.942377,0,nan,nan,0,3,0,1,10
40600000,1659639626809621,0,473977419,85455940,490072,490072,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.01,0.0,-0.01,0.02,4.380253,0,nan,nan,0,3,0,1,10
