timestamp,speed_xy,speed_up,speed_down,want_takeoff
6636000,5.0,3.0,1.0,0
6656000,5.0,3.0,1.0,0
7636000,5.0,3.0,1.0,0
8636000,5.0,3.0,1.0,0
9636000,5.0,3.0,1.0,0
10636000,5.0,3.0,1.0,0
11296000,5.0,3.0,1.0,0
