timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
7656000,0.0,-0.0,1.5644348,0.0,0.7093524,0.0,0.0,0.7048541,0.0,0.0,-0.0,0,0,0,0,0
7660000,0.0,-0.0,1.5644691,0.0,0.7093403,0.0,0.0,0.70486623,0.0,0.0,-0.0,0,0,0,0,0
7704000,0.0,-0.0,1.5647117,0.0,0.70925474,0.0,0.0,0.70495224,0.0,0.0,-0.0,0,0,0,0,0
7756000,0.0,-0.0,1.5649081,0.0,0.7091855,0.0,0.0,0.7050219,0.0,0.0,-0.0,0,0,0,0,0
7808000,0.0,-0.0,1.5648385,0.0,0.70921004,0.0,0.0,0.70499724,0.0,0.0,-0.0,0,0,0,0,0
7852000,0.0,-0.0,1.5649248,0.0,0.70917964,0.0,0.0,0.7050279,0.0,0.0,-0.0,0,0,0,0,0
7908000,0.0,-0.0,1.5650481,0.0,0.7091362,0.0,0.0,0.70507157,0.0,0.0,-0.0,0,0,0,0,0
7956000,0.0,-0.0,1.5651699,0.0,0.7090932,0.0,0.0,0.7051147,0.0,0.0,-0.0,0,0,0,0,0
8004000,0.0,-0.0,1.5652106,0.0,0.7090789,0.0,0.0,0.70512915,0.0,0.0,-0.0,0,0,0,0,0
8048000,0.0,0.0,1.5652977,0.0,0.70904815,0.0,0.0,0.70516014,0.0,0.0,-0.001,0,0,0,0,0
8096000,0.0,0.0,1.565546,0.0,0.7089606,0.0,0.0,0.7052481,0.0,0.0,-0.001,0,0,0,0,0
8148000,0.0,0.0,1.5659854,0.0,0.7088056,0.0,0.0,0.70540386,0.0,0.0,-0.001,0,0,0,0,0
8196000,0.0,0.0,1.5661191,0.0,0.70875853,0.0,0.0,0.70545125,0.0,0.0,-0.001,0,0,0,0,0
8256000,0.0,0.0,1.5662757,0.0,0.7087033,0.0,0.0,0.7055067,0.0,0.0,-0.001,0,0,0,0,0
8296000,0.0,0.0,1.5663428,0.0,0.70867956,0.0,0.0,0.7055305,0.0,0.0,-0.001,0,0,0,0,0
8348000,0.0,0.0,1.5667592,0.0,0.7085327,0.0,0.0,0.7056781,0.0,0.0,-0.001,0,0,0,0,0
8396000,0.0,0.0,1.5671085,0.0,0.7084094,0.0,0.0,0.7058018,0.0,0.0,-0.001,0,0,0,0,0
8448000,0.0,0.0,1.5674485,0.0,0.70828944,0.0,0.0,0.7059222,0.0,0.0,-0.001,0,0,0,0,0
