timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
1220000,0.0,0.0,488.05612,0.0,0.0,0.0,0.0,1,0,0,0
8012000,47.3977424911571,8.545593447982357,488.02136,0.06573367,-0.034022644,0.03475471,1.565195,1,1,1,0
14636000,47.397741751999106,8.54559383195377,488.02924,-0.016456949,-0.0051217307,0.026872614,1.5829844,1,1,1,0
16424000,47.397741825323045,8.54559369649079,488.02295,-0.008303699,-0.015317813,0.033159513,1.5820247,1,1,1,0
22880000,47.397741825323045,8.54559369649079,488.02295,-0.008303699,-0.015317813,0.033159513,1.5830272,1,1,1,0
