timestamp,speed_xy,speed_up,speed_down,want_takeoff
7684000,5.0,3.0,1.0,0
7704000,5.0,3.0,1.0,0
8684000,5.0,3.0,1.0,0
9684000,5.0,3.0,1.0,0
10684000,5.0,3.0,1.0,0
11324000,5.0,3.0,1.0,0
