timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
212000,212000,-0.00029026743,0.00015161515,0.0007139311,0.0,0.0,0.0,0.0,-1.0
216000,216000,-0.0002794192,-0.0010083052,0.0011826095,0.0,0.0,0.0,0.0,-1.0
264000,264000,-0.0009251787,0.00089675497,-0.0007313196,0.0,0.0,0.0,0.0,-1.0
312000,312000,-0.0028631212,-0.00012780391,0.00017134147,0.0,0.0,0.0,0.0,-1.0
360000,360000,0.001816313,0.0011554823,-0.00027405578,0.0,0.0,0.0,0.0,-1.0
412000,412000,-0.00071720895,9.7496246e-05,0.0002575754,0.0,0.0,0.0,0.0,-1.0
460000,460000,0.0004293167,2.3613047e-05,-0.00032253665,0.0,0.0,0.0,0.0,-1.0
512000,512000,-0.00022694767,-0.002441017,-9.041221e-05,0.0,0.0,0.0,0.0,-1.0
564000,564000,-0.00081116887,-0.001308634,0.00031926943,0.0,0.0,0.0,0.0,-1.0
612000,612000,-0.00049545255,-0.000530364,-1.1334554e-06,0.0,0.0,0.0,0.0,-1.0
664000,664000,-0.0007382115,-0.00074978406,0.0005340418,0.0,0.0,0.0,0.0,-1.0
712000,712000,0.0015846493,-0.00043107165,-0.00036624545,0.0,0.0,0.0,0.0,-1.0
764000,764000,-3.5739755e-05,-0.0009539275,8.227163e-05,0.0,0.0,0.0,0.0,-1.0
808000,808000,0.0009708364,7.719063e-05,0.0008261242,0.0,0.0,0.0,0.0,-1.0
864000,864000,-0.0021793006,0.0005421588,-0.00068334705,0.0,0.0,0.0,0.0,-1.0
912000,912000,-0.0025915154,0.0016227496,-0.00037068906,0.0,0.0,0.0,0.0,-1.0
964000,964000,0.0016465078,0.0011092664,0.00026053723,0.0,0.0,0.0,0.0,-1.0
1012000,1012000,-0.0006568503,0.0015514507,0.0010693559,0.0,0.0,0.0,0.0,-1.0
1064000,1064000,-0.0013083187,0.0007403474,0.0005074402,0.0,0.0,0.0,0.0,-1.0
1112000,1112000,0.0006377235,0.000112842856,-7.0662695e-06,0.0,0.0,0.0,0.0,-1.0
1164000,1164000,-0.0019141013,0.002423667,0.0013773715,0.0,0.0,0.0,0.0,-1.0
1212000,1212000,-0.00055635575,4.9734645e-05,0.00027728055,0.0,0.0,0.0,0.0,-1.0
1264000,1264000,0.00045450337,0.00041695806,-0.00015646282,0.0,0.0,0.0,0.0,-1.0
1308000,1308000,0.00038064207,-0.00031195628,-0.0006148175,0.0,0.0,0.0,0.0,-1.0
1364000,1364000,0.0015887119,0.0005644284,0.00055044994,0.0,0.0,0.0,0.0,-1.0
1412000,1412000,-0.0014302076,-0.0002115473,0.0006274161,0.0,0.0,0.0,0.0,-1.0
1464000,1464000,-5.2851337e-05,0.0010836433,-0.00023561926,0.0,0.0,0.0,0.0,-1.0
1508000,1508000,-7.2797004e-05,0.0002878334,-0.00044382122,0.0,0.0,0.0,0.0,-1.0
1564000,1564000,0.00022241141,-0.0012390886,-7.904292e-05,0.0,0.0,0.0,0.0,-1.0
1612000,1612000,0.0006721772,0.002200036,-3.0358648e-05,0.0,0.0,0.0,0.0,-1.0
1664000,1664000,-0.00015621576,0.00017096582,1.2610578e-05,0.0,0.0,0.0,0.0,-1.0
1712000,1712000,0.00022440361,-3.081652e-05,-0.00070729846,0.0,0.0,0.0,0.0,-1.0
1764000,1764000,-0.0014683396,0.0023322317,0.0009664758,0.0,0.0,0.0,0.0,-1.0
1812000,1812000,-0.0001279844,0.0001981792,-5.813439e-05,0.0,0.0,0.0,0.0,-1.0
