timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
716000,716000,3.6713746e-10,2.0868001e-05,0.0002945563,0.00012819003,0.0009331067,8.139893e-06,512,0,0.70622146,3.5000029,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
728000,728000,3.7978537e-10,2.115646e-05,0.00029398865,0.00012459462,0.001337181,1.1139996e-05,512,0,0.7097526,3.5000114,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
908000,908000,4.0582435e-10,2.2900927e-05,0.00028980555,0.00028865263,0.0014180907,0.010922411,512,0,1.3338207,1.7503711,0.0,nan,nan,0.0053171385,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1112000,1112000,3.9572381e-10,2.3160981e-05,0.00028695288,9.1820184e-05,0.00032834997,0.01234694,67109376,0,1.2165862,1.3251052,0.00037352656,nan,nan,0.0048681265,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1316000,1316000,4.8851173e-10,2.5981326e-05,0.00028756578,7.748002e-05,0.0018394003,0.013938765,512,0,0.3642893,1.1131296,0.0,nan,nan,0.0030539674,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1516000,1516000,5.2423205e-10,2.7594566e-05,0.00028331578,2.8120172e-05,0.0010276436,0.000883926,512,0,0.65791625,0.94934696,0.0,nan,nan,0.0010423401,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1716000,1716000,5.02941e-10,2.77523e-05,0.0002806094,5.6716875e-05,0.0015725926,0.004319381,512,0,0.7377598,0.8761159,0.0,nan,nan,0.0012562391,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1916000,1916000,5.0390037e-10,2.763807e-05,0.0002777207,8.225289e-05,0.0016059978,0.0022666873,512,0,0.7037288,0.8280909,0.0,nan,nan,0.00086092245,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2116000,2116000,4.494719e-10,2.6036334e-05,0.0002777052,0.00011947646,0.0017208207,0.004898289,512,0,0.66558325,0.79868287,0.0,nan,nan,0.00021401659,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2316000,2316000,4.7411797e-10,2.6085892e-05,0.00028076282,0.00016138786,0.0015085915,0.0034022336,512,0,0.6498969,0.7835829,0.0,nan,nan,0.0012483085,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
