timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
4576000,0.0,-0.0,1.5712394,0.0,0.7069501,0.0,0.0,0.7072634,0.0,0.0,-0.0,0,0,0,0,0
4580000,0.0,-0.0,1.5712914,0.0,0.7069317,0.0,0.0,0.7072818,0.0,0.0,-0.0,0,0,0,0,0
4624000,0.0,-0.0,1.5715189,0.0,0.70685124,0.0,0.0,0.7073622,0.0,0.0,-0.0,0,0,0,0,0
4672000,0.0,-0.0,1.5715878,0.0,0.70682687,0.0,0.0,0.70738655,0.0,0.0,-0.0,0,0,0,0,0
4724000,0.0,-0.0,1.571384,0.0,0.706899,0.0,0.0,0.7073145,0.0,0.0,-0.0,0,0,0,0,0
4772000,0.0,-0.0,1.5708814,0.0,0.7070767,0.0,0.0,0.70713687,0.0,0.0,-0.0,0,0,0,0,0
4824000,0.0,-0.0,1.5702465,0.0,0.70730114,0.0,0.0,0.70691234,0.0,0.0,-0.0,0,0,0,0,0
4872000,0.0,-0.0,1.5698953,0.0,0.7074253,0.0,0.0,0.7067881,0.0,0.0,-0.0,0,0,0,0,0
4928000,0.0,-0.0,1.5692867,0.0,0.7076403,0.0,0.0,0.70657283,0.0,0.0,-0.0,0,0,0,0,0
4972000,0.0,-0.0,1.5689123,0.0,0.7077726,0.0,0.0,0.7064403,0.0,0.0,-0.0,0,0,0,0,0
5024000,0.0,-0.0,1.5686675,0.0,0.70785904,0.0,0.0,0.7063537,0.0,0.0,-0.0,0,0,0,0,0
5072000,0.0,-0.0,1.5686909,0.0,0.70785075,0.0,0.0,0.706362,0.0,0.0,-0.0,0,0,0,0,0
5124000,0.0,-0.0,1.56905,0.0,0.707724,0.0,0.0,0.7064891,0.0,0.0,-0.0,0,0,0,0,0
5172000,0.0,-0.0,1.5692343,0.0,0.7076588,0.0,0.0,0.7065543,0.0,0.0,-0.0,0,0,0,0,0
5224000,0.0,-0.0,1.5695256,0.0,0.7075559,0.0,0.0,0.70665735,0.0,0.0,-0.0,0,0,0,0,0
5272000,0.0,-0.0,1.5695947,0.0,0.70753145,0.0,0.0,0.70668185,0.0,0.0,-0.0,0,0,0,0,0
5324000,0.0,-0.0,1.569716,0.0,0.70748866,0.0,0.0,0.7067247,0.0,0.0,-0.0,0,0,0,0,0
5372000,0.0,-0.0,1.5697479,0.0,0.70747733,0.0,0.0,0.706736,0.0,0.0,-0.0,0,0,0,0,0
5428000,0.0,-0.0,1.569811,0.0,0.70745504,0.0,0.0,0.7067583,0.0,0.0,-0.0,0,0,0,0,0
5472000,0.0,-0.0,1.5696672,0.0,0.7075059,0.0,0.0,0.7067075,0.0,0.0,-0.0,0,0,0,0,0
5524000,0.0,-0.0,1.5695456,0.0,0.70754886,0.0,0.0,0.70666444,0.0,0.0,-0.0,0,0,0,0,0
5572000,0.0,-0.0,1.5695819,0.0,0.70753604,0.0,0.0,0.70667726,0.0,0.0,-0.0,0,0,0,0,0
5624000,0.0,-0.0,1.569713,0.0,0.70748967,0.0,0.0,0.70672363,0.0,0.0,-0.0,0,0,0,0,0
5672000,0.0,-0.0,1.5696557,0.0,0.70750993,0.0,0.0,0.70670336,0.0,0.0,-0.0,0,0,0,0,0
5724000,0.0,-0.0,1.5696405,0.0,0.7075153,0.0,0.0,0.706698,0.0,0.0,-0.0,0,0,0,0,0
5772000,0.0,-0.0,1.5697402,0.0,0.7074801,0.0,0.0,0.7067333,0.0,0.0,-0.0,0,0,0,0,0
5828000,0.0,-0.0,1.569663,0.0,0.7075074,0.0,0.0,0.706706,0.0,0.0,-0.0,0,0,0,0,0
5876000,0.0,-0.0,1.5696714,0.0,0.7075044,0.0,0.0,0.70670897,0.0,0.0,-0.0,0,0,0,0,0
5924000,0.0,-0.0,1.5697047,0.0,0.70749265,0.0,0.0,0.7067207,0.0,0.0,-0.0,0,0,0,0,0
5972000,0.0,-0.0,1.5697052,0.0,0.7074924,0.0,0.0,0.70672095,0.0,0.0,-0.0,0,0,0,0,0
6028000,0.0,-0.0,1.5697907,0.0,0.70746225,0.0,0.0,0.70675117,0.0,0.0,-0.0,0,0,0,0,0
6076000,0.0,-0.0,1.5698751,0.0,0.7074324,0.0,0.0,0.706781,0.0,0.0,-0.0,0,0,0,0,0
6128000,0.0,-0.0,1.569955,0.0,0.7074042,0.0,0.0,0.7068093,0.0,0.0,-0.0,0,0,0,0,0
6176000,0.0,-0.0,1.5700836,0.0,0.7073587,0.0,0.0,0.70685476,0.0,0.0,-0.0,0,0,0,0,0
6224000,0.0,-0.0,1.5701202,0.0,0.7073458,0.0,0.0,0.7068677,0.0,0.0,-0.0,0,0,0,0,0
6272000,0.0,-0.0,1.5701187,0.0,0.7073463,0.0,0.0,0.70686716,0.0,0.0,-0.0,0,0,0,0,0
6324000,0.0,-0.0,1.5701001,0.0,0.7073529,0.0,0.0,0.70686054,0.0,0.0,-0.0,0,0,0,0,0
6376000,0.0,-0.0,1.5700518,0.0,0.70737,0.0,0.0,0.7068435,0.0,0.0,-0.0,0,0,0,0,0
6428000,0.0,-0.0,1.5699613,0.0,0.70740193,0.0,0.0,0.7068115,0.0,0.0,-0.0,0,0,0,0,0
6472000,0.0,-0.0,1.569838,0.0,0.7074455,0.0,0.0,0.7067679,0.0,0.0,-0.0,0,0,0,0,0
6528000,0.0,-0.0,1.5696946,0.0,0.70749617,0.0,0.0,0.7067172,0.0,0.0,-0.0,0,0,0,0,0
6572000,0.0,-0.0,1.569681,0.0,0.707501,0.0,0.0,0.70671237,0.0,0.0,-0.0,0,0,0,0,0
6628000,0.0,-0.0,1.5696951,0.0,0.707496,0.0,0.0,0.7067173,0.0,0.0,-0.0,0,0,0,0,0
6672000,0.0,-0.0,1.5697658,0.0,0.707471,0.0,0.0,0.70674235,0.0,0.0,-0.0,0,0,0,0,0
6724000,0.0,-0.0,1.5697951,0.0,0.70746064,0.0,0.0,0.7067527,0.0,0.0,-0.0,0,0,0,0,0
6772000,0.0,-0.0,1.5697347,0.0,0.70748204,0.0,0.0,0.7067313,0.0,0.0,-0.0,0,0,0,0,0
6824000,0.0,0.0,1.5697905,0.0,0.7074623,0.0,0.0,0.70675105,0.0,0.0,-0.001,0,0,0,0,0
6872000,0.0,0.0,1.5698199,0.0,0.7074519,0.0,0.0,0.7067615,0.0,0.0,-0.001,0,0,0,0,0
6924000,0.0,0.0,1.5699289,0.0,0.7074134,0.0,0.0,0.7068001,0.0,0.0,-0.001,0,0,0,0,0
6972000,0.0,0.0,1.569955,0.0,0.7074042,0.0,0.0,0.7068093,0.0,0.0,-0.001,0,0,0,0,0
7024000,0.0,0.0,1.5697925,0.0,0.7074616,0.0,0.0,0.70675176,0.0,0.0,-0.001,0,0,0,0,0
7072000,0.0,0.0,1.569795,0.0,0.7074607,0.0,0.0,0.70675266,0.0,0.0,-0.001,0,0,0,0,0
7124000,0.0,0.0,1.5697945,0.0,0.7074609,0.0,0.0,0.7067525,0.0,0.0,-0.001,0,0,0,0,0
7172000,0.0,0.0,1.5697491,0.0,0.7074769,0.0,0.0,0.7067365,0.0,0.0,-0.001,0,0,0,0,0
7224000,0.0,0.0,1.5697522,0.0,0.7074758,0.0,0.0,0.70673764,0.0,0.0,-0.001,0,0,0,0,0
7272000,0.0,0.0,1.5697024,0.0,0.7074934,0.0,0.0,0.70671993,0.0,0.0,-0.001,0,0,0,0,0
7324000,0.0,0.0,1.5695829,0.0,0.7075356,0.0,0.0,0.70667773,0.0,0.0,-0.001,0,0,0,0,0
7372000,0.0,0.0,1.5695764,0.0,0.707538,0.0,0.0,0.70667535,0.0,0.0,-0.001,0,0,0,0,0
7424000,0.0,0.0,1.5696925,0.0,0.70749694,0.0,0.0,0.7067164,0.0,0.0,-0.001,0,0,0,0,0
7472000,0.0,0.0,1.5698557,0.0,0.70743924,0.0,0.0,0.7067742,0.0,0.0,-0.001,0,0,0,0,0
7524000,0.0,0.0,1.5701767,0.0,0.7073258,0.0,0.0,0.7068877,0.0,0.0,-0.001,0,0,0,0,0
7572000,0.0,0.0,1.570319,0.0,0.7072755,0.0,0.0,0.706938,0.0,0.0,-0.001,0,0,0,0,0
7624000,0.0,0.0,1.5704541,0.0,0.7072277,0.0,0.0,0.70698583,0.0,0.0,-0.001,0,0,0,0,0
7672000,0.0,0.0,1.57058,0.0,0.70718324,0.0,0.0,0.70703036,0.0,0.0,-0.001,0,0,0,0,0
7724000,0.0,0.0,1.5706447,0.0,0.7071604,0.0,0.0,0.7070531,0.0,0.0,-0.001,0,0,0,0,0
7772000,0.0,0.0,1.5707458,0.0,0.70712465,0.0,0.0,0.7070889,0.0,0.0,-0.001,0,0,0,0,0
7824000,0.0,0.0,1.5706799,0.0,0.7071479,0.0,0.0,0.70706564,0.0,0.0,-0.001,0,0,0,0,0
7872000,0.0,0.0,1.570725,0.0,0.707132,0.0,0.0,0.70708156,0.0,0.0,-0.001,0,0,0,0,0
7924000,0.0,0.0,1.5707805,0.0,0.7071124,0.0,0.0,0.70710117,0.0,0.0,-0.001,0,0,0,0,0
7972000,0.0,-0.0,1.5708544,0.0,0.70708627,0.0,0.0,0.7071273,0.0,0.0,-0.001,0,0,0,0,0
8024000,0.0,0.0,1.5707893,0.0,0.7071092,0.0,0.0,0.7071043,0.0,0.0,-0.001,0,0,0,0,0
8072000,0.0,-0.0,1.5709121,0.0,0.7070659,0.0,0.0,0.70714766,0.0,0.0,-0.001,0,0,0,0,0
8124000,0.0,-0.0,1.5712345,0.0,0.70695186,0.0,0.0,0.70726174,0.0,0.0,-0.001,0,0,0,0,0
8172000,0.0,-0.0,1.5714278,0.0,0.7068835,0.0,0.0,0.70733005,0.0,0.0,-0.001,0,0,0,0,0
8224000,0.0,-0.0,1.5715922,0.0,0.7068254,0.0,0.0,0.70738804,0.0,0.0,-0.001,0,0,0,0,0
8272000,0.0,-0.0,1.5716692,0.0,0.70679814,0.0,0.0,0.70741534,0.0,0.0,-0.001,0,0,0,0,0
8324000,0.0,-0.0,1.5717793,0.0,0.7067592,0.0,0.0,0.70745414,0.0,0.0,-0.001,0,0,0,0,0
8372000,0.0,-0.0,1.5720258,0.0,0.706672,0.0,0.0,0.70754135,0.0,0.0,-0.001,0,0,0,0,0
8424000,0.0,-0.0,1.5721968,0.0,0.70661145,0.0,0.0,0.7076018,0.0,0.0,-0.001,0,0,0,0,0
8472000,0.0,-0.0,1.5723037,0.0,0.70657367,0.0,0.0,0.7076395,0.0,0.0,-0.001,0,0,0,0,0
8524000,0.0,-0.0,1.5725458,0.0,0.706488,0.0,0.0,0.70772505,0.0,0.0,-0.001,0,0,0,0,0
8572000,0.0,-0.0,1.5724711,0.0,0.7065144,0.0,0.0,0.7076987,0.0,0.0,-0.001,0,0,0,0,0
8624000,0.0,-0.0,1.5725839,0.0,0.7064745,0.0,0.0,0.7077385,0.0,0.0,-0.001,0,0,0,0,0
