timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
1012000,0.0,0.0,488.04813,0.0,0.0,0.0,0.0,1,0,0,0
6808000,47.39774188055773,8.545593873441689,488.03098,-0.0021618821,-0.0019990015,0.01715878,1.569785,1,1,1,0
16384000,47.3977416674143,8.545593994558189,487.9724,-0.02586235,0.0071172435,0.07571167,1.5852162,1,1,1,0
18100000,47.39774191862824,8.545594059524609,487.95184,0.002071366,0.012007162,0.09627643,1.5861663,1,1,1,0
23560000,47.39774191862824,8.545594059524609,487.95184,0.002071366,0.012007162,0.09627643,1.585851,1,1,1,0
