timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3]
212000,1310988,1310988,1310996,1311004,0,0.01614656,0.0023533385,0.013803681,0.0,1310988,1310988,1310996,1311004,0,0.00023793748,0.00011955834,0.00022633372,0.0,1,1,1,0,1,1,1,0
396000,1310988,1310988,1310996,1311004,0,0.00088871206,0.0008321539,0.0011536224,0.0,1310988,1310988,1310996,1311004,0,0.00020696124,9.75565e-05,0.0001326498,0.0,1,1,1,0,1,1,1,0
596000,1310988,1310988,1310996,1311004,0,0.0021597361,0.001020481,0.0011439448,0.0,1310988,1310988,1310996,1311004,0,9.6968084e-05,6.771496e-05,4.5245193e-05,0.0,1,1,1,0,1,1,1,0
796000,1310988,1310988,1310996,1311004,0,0.0021947038,0.0010976637,0.0010976637,0.0,1310988,1310988,1310996,1311004,0,0.00025086626,0.0001254331,0.0001254331,0.0,1,1,1,0,1,1,1,0
996000,1310988,1310988,1310996,1311004,0,0.0028868963,0.0014434672,0.0014434672,0.0,1310988,1310988,1310996,1311004,0,0.00031440172,0.00015720085,0.00015720085,0.0,1,1,1,0,1,1,1,0
1196000,1310988,1310988,1310996,1311004,0,0.002664471,0.0038206354,0.0063889264,0.0,1310988,1310988,1310996,1311004,0,0.0006556716,0.00046562025,0.0006064854,0.0,1,1,1,0,1,1,1,0
1400000,1310988,1310988,1310996,1311004,0,0.005153672,0.003250709,0.0069655925,0.0,1310988,1310988,1310996,1311004,0,0.0003145746,0.00036524303,0.00019683244,0.0,1,1,1,0,1,1,1,0
1600000,1310988,1310988,1310996,1311004,0,0.005583162,0.0047234055,0.0026775599,0.0,1310988,1310988,1310996,1311004,0,0.00036030915,0.00034120114,7.008391e-05,0.0,1,1,1,0,1,1,1,0
1800000,1310988,1310988,1310996,1311004,0,0.0050575347,0.0012160586,0.0045723435,0.0,1310988,1310988,1310996,1311004,0,0.00041125197,0.00028812935,0.00019061618,0.0,1,1,1,0,1,1,1,0
1996000,1310988,1310988,1310996,1311004,0,0.006390475,0.005265597,0.0025661192,0.0,1310988,1310988,1310996,1311004,0,0.00047636707,0.00031183191,0.00035198533,0.0,1,1,1,0,1,1,1,0
2196000,1310988,1310988,1310996,1311004,0,0.0059832917,0.0031338665,0.0038062448,0.0,1310988,1310988,1310996,1311004,0,0.0001074755,5.188369e-05,0.000121018835,0.0,1,1,1,0,1,1,1,0
2396000,1310988,1310988,1310996,1311004,0,0.004115461,0.0027623905,0.0016466813,0.0,1310988,1310988,1310996,1311004,0,0.000829384,0.00041838,0.00041757963,0.0,1,1,1,0,1,1,1,0
2596000,1310988,1310988,1310996,1311004,0,0.005693035,0.002693275,0.006205739,0.0,1310988,1310988,1310996,1311004,0,0.000115297094,0.00032219398,0.0003055709,0.0,1,1,1,0,1,1,1,0
2796000,1310988,1310988,1310996,1311004,0,0.0059984126,0.0036183884,0.0061186277,0.0,1310988,1310988,1310996,1311004,0,0.0005424733,0.0003382864,0.0004249051,0.0,1,1,1,0,1,1,1,0
3000000,1310988,1310988,1310996,1311004,0,0.0044320677,0.0033524479,0.0015012199,0.0,1310988,1310988,1310996,1311004,0,0.00051650446,0.00033514097,0.000181686,0.0,1,1,1,0,1,1,1,0
3196000,1310988,1310988,1310996,1311004,0,0.002424749,0.0016314407,0.0028218948,0.0,1310988,1310988,1310996,1311004,0,0.00032493784,0.00034890132,0.00025518067,0.0,1,1,1,0,1,1,1,0
