timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,calibration_count
500000,500000,1310996,1310996,8.369597e-06,2.9255056e-05,1.8654362e-05,-4.0632403e-05,-0.0011522067,-0.039758734,4000,4000,0,0
996000,996000,1310996,1310996,-7.881492e-06,2.2487051e-05,3.882122e-06,-0.00016833922,0.00010882317,-0.03888136,4000,4000,0,0
1500000,1500000,1310996,1310996,1.5488275e-05,4.917204e-06,5.8750356e-06,-0.00021692258,0.00014258824,-0.039267424,4000,4000,0,0
2000000,2000000,1310996,1310996,-2.662372e-06,8.512856e-06,1.9886402e-05,0.00044590473,-0.00025244962,-0.039302982,4000,4000,0,0
2500000,2500000,1310996,1310996,4.612432e-06,2.6659607e-05,-6.8298077e-06,3.472427e-05,-4.1334966e-05,-0.03963486,4000,4000,0,0
2996000,2996000,1310996,1310996,5.762746e-06,4.2998403e-05,-4.6635405e-06,-0.00019794182,8.6691805e-05,-0.03925279,4000,4000,0,0
3500000,3500000,1310996,1310996,1.5911593e-05,-1.5816048e-06,-5.371054e-06,0.00028524824,-0.00022273153,-0.03918098,4000,4000,0,0
4000000,4000000,1310996,1310996,-1.4392958e-05,1.18036e-05,-4.0807772e-05,0.0001248946,3.413032e-05,-0.039241165,4000,4000,0,0
4500000,4500000,1310996,1310996,-4.156641e-06,-2.0225084e-06,6.941527e-06,0.00013432045,-0.0002036935,-0.03976744,4000,4000,0,0
5000000,5000000,1310996,1310996,7.310595e-06,4.556835e-06,8.058282e-06,0.00021201994,-0.00043670656,-0.039419424,4000,4000,0,0
5500000,5500000,1310996,1310996,-1.3211112e-05,1.4519727e-05,-1.6188755e-05,0.00025001107,0.00015619436,-0.039520454,4000,4000,0,0
6000000,6000000,1310996,1310996,-2.8145707e-06,4.2448817e-05,1.1123174e-05,0.00027228944,0.00011649197,-0.039125238,4000,4000,0,0
6500000,6500000,1310996,1310996,-1.4484686e-05,2.5800751e-05,-1.333681e-05,0.00035231566,-0.00026833153,-0.039388437,4000,4000,0,0
