timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
1000000,1000000,0.70420235,0.0003817283,-0.00020398076,0.7099993,0.0008410697,0.0034824072,0.00015190829,9.6776945e-05,0.00036004264,-0.021166598,-1.3442686e-10,-2.6478159e-10,1.5825308e-13,0.0,0.0,3.5486796e-08,0.21641576,0.010918793,0.42853603,0.0,0.0,0.0,0.0,0.0,0.00085385813,0.0021905643,0.0021905666,0.00083999976,10.264886,10.264885,0.20542009,0.40364248,0.40364245,2.4544594,9.999995e-07,9.999995e-07,9.881389e-07,4.0000004e-06,4.0000004e-06,3.999998e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1996000,1996000,0.70409876,0.00046684002,-0.00022483026,0.71010196,0.00698536,0.0038922518,0.01268953,0.0015917321,0.0011301746,0.009179183,-1.0911862e-06,-8.6511153e-07,-4.9016e-07,0.0,0.0,7.3034875e-07,0.21641576,0.010918793,0.42853603,0.0,0.0,0.0,0.0,0.0,0.0004929955,0.00482222,0.004822226,0.00048472584,0.66365767,0.66365725,0.25143972,0.16090581,0.1609058,0.67544514,9.588629e-07,9.58863e-07,5.1662494e-07,4.0000004e-06,4.0000004e-06,3.98956e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
2996000,2996000,0.70442027,0.0006888909,0.00089178863,0.7097823,-0.0018700757,0.0037240118,0.026349068,4.2014428e-05,0.0010430216,0.022669705,-4.5324555e-06,-5.1862576e-06,-4.8680437e-07,0.0,0.0,1.8841623e-06,0.21641576,0.010918793,0.42853603,0.0,0.0,0.0,0.0,0.0,0.00044942388,0.0036403935,0.003640412,0.0004426944,0.8340415,0.8340404,0.31397718,0.14319009,0.14319006,0.62736136,4.9859096e-07,4.9859153e-07,1.271141e-07,4.0000004e-06,4.0000004e-06,3.813936e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
3996000,3996000,0.7044488,0.00042732258,0.001330714,0.7097535,-0.005862113,0.004817479,0.025369868,-0.0018197409,0.0016140062,0.026581611,-2.9899088e-06,-7.981357e-06,-4.8420185e-07,0.0,0.0,2.2592227e-05,0.21641576,0.010918793,0.42853603,0.0,0.0,0.0,0.0,0.0,0.0003284383,0.0022514418,0.002251445,0.00032358713,0.7681337,0.7681316,0.32147878,0.22666986,0.22666965,0.7286776,2.3460342e-07,2.3460434e-07,4.4175263e-08,4.0000004e-06,4.0000004e-06,3.2410894e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
4996000,4996000,0.7044289,-0.00047457378,0.0018593777,0.70977193,0.025007872,-0.00269554,0.0279565,0.003910765,0.00010764871,0.025448492,-1.7546248e-06,-9.9032195e-06,-4.8275854e-07,0.0,0.0,5.238673e-05,0.21641576,0.010918793,0.42853603,0.0,0.0,0.0,0.0,0.0,0.00025407248,0.001209221,0.0012092136,0.00025029897,0.48546904,0.48546812,0.28090385,0.16740204,0.1674018,0.76717854,9.148355e-08,9.148449e-08,2.0402943e-08,4.0000004e-06,4.0000004e-06,2.4586288e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
5996000,5996000,0.70458937,-0.00043522098,0.0019423909,0.7096125,-0.04463605,-0.008475992,0.029315807,-0.008437032,-0.0024034402,0.02817777,-2.2091403e-06,-8.535361e-06,-4.823945e-07,0.0,0.0,7.6337e-05,0.21641576,0.010918793,0.42853603,0.0,0.0,0.0,0.0,0.0,0.00020674299,0.0005903885,0.0005903862,0.00020385913,0.31332317,0.3133324,0.2332412,0.13129,0.13129066,0.7466697,3.084145e-08,3.0841747e-08,1.1192749e-08,4.0000004e-06,4.0000004e-06,1.7625579e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
6996000,6996000,0.7111919,-0.001736094,0.0005926782,0.70299554,-0.046642553,-0.019214733,0.03404908,-0.016173111,-0.0052878894,0.024518108,7.88325e-06,-5.8294618e-06,-4.749498e-07,0.0,0.0,0.000107156244,0.21473557,0.010834039,0.42937487,0.0,0.0,0.0,0.0,0.0,0.0012552284,0.00027370118,0.0002737157,0.0012747287,0.19445212,0.19445562,0.19267786,0.10425426,0.10425485,0.70658845,1.0233017e-08,1.0233068e-08,6.922181e-09,4.0000004e-06,4.0000004e-06,1.235114e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
7996000,7996000,0.70776033,-0.0023469948,0.0001491035,0.70644885,-0.021828849,-0.023022806,0.015944779,-0.016604954,-0.016375316,0.011400697,9.757003e-06,-5.006907e-06,-7.5511167e-07,0.0,0.0,0.00012881686,0.21473557,0.010834039,0.42937487,0.0,0.0,0.0,0.0,0.0,0.00021021684,0.00026076927,0.00026078083,0.00021331487,0.06984472,0.06984473,0.04325186,0.3486215,0.34862143,0.4336848,8.334394e-09,8.334465e-09,6.8937496e-09,4.0000004e-06,4.0000004e-06,9.473252e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
8996000,8996000,0.70661044,-0.0026773927,-0.0015899026,0.70759594,-0.0047646593,-0.016649237,0.028242758,-0.010994734,-0.011978991,0.014169733,1.0620836e-05,-3.3530534e-06,-1.7860698e-06,0.0,0.0,0.00015177944,0.21473557,0.010834039,0.42937487,0.0,0.0,0.0,0.0,0.0,0.00012317856,0.00013326433,0.00013327102,0.00012464313,0.072137095,0.0721362,0.03643879,0.19960096,0.19960076,0.32622358,8.021639e-09,8.021708e-09,6.727701e-09,4.0000004e-06,4.0000004e-06,7.867354e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
9996000,9996000,0.70615643,-0.0029808758,-0.002285647,0.70804596,0.008372386,-0.007908198,0.034469597,-0.010324357,-0.0052538714,0.018472413,1.03364355e-05,-9.526334e-07,-2.5397994e-06,0.0,0.0,0.00019159478,0.21473557,0.010834039,0.42937487,0.0,0.0,0.0,0.0,0.0,9.736424e-05,8.080195e-05,8.0805694e-05,9.80985e-05,0.0478787,0.047878474,0.035108343,0.14729297,0.14729293,0.2840249,6.8115087e-09,6.8115655e-09,6.3342216e-09,4.0000004e-06,4.0000004e-06,6.0530823e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
