timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,accel_bias_valid,mag_bias_valid
3452000,3452000,1310996,-0.0005884868,-0.00048010985,-4.7654605e-05,0.34906584,3.275518e-05,3.2755193e-05,7.302455e-06,1310996,0.0,0.0,0.0013278088,0.4,0.00039508461,0.00039508461,0.00035259774,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
4012000,4012000,1310996,-0.0004682524,-0.00061668066,-4.7762092e-05,0.34906584,2.290589e-05,2.2905906e-05,4.26952e-06,1310996,0.0,0.0,0.0027596198,0.4,0.00039701464,0.00039701464,0.00031626457,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
4452000,4452000,1310996,-0.0003318599,-0.0007490349,-4.775451e-05,0.34906584,1.6018406e-05,1.601842e-05,2.9751668e-06,1310996,0.0,0.0,0.003912568,0.4,0.00039793394,0.00039793394,0.000282949,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
4892000,4892000,1310996,-0.0002766921,-0.0008826887,-4.7686677e-05,0.34906584,8.966918e-06,8.9669375e-06,2.1611995e-06,1310996,0.0,0.0,0.005023217,0.4,0.00039852705,0.00039852705,0.00024892951,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
5332000,5332000,1310996,-0.00046228484,-0.0008851199,-4.77132e-05,0.34906584,5.8809437e-06,5.8809896e-06,1.6234762e-06,1310996,0.0,0.0,0.0061210394,0.4,0.0003989092,0.0003989092,0.00021655438,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
5712000,5712000,1310996,-0.00047177682,-0.00086669944,-4.775345e-05,0.34906584,4.725709e-06,4.7257536e-06,1.2966324e-06,1310996,0.0,0.0,0.00734352,0.4,0.0003991277,0.0003991277,0.00019094227,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
6412000,6412000,1310996,0.00014671093,-0.0007258444,-4.7462214e-05,0.34906584,1.9329964e-06,1.9330084e-06,8.953345e-07,1310996,0.0,0.0,0.008347342,0.4,0.00039936515,0.00039936515,0.0001502423,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
6664000,6664000,1310996,0.0003645102,-0.00067700725,-4.7400907e-05,0.34906584,1.5523848e-06,1.5523963e-06,7.9513404e-07,1310996,0.0,0.0,0.009408235,0.4,0.0004002201,0.0004002201,0.00013773481,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
6972000,6972000,1310996,0.0005762884,-0.0006185543,-4.7142323e-05,0.34906584,1.2453004e-06,1.2453131e-06,6.882018e-07,1310996,0.0,0.0,0.010689924,0.4,0.0003994653,0.0003994653,0.0001228304,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
7232000,7232000,1310996,0.00095203065,-0.00050189655,-4.7696918e-05,0.34906584,8.1926504e-07,8.1928187e-07,6.851514e-07,1310996,0.0,0.0,0.011710481,0.4,0.00039949582,0.00039949582,0.000112282156,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
