timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_obstacle_avoidance,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,avoidance_system_healthy
1512000,4000000.0,1.0,0.0,0.0,188,0,0.0,35,0,0,0,0,0.0,0,2,0,1,1,1,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1920000,4000000.0,1.0,0.0,0.0,249,0,0.0,52,0,0,0,0,0.0,0,2,0,1,1,1,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2920000,4000000.0,1.0,20860.559,0.0,410,0,1992.032,95,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3916000,4000000.0,1.0,13633.467,0.0,566,0,1850.5977,137,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4916000,4000000.0,1.0,13568.726,0.0,830,0,1808.765,179,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5916000,4000000.0,1.0,18658.367,0.0,1174,0,1849.6017,221,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6912000,4000000.0,1.0,21678.287,0.0,1578,0,1828.6853,263,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7812000,4000000.0,1.0,23877.49,0.0,1948,0,1828.6853,302,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8808000,4000000.0,1.0,24247.012,0.0,2357,0,1853.5857,344,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
9804000,4000000.0,1.0,24481.076,0.0,2764,0,1828.6853,386,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10800000,4000000.0,1.0,24150.398,0.0,3173,0,1828.6853,428,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11800000,4000000.0,1.0,24317.73,0.0,4249,0,1828.6853,472,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12700000,4000000.0,1.0,48746.016,0.0,4620,0,1860.5579,511,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
13696000,4000000.0,1.0,24348.605,0.0,5025,0,1918.3268,552,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
14696000,4000000.0,1.0,24080.678,0.0,5436,0,1828.6853,594,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
15696000,4000000.0,1.0,24313.746,0.0,5844,0,1828.6853,636,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
16696000,4000000.0,1.0,24120.52,0.0,6259,0,1828.6853,685,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
17688000,4000000.0,1.0,24742.033,0.0,6665,0,1964.1434,727,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
18684000,4000000.0,1.0,24224.104,0.0,7075,0,1854.5818,769,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
19680000,4000000.0,1.0,24256.973,0.0,7482,0,1829.6813,811,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20680000,4000000.0,1.0,24173.307,0.0,7893,0,1829.6813,853,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
21680000,4000000.0,1.0,24323.705,0.0,8301,0,1854.5818,895,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
22676000,4000000.0,1.0,24138.447,0.0,8711,0,1829.6813,937,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
23672000,4000000.0,1.0,24341.635,0.0,9118,0,1829.6813,979,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
24668000,4000000.0,1.0,24099.602,0.0,9526,0,1829.6813,1020,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
25668000,4000000.0,1.0,24605.578,0.0,9934,0,1894.4224,1062,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
26668000,4000000.0,1.0,24138.447,0.0,10345,0,1829.6813,1104,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
27664000,4000000.0,1.0,24339.643,0.0,10747,0,1829.6813,1146,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
28664000,4000000.0,1.0,24183.268,0.0,11158,0,1829.6813,1188,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
29660000,4000000.0,1.0,24259.96,0.0,11565,0,1829.6813,1230,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
30660000,4000000.0,1.0,24236.057,0.0,11975,0,1829.6813,1272,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
31660000,4000000.0,1.0,24299.8,0.0,12383,0,1829.6813,1314,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
32652000,4000000.0,1.0,24139.443,0.0,12793,0,1829.6813,1356,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
33640000,4000000.0,1.0,24345.62,0.0,13197,0,1829.6813,1397,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
34640000,4000000.0,1.0,24403.387,0.0,13607,0,1829.6813,1439,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
35640000,4000000.0,1.0,24270.918,0.0,14015,0,1829.6813,1481,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
36636000,4000000.0,1.0,24264.941,0.0,14424,0,1854.5818,1523,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
37636000,4000000.0,1.0,24193.229,0.0,14834,0,1829.6813,1565,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
38636000,4000000.0,1.0,24244.025,0.0,15243,0,1894.4224,1607,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
39632000,4000000.0,1.0,24241.037,0.0,15651,0,1829.6813,1649,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
