timestamp,load,ram_usage
1004000,0.12,0.4079061
1504000,0.078431375,0.4084884
2004000,0.08,0.40851843
2504000,0.08,0.40873617
3004000,0.06,0.4087682
3504000,0.08,0.40864995
4004000,0.09803922,0.40868986
4504000,0.08163265,0.40837607
5004000,0.05882353,0.4084795
5504000,0.1,0.40853566
6004000,0.06,0.4087401
6504000,0.08,0.4083667
7004000,0.08,0.40800118
7504000,0.083333336,0.40859282
8004000,0.06,0.4066243
8504000,0.08,0.4067573
9004000,0.1,0.40674546
9504000,0.08,0.40671787
10004000,0.08,0.40677798
10504000,0.08,0.40671837
11004000,0.078431375,0.40681246
11504000,0.1,0.40679964
12004000,0.06,0.40681836
12504000,0.08,0.40686023
13004000,0.083333336,0.40663904
13504000,0.06,0.40670902
14004000,0.1,0.40642327
14504000,0.08,0.40623757
15004000,0.08,0.40623066
15504000,0.1,0.40623215
16004000,0.078431375,0.4063021
16504000,0.06,0.40622377
17004000,0.1,0.40645185
17504000,0.08,0.40643066
18004000,0.078431375,0.4064563
18504000,0.08,0.40647057
19004000,0.08,0.40656465
19504000,0.08,0.40655234
20004000,0.08,0.4065484
20504000,0.08,0.40662032
21004000,0.1,0.40658092
21504000,0.06,0.40654102
22004000,0.1,0.40647748
22504000,0.078431375,0.4065208
23004000,0.08,0.4065361
23504000,0.08,0.406543
24004000,0.1,0.4068361
24504000,0.06,0.4070898
25004000,0.1,0.40693218
25504000,0.08,0.40715435
26004000,0.06,0.4073233
26504000,0.1,0.40745386
27004000,0.08,0.40757555
27504000,0.08,0.40758243
28004000,0.078431375,0.4076322
28504000,0.08,0.40760115
29004000,0.1,0.40772432
29504000,0.08,0.40769574
30004000,0.08,0.40774894
30504000,0.08,0.40758097
31004000,0.08,0.40764105
31504000,0.08,0.40764597
32004000,0.078431375,0.40768194
32504000,0.08,0.40775338
33004000,0.08,0.4077465
33504000,0.078431375,0.40775585
34004000,0.08,0.40776718
34504000,0.08,0.40768686
35004000,0.08,0.4076514
35504000,0.08,0.40758392
36004000,0.08,0.40756568
36504000,0.08,0.40760115
37004000,0.078431375,0.40757897
37504000,0.08163265,0.40752873
38004000,0.05882353,0.40758145
38504000,0.1,0.40754253
39004000,0.06,0.40745336
39504000,0.08,0.40744203
40004000,0.08,0.40745682
40504000,0.08,0.40748292
