timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
972000,972000,1311004,-0.008023787,0.0130241,-0.005050484,11.827667,0,1
1972000,1972000,1311004,-0.0016859899,0.003208132,-0.0093434425,11.827667,0,1
2972000,2972000,1311004,0.0022305043,-0.0021314484,-0.0019849692,11.827667,0,1
3972000,3972000,1311004,-0.005270155,-0.008902658,-0.006068331,11.827667,0,1
4972000,4972000,1311004,0.00726329,0.008082945,0.0058077807,11.827667,0,1
5972000,5972000,1311004,-0.0055667637,0.0019112007,0.0009195779,11.827667,0,1
6972000,6972000,1311004,0.005241985,-0.0064939205,-0.0031305326,11.827667,0,1
7972000,7972000,1311004,0.0014832512,-0.0033009958,-0.0058459,11.827667,0,1
8972000,8972000,1311004,-0.01134455,0.0038309286,-0.004333825,11.827667,0,1
9972000,9972000,1311004,-0.0014703886,0.010752581,-0.0036790464,11.827667,0,1
10972000,10972000,1311004,0.007143305,0.0013285069,-0.0072294287,11.827667,0,1
11972000,11972000,1311004,0.0064346823,0.005664571,-0.0027364239,11.827667,0,1
12972000,12972000,1311004,-0.006325697,0.0031509525,-0.009650005,11.827667,0,1
13972000,13972000,1311004,-0.018162621,0.0036576819,0.008141039,11.827667,0,1
14972000,14972000,1311004,-0.005593306,-5.9503014e-05,0.007818715,11.827667,0,1
15972000,15972000,1311004,-0.007279025,-0.0087981485,-0.0037078268,11.827667,0,1
16972000,16972000,1311004,-0.009548893,-0.0014665072,0.0019684539,11.827667,0,1
17972000,17972000,1311004,0.0036959904,0.0027400914,-0.00028197185,11.827667,0,1
18968000,18968000,1311004,-0.000284151,-0.004739627,-0.016879942,11.827667,0,1
19972000,19972000,1311004,-0.38388002,0.0008443899,0.0025165663,11.827667,0,1
20972000,20972000,1311004,0.04403808,0.022092335,0.05205412,11.827667,0,1
21972000,21972000,1311004,0.010245194,-0.005931756,0.00039031147,11.827576,0,1
22972000,22972000,1311004,-0.001821239,0.0006340747,0.0015057466,11.827393,0,1
23972000,23972000,1311004,0.0036114142,-0.006976171,-0.00058617356,11.827148,0,1
24972000,24972000,1311004,-0.00559369,-0.0010109675,0.008612197,11.826935,0,1
25972000,25972000,1311004,-0.0069210157,-0.0054125357,-0.007475056,11.826782,0,1
26972000,26972000,1311004,-0.011075553,-0.0047626547,0.0048109135,11.826691,0,1
27972000,27972000,1311004,0.0038873008,0.0063659796,0.002104892,11.82663,0,1
28972000,28972000,1311004,-0.002159848,-0.0038210456,0.0038191627,11.82666,0,1
29972000,29972000,1311004,0.0009810467,0.0022204593,0.0048975972,11.826721,0,1
30972000,30972000,1311004,0.0025764352,-0.001458771,0.00032921278,11.826813,0,1
31972000,31972000,1311004,0.010778297,-0.006552804,0.002369063,11.826935,0,1
32972000,32972000,1311004,0.004733771,0.0062719705,-0.015625225,11.827087,0,1
33972000,33972000,1311004,0.0023238065,-0.009272422,0.0060328734,11.8272705,0,1
34972000,34972000,1311004,0.013083907,-0.0028388777,-0.0063951164,11.827423,0,1
35972000,35972000,1311004,-0.0013568099,-0.003670781,0.00579377,11.827545,0,1
36972000,36972000,1311004,-0.00053259684,0.011083656,0.0029704568,11.827515,0,1
37972000,37972000,1311004,0.010106537,-0.007071069,0.013575533,11.827362,0,1
38972000,38972000,1311004,0.014563842,0.009386291,-0.0041864645,11.827148,0,1
39972000,39972000,1311004,0.004840212,-6.6943554e-05,0.009703989,11.826843,0,1
