timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
16616000,16616000,3.0079389,3.7977512,-2.5132742,-1.2566371,0.0,1.2566371,2.5132742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
16628000,16628000,-3.0225692,3.8124554,-2.513259,-1.2566218,1.5240965e-05,1.2566524,2.5132895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
17616000,17616000,-1.40871,3.5762212,-2.5123577,-1.2557307,0.0008983592,1.2575405,2.514189,0.03554876,0.043401223,-0.0017545645,-0.037519857,-0.014462239,-0.030420013,0.019611157,0.04254293,0.006681061,-0.038414814,0.20000218,0.2000047,0.20000081,0.19999574,0.19999658
18616000,18616000,1.4791206,3.5994487,-2.5114741,-1.2546918,0.0020211097,1.25856,2.5150611,0.04461681,0.0644325,-0.002172046,-0.06314089,-0.034229316,-0.051870473,0.024599269,0.06706924,0.016853103,-0.0566504,0.19995752,0.19994092,0.20000605,0.20006283,0.20003267
19616000,19616000,-1.9105331,3.934039,-2.5455046,-1.2893776,-0.032888878,1.2241664,2.481211,0.008287976,0.009281946,-0.039870586,-0.07124413,-0.041478917,-0.026686242,0.02531814,0.042335227,0.00084542413,-0.04181256,0.20017377,0.20017806,0.19993633,0.19978273,0.19992912
20616000,20616000,2.4662027,3.5242443,-2.5402853,-1.2823198,-0.021614863,1.2361995,2.489501,0.11638457,0.17786378,0.032967158,-0.11759473,-0.06557694,-0.13759534,0.034159847,0.14579825,0.04209505,-0.13259558,0.2004986,0.19855686,0.19860768,0.20058143,0.20175542
21608000,21608000,1.5517753,3.442335,-2.5530784,-1.2673208,0.0074656177,1.2461116,2.4736528,0.3030439,0.43876162,0.21340851,-0.055699825,-0.0018127859,-0.26501095,0.014408121,0.22712275,0.07983009,-0.2210129,0.19176869,0.186921,0.19987752,0.2133396,0.20809314
22616000,22616000,1.5224968,3.2463672,-2.5686097,-1.2571728,0.031878296,1.2535145,2.4563835,0.14062768,0.19259907,0.0930105,-0.010398805,0.015559286,-0.11555764,0.003919432,0.08521123,0.018499246,-0.100134805,0.1834314,0.17527512,0.20030999,0.22618791,0.21479559
23616000,23616000,1.5246474,3.241743,-2.5664942,-1.2543993,0.035012335,1.2562506,2.4584541,-0.013285618,-0.04418815,-0.035213523,-0.001672294,0.01168227,0.039763957,0.021821406,-0.012108796,-0.014184767,0.016067391,0.18321314,0.17497806,0.20031898,0.22652544,0.21496426
24616000,24616000,1.5072623,3.1773515,-2.5733244,-1.2516035,0.041586418,1.2563787,2.4508405,-0.117652334,-0.20566237,-0.12462908,0.00037686527,0.007008504,0.1640622,0.05465179,-0.057092078,-0.017025173,0.11219995,0.18031675,0.17147776,0.20076908,0.23071861,0.21671782
