timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,calibration_count
500000,500000,1310988,1310988,-7.456863e-06,3.1958161e-06,9.587365e-06,-0.0001388637,-4.7877215e-06,-0.039164353,4000,4000,0,0
1000000,1000000,1310988,1310988,-5.326318e-06,9.587382e-06,1.0652694e-06,-0.00010534488,-2.3941335e-05,-0.039063804,4000,4000,0,0
1500000,1500000,1310988,1310988,1.17179125e-05,5.3263307e-06,6.3915777e-06,-0.00032082302,0.0001292876,-0.039082948,4000,4000,0,0
2000000,2000000,1310988,1310988,4.2610704e-06,6.3915786e-06,3.1957957e-06,0.00026336222,-6.224856e-05,-0.039389405,4000,4000,0,0
2500000,2500000,1310988,1310988,1.0652628e-06,1.0652645e-05,-1.065268e-06,-5.746084e-05,4.7884725e-05,-0.03923139,4000,4000,0,0
3000000,3000000,1310988,1310988,2.1305352e-06,4.2610554e-06,1.0652658e-06,-0.00021068976,-9.576739e-05,-0.039346315,4000,4000,0,0
3500000,3500000,1310988,1310988,1.7044229e-05,-1.0652647e-05,-5.3263348e-06,0.0001628057,-0.000114921,-0.039092526,4000,4000,0,0
4000000,4000000,1310988,1310988,-1.2783156e-05,-5.3263752e-06,-2.0240022e-05,-1.915362e-05,-0.00012449782,-0.03904943,4000,4000,0,0
4500000,4500000,1310988,1310988,-4.2610563e-06,2.1305286e-06,4.2610613e-06,-5.2672436e-05,-0.00036870642,-0.039207447,4000,4000,0,0
5000000,5000000,1310988,1310988,1.5978982e-05,1.5978954e-05,5.9528276e-12,0.00029688107,-0.00046926292,-0.039327163,4000,4000,0,0
5500000,5500000,1310988,1310988,-1.1717882e-05,8.522131e-06,-1.597898e-05,0.00010055649,-0.00036870642,-0.039106894,4000,4000,0,0
6000000,6000000,1310988,1310988,-7.456838e-06,2.2370563e-05,5.3263043e-06,3.8307233e-05,-0.00015322825,-0.038948882,4000,4000,0,0
6500000,6500000,1310988,1310988,-1.810951e-05,1.0652633e-05,1.0652491e-06,0.00013407532,-0.00027772674,-0.039025497,4000,4000,0,0
7000000,7000000,1310988,1310988,1.0652591e-05,-1.8109537e-05,1.0652635e-05,-6.7037654e-05,-0.0004596861,-0.039193086,4000,4000,0,0
7500000,7500000,1310988,1310988,-2.1305307e-06,-2.1305177e-06,1.7044236e-05,2.3942017e-05,-0.00040222524,-0.038996764,4000,4000,0,0
8000000,8000000,1310988,1310988,2.130523e-06,5.3263175e-06,7.4568575e-06,0.0001388637,-0.00039743684,-0.039207447,4000,4000,0,0
8500000,8500000,1310988,1310988,8.522086e-06,-8.5221245e-06,-1.4913717e-05,4.7884034e-05,-0.00031603395,-0.039207447,4000,4000,0,0
9000000,9000000,1310988,1310988,-2.2370565e-05,2.876214e-05,6.3915654e-06,0.00017717092,-0.00023941952,-0.038948882,4000,4000,0,0
9500000,9500000,1310988,1310988,7.4568243e-06,5.3263498e-06,-2.2370561e-05,-3.8307233e-05,-0.00027772674,-0.039207447,4000,4000,0,0
10000000,10000000,1310988,1310988,4.261069e-06,-1.2783168e-05,2.1305292e-05,-9.576807e-05,-0.00021068908,-0.038972817,4000,4000,0,0
10500000,10500000,1310988,1310988,1.0652681e-06,-8.522088e-06,2.4501094e-05,-4.788404e-06,-0.000565031,-0.038872264,4000,4000,0,0
11000000,11000000,1310988,1310988,2.4501089e-05,-5.326314e-06,1.4913701e-05,0.00016759415,-0.00038786,-0.038853105,4000,4000,0,0
11500000,11500000,1310988,1310988,-1.4913688e-05,-1.7044254e-05,-1.7044227e-05,6.2249244e-05,-0.00052193535,-0.039159562,4000,4000,0,0
12000000,12000000,1310988,1310988,-4.2610527e-06,7.4568543e-06,2.130532e-06,-4.7884064e-06,-0.0005123585,-0.038805228,4000,4000,0,0
12500000,12500000,1310988,1310988,3.1957989e-06,-7.456853e-06,6.3915836e-06,0.0001628057,-0.00019153545,-0.039011125,4000,4000,0,0
13000000,13000000,1310988,1310988,-7.456868e-06,-1.3848422e-05,8.52213e-06,-0.00020590136,-9.0978996e-05,-0.038862683,4000,4000,0,0
13500000,13500000,1310988,1310988,5.326318e-06,1.0652689e-06,2.1305393e-06,0.000114921684,-0.00041659048,-0.038924936,4000,4000,0,0
14000000,14000000,1310988,1310988,7.456866e-06,-1.1717902e-05,-8.522116e-06,0.00016759415,-0.00042137885,-0.038795654,4000,4000,0,0
14500000,14500000,1310988,1310988,3.1957865e-05,-2.7696959e-05,2.2370554e-05,-0.00020111297,-0.00049320486,-0.038872268,4000,4000,0,0
15000000,15000000,1310988,1310988,-2.024001e-05,-5.3263566e-06,1.38484465e-05,0.00011013329,-0.00010055581,-0.03891536,4000,4000,0,0
15500000,15500000,1310988,1310988,1.3848443e-05,1.2783165e-05,7.456858e-06,0.00021068976,-0.00051714695,-0.03886268,4000,4000,0,0
16000000,16000000,1310988,1310988,-1.3848445e-05,-7.456842e-06,-2.1305216e-06,-0.0002394202,-0.00026336152,-0.03887705,4000,4000,0,0
16500000,16500000,1310988,1310988,-1.0652642e-05,-6.3915872e-06,-4.261068e-06,-9.576806e-06,-0.0001053442,-0.03866157,4000,4000,0,0
17000000,17000000,1310988,1310988,-1.491373e-05,2.1305274e-05,2.3256747e-11,-0.0001388637,2.8731101e-05,-0.03886747,4000,4000,0,0
17500000,17500000,1310988,1310988,1.9174746e-05,1.0652666e-05,3.1958155e-06,0.00012449849,-0.0003543412,-0.03898239,4000,4000,0,0
18000000,18000000,1310988,1310988,4.261059e-06,-2.1305402e-06,1.2783174e-05,0.00010534488,-0.00012928623,-0.03876692,4000,4000,0,0
18500000,18500000,1310988,1310988,6.3915786e-06,-7.4568934e-06,-1.704422e-05,-0.00021547818,-1.4364531e-05,-0.039011125,4000,4000,0,0
19000000,19000000,1310988,1310988,-0.00058909133,-1.1717544e-05,-2.1301623e-06,9.576807e-05,0.0006224931,-0.03886747,4000,4000,0,0
19500000,19500000,1310988,1310988,0.00076485984,5.5394004e-05,-6.3917934e-05,0.00011013329,-0.00030166874,-0.041151546,4000,4000,0,0
20000000,20000000,1310988,1310988,0.0003632552,-0.00013422314,4.15456e-05,9.097968e-05,-4.787683e-06,-0.041323923,4000,4000,0,0
20500000,20500000,1310988,1310988,-7.456865e-05,5.539362e-05,4.9002123e-05,-3.8307233e-05,-1.436452e-05,-0.039571367,4000,4000,0,0
21000000,21000000,1310988,1310988,-9.480854e-05,5.006744e-05,1.1717856e-05,-0.00021547818,-0.00025857313,-0.038891412,4000,4000,0,0
21500000,21500000,1310988,1310988,-9.1612725e-05,-4.2611173e-06,2.6631702e-05,-0.00025857383,-0.00059854984,-0.038154006,4000,4000,0,0
22000000,22000000,1310988,1310988,-9.4808536e-05,5.3263057e-06,5.6643253e-11,-0.00036391872,-0.00047405134,-0.038211457,4000,4000,0,0
22500000,22500000,1310988,1310988,-5.219795e-05,2.5566367e-05,-3.195844e-06,4.788405e-06,-0.0004979933,-0.038321596,4000,4000,0,0
23000000,23000000,1310988,1310988,1.9174784e-05,1.171789e-05,1.0652628e-05,-5.267244e-05,-0.00028730353,-0.038570594,4000,4000,0,0
23500000,23500000,1310988,1310988,2.8762131e-05,5.326335e-06,-1.4913719e-05,-3.3518827e-05,-0.00014365143,-0.038675934,4000,4000,0,0
24000000,24000000,1310988,1310988,6.3915795e-06,-1.0652578e-06,6.391597e-06,-0.00024899698,-0.00049320486,-0.041453216,4000,4000,0,0
24500000,24500000,1310988,1310988,0.00011291778,-0.00018748673,2.023995e-05,-0.00031603462,-0.00028251522,-0.036698323,4000,4000,0,0
25000000,25000000,1310988,1310988,5.965482e-05,1.384842e-05,-2.1305489e-06,-0.00012928691,-0.00029688043,-0.03644933,4000,4000,0,0
