timestamp,mag_inconsistency_angle
496000,7.2508235e-09
992000,8.275014e-09
1496000,9.032579e-09
1992000,0.000120030934
2496000,1.1344815e-05
2992000,1.1347086e-06
3488000,1.1948673e-07
3992000,1.8836651e-08
4500000,8.076129e-09
4996000,8.450509e-09
5488000,7.945992e-09
5996000,0.00086945266
6500000,0.0004158235
6996000,4.135764e-05
7492000,4.1211288e-06
7996000,3.964952e-07
8492000,4.680641e-08
9000000,1.1460624e-08
9492000,0.00011154431
9988000,1.109936e-05
10496000,0.00010439752
10988000,1.03890125e-05
11496000,9.881364e-07
12000000,1.0149804e-07
12496000,1.7747979e-08
12992000,0.0002996624
13496000,0.00028383156
13992000,0.00093557703
14500000,8.838913e-05
14640000,4.537717e-05
