timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
808000,0.0,0.0,0.0,1
2000000,0.0010678626,9.668994e-05,0.0,0
2800000,0.0012414322,0.00010693155,0.0,0
4000000,0.0002289315,8.349991e-06,0.0,0
4800000,0.00021098327,8.839698e-05,0.0,0
5600000,0.00019444217,1.4534795e-05,0.0,0
6800000,0.0007139327,8.058424e-05,0.00036864,0
7600000,0.00085302547,2.173501e-05,0.0005127166,0
8800000,0.00066279393,0.00012253983,0.0007786098,0
9600000,0.0010388105,0.00017983935,0.0009619692,0
11000000,0.0009346877,2.8915107e-05,0.00082680176,0
11800000,0.00066522136,2.8899602e-05,0.0012729272,0
13000000,0.00082861097,0.0001739849,0.0011262044,0
13800000,0.00069751916,6.12991e-05,0.0009325607,0
14600000,0.00070657313,6.0475828e-05,0.0008598061,0
15800000,0.00081858947,4.307348e-05,0.0003906254,0
16200000,0.00078584586,5.750078e-05,0.00059131626,0
