timestamp,load,ram_usage
1004000,0.1,0.4414117
1504000,0.06666667,0.44154572
2004000,0.08,0.44160482
2504000,0.078431375,0.44174868
3004000,0.08,0.44169202
3504000,0.08,0.4418196
4004000,0.078431375,0.44185755
4504000,0.08,0.44188216
5004000,0.06,0.4418817
5504000,0.09803922,0.4418807
6004000,0.08,0.441862
6504000,0.08,0.44188562
7004000,0.08,0.44179055
7504000,0.08,0.44182405
8004000,0.06,0.44200337
8504000,0.1,0.44200188
9004000,0.078431375,0.44213244
9504000,0.08,0.44211125
10004000,0.08,0.44193488
10504000,0.08,0.4421807
11004000,0.08,0.44223934
11504000,0.08,0.44233885
12004000,0.08,0.44232112
12504000,0.08,0.44226938
13004000,0.05882353,0.44225806
13504000,0.1,0.4420423
14004000,0.06,0.44209352
14504000,0.08,0.44211715
15004000,0.08,0.44177625
15504000,0.08,0.44192997
16004000,0.06,0.44206643
16504000,0.1,0.44196346
17004000,0.06,0.44201222
17504000,0.08,0.44205213
18004000,0.06,0.4421078
18504000,0.1,0.44211617
19004000,0.08,0.44220683
19504000,0.06,0.44219303
20004000,0.08,0.44204426
20504000,0.08,0.44196987
21004000,0.08,0.44199744
21504000,0.078431375,0.44192404
22004000,0.06,0.44203046
22504000,0.078431375,0.44203734
23004000,0.08163265,0.44206247
23504000,0.078431375,0.44201863
24004000,0.08,0.44209647
24504000,0.08,0.44204327
25004000,0.08,0.44205853
25504000,0.08,0.44210583
26004000,0.06,0.44205755
26504000,0.08,0.44211814
27004000,0.08,0.44191813
27504000,0.08,0.4419551
28004000,0.078431375,0.44197628
28504000,0.08,0.44199646
29004000,0.06,0.44187874
29504000,0.08,0.44191027
30004000,0.06,0.44188416
30504000,0.083333336,0.44170335
31004000,0.08,0.4417551
31504000,0.06,0.4418201
32004000,0.08,0.44180286
32504000,0.09803922,0.4416546
33004000,0.06,0.44168118
33504000,0.08,0.44170728
34004000,0.08,0.4416802
34504000,0.05,0.44162256
35004000,0.1,0.4415265
35504000,0.05,0.4415186
36004000,0.08,0.44157183
36504000,0.08,0.44157034
37004000,0.06,0.4416802
37504000,0.1,0.44184276
38004000,0.05882353,0.4418531
38504000,0.08163265,0.4417871
39004000,0.06557377,0.44174227
39504000,0.08,0.44185507
40004000,0.08,0.4418068
40504000,0.08,0.44180533
41004000,0.06,0.44169202
41504000,0.08,0.44173488
42004000,0.08,0.4417467
42504000,0.08,0.44119743
43004000,0.08,0.4412718
43504000,0.06,0.4413053
44004000,0.078431375,0.4413462
44504000,0.08,0.44144866
45004000,0.06,0.4414915
45504000,0.08,0.4417132
46004000,0.06,0.441861
46504000,0.1,0.44186345
47004000,0.08,0.44185165
47504000,0.08,0.4418866
48004000,0.06,0.44183144
48504000,0.08,0.44191962
49004000,0.06,0.44188514
49504000,0.09803922,0.44184375
50004000,0.08,0.44183192
50504000,0.06,0.44180188
51004000,0.078431375,0.44164324
51504000,0.08,0.44164127
52004000,0.06,0.44167036
52504000,0.08,0.44170925
53004000,0.08,0.44168216
53504000,0.08,0.44171566
54004000,0.06666667,0.44163784
54504000,0.08,0.4416255
55004000,0.06,0.44178316
55504000,0.08,0.4417994
56004000,0.1,0.4418871
56504000,0.06,0.44187135
57004000,0.08,0.4419339
57504000,0.06,0.44190532
58004000,0.1,0.4420408
58504000,0.08,0.44201124
59004000,0.08,0.44167477
59504000,0.05882353,0.44182256
60004000,0.08163265,0.44191715
60504000,0.05882353,0.44193834
61004000,0.08,0.4419403
61504000,0.08,0.4419753
62004000,0.08,0.4420009
62504000,0.08,0.44194475
63004000,0.08,0.44188315
63504000,0.06,0.44134867
64004000,0.08,0.4413048
64504000,0.08,0.4412728
65004000,0.08,0.44117033
65504000,0.078431375,0.4412378
66004000,0.06,0.44116738
66504000,0.08,0.4410866
67004000,0.08,0.44120777
67504000,0.08,0.4411935
68004000,0.06,0.44110876
68504000,0.08,0.44115064
69004000,0.06,0.44114026
69504000,0.08,0.44113487
70004000,0.08,0.44131172
70504000,0.08,0.44129694
71004000,0.06,0.44109347
71504000,0.078431375,0.44107673
72004000,0.08,0.4411521
72504000,0.1,0.44101563
73004000,0.06,0.4410383
73504000,0.078431375,0.4409905
74004000,0.08,0.44097918
74504000,0.06,0.4409447
75004000,0.08,0.44085357
75504000,0.06,0.4408457
76004000,0.08,0.4407905
76504000,0.1,0.44087967
77004000,0.08,0.4409235
77504000,0.08,0.44092646
78004000,0.06,0.44093928
78504000,0.08,0.4409319
79004000,0.08,0.44093385
79504000,0.08,0.44094718
80004000,0.078431375,0.44098657
80504000,0.08,0.4410058
81004000,0.06,0.44108117
81504000,0.08,0.44114175
82004000,0.08,0.44121122
